Date,AAPL,MSFT,SPY,aapl_ret,msft_ret,spy_ret
30-05-2017,35.65284729,63.80864334,209.4134979,0.00039061,0.006412076,-0.000869186
31-05-2017,35.44171143,63.2920723,209.3615265,-0.005939596,-0.008128576,-0.000248207
01-06-2017,35.53916168,63.52770233,211.0263977,0.002745819,0.003715987,0.007920684
02-06-2017,36.06581879,65.03205872,211.7287903,0.014710334,0.023404291,0.003322931
05-06-2017,35.71316528,65.50328827,211.5726776,-0.009826173,0.007219985,-0.000737596
06-06-2017,35.83380508,65.72077942,210.8963165,0.003372328,0.003314809,-0.003201947
07-06-2017,36.04725647,65.60296631,211.2865143,0.005939034,-0.00179424,0.001848478
08-06-2017,35.95909882,65.204216,211.390564,-0.002448609,-0.006096784,0.000492337
09-06-2017,34.56471252,63.72705841,211.0697174,-0.039548856,-0.022914878,-0.001518944
12-06-2017,33.73876953,63.23767471,211.0263977,-0.024185685,-0.007709009,-0.00020526
13-06-2017,34.01021957,64.02613068,212.0583038,0.008013448,0.01239105,0.004878022
14-06-2017,33.67844391,63.68173981,211.7894592,-0.009803069,-0.00539343,-0.001268591
15-06-2017,33.47659302,63.3464241,211.3819275,-0.006011507,-0.005279404,-0.001926084
16-06-2017,33.00793839,63.43706894,211.4280701,-0.014098389,0.001429916,0.000218266
19-06-2017,33.9522171,64.2254715,213.1883087,0.028206067,0.01235151,0.008291007
20-06-2017,33.64363861,63.35549164,211.7505188,-0.009130164,-0.013638294,-0.00676707
21-06-2017,33.84318924,63.68173981,211.6982574,0.005913783,0.005136272,-0.000246837
22-06-2017,33.78749084,63.67268753,211.602356,-0.001647134,-0.000142159,-0.000453113
23-06-2017,33.93829346,64.53359985,211.855072,0.004453337,0.013430313,0.001193584
26-06-2017,33.83156967,63.91734314,211.9944611,-0.003149597,-0.009595281,0.000657729
27-06-2017,33.34667206,62.72113037,210.2866516,-0.014436401,-0.018892337,-0.00808854
28-06-2017,33.83388519,63.25580215,212.1687775,0.014504842,0.008488459,0.008910471
29-06-2017,33.33507156,62.06862259,210.3040619,-0.014852778,-0.018946268,-0.008827681
30-06-2017,33.41394806,62.46737671,210.696167,0.002363377,0.006403859,0.001862732
03-07-2017,33.29331589,61.77862167,211.0534363,-0.003616767,-0.011087071,0.001694225
05-07-2017,33.43019867,62.60330963,211.5413666,0.00410299,0.013260769,0.002309212
06-07-2017,33.11466217,62.14113998,209.6069336,-0.009483493,-0.007409897,-0.009186534
07-07-2017,33.45107269,62.94770432,210.9662476,0.010107704,0.012896042,0.006464125
10-07-2017,33.65525055,63.4189415,211.1928253,0.006085224,0.007458287,0.001073423
11-07-2017,33.76428986,63.42798996,211.0359802,0.003234653,0.000142667,-0.000742939
12-07-2017,33.8130188,64.47923279,212.6219025,0.001442169,0.016437954,0.007486841
13-07-2017,34.28399277,65.04109192,212.979126,0.013832662,0.008676054,0.001678678
14-07-2017,34.57863998,65.95643616,213.9724579,0.008557588,0.013975212,0.004653144
17-07-2017,34.69929123,66.47294617,213.9463196,0.003483111,0.007800574,-0.000122165
18-07-2017,34.81994629,66.42766571,214.0596161,0.003471131,-0.000681418,0.000529416
19-07-2017,35.03803253,66.93516541,215.2185364,0.006243723,0.007610848,0.005399404
20-07-2017,34.88026047,67.26140594,215.3143921,-0.004513049,0.004862139,0.000445289
21-07-2017,34.8640213,66.87171936,215.1227112,-0.000465677,-0.005810461,-0.000890634
24-07-2017,35.28626633,66.69954681,215.0704346,0.012038443,-0.002577989,-0.000243038
25-07-2017,35.4370842,67.23420715,215.5932617,0.004265016,0.007983995,0.002428008
26-07-2017,35.60411453,67.10736084,215.6019745,0.00470236,-0.001888415,4.04E-05
27-07-2017,34.9312973,66.30079651,215.4015198,-0.01907801,-0.012091827,-0.000930177
28-07-2017,34.68536758,66.19203949,215.1488495,-0.007065284,-0.001641705,-0.001173709
31-07-2017,34.5067215,65.8839035,215.0268555,-0.005163783,-0.004666051,-0.000567182
01-08-2017,34.81296158,65.77518463,215.5061188,0.008835645,-0.001651521,0.002226373
02-08-2017,36.45792007,65.48516083,215.610672,0.046168944,-0.004419069,0.000485034
03-08-2017,36.09366608,65.38547516,215.1924133,-0.010041326,-0.001523423,-0.001941763
04-08-2017,36.28391266,65.86579132,215.5845337,0.005257071,0.007319065,0.001820527
07-08-2017,36.84536362,65.61206055,215.9853668,0.015355327,-0.003859678,0.001857559
08-08-2017,37.14003754,65.96546936,215.4538116,0.007965774,0.005371885,-0.002464104
09-08-2017,37.36738586,65.67547607,215.4450989,0.006102721,-0.004405829,-4.04E-05
10-08-2017,36.17717361,64.71485138,212.4040222,-0.032369931,-0.014734867,-0.01421589
11-08-2017,36.68027496,65.70265961,212.7177582,0.013810787,0.015148688,0.001475982
14-08-2017,37.23231125,66.69049072,214.826416,0.014937823,0.014922969,0.009864126
15-08-2017,37.63991165,66.7087326,214.8002625,0.010888001,0.000273493,-0.00012175
16-08-2017,37.48851776,67.1004715,215.174942,-0.004030274,0.005855203,0.001742796
17-08-2017,36.7687912,65.96162415,211.8201904,-0.019385273,-0.01711795,-0.015713625
18-08-2017,36.68494034,66.04360199,211.4891357,-0.002283094,0.001242039,-0.001564127
21-08-2017,36.61740112,65.73383331,211.6546783,-0.001842758,-0.004701401,0.000782441
22-08-2017,37.21600723,66.65403748,213.8679352,0.016215403,0.013901863,0.010402629
23-08-2017,37.26257706,66.25315857,213.1011047,0.001250556,-0.006032482,-0.003591976
24-08-2017,37.09719849,66.22582245,212.6044464,-0.004448073,-0.000412686,-0.002333343
25-08-2017,37.2346344,66.34426117,213.1011047,0.003697906,0.00178681,0.002333343
28-08-2017,37.60963821,66.35338593,213.109848,0.010020993,0.000137527,4.10E-05
29-08-2017,37.94503403,66.55381775,213.3538361,0.008878287,0.003016119,0.001144239
30-08-2017,38.04753113,67.4284668,214.3645935,0.002697558,0.013056375,0.004726284
31-08-2017,38.1989212,68.12085724,215.6542358,0.003971077,0.010216155,0.005998092
01-09-2017,38.21056747,67.36465454,215.9592133,0.000304838,-0.011162973,0.001413198
05-09-2017,37.75170898,67.06401062,214.4081573,-0.012081367,-0.004472921,-0.007208087
06-09-2017,37.71211624,66.87267303,215.1401367,-0.001049317,-0.002857137,0.003408139
07-09-2017,37.56071854,67.72906494,215.1139679,-0.004022644,0.012724999,-0.000121643
08-09-2017,36.94813919,67.40110016,214.8612823,-0.016443499,-0.004854067,-0.00117535
11-09-2017,37.61661148,68.11174011,217.1529846,0.017930462,0.010488253,0.010609482
12-09-2017,37.46754456,68.03885651,217.884964,-0.003970668,-0.001070632,0.003365132
13-09-2017,37.18570709,68.52172852,217.9894562,-0.00755061,0.007071938,0.00047946
14-09-2017,36.8666153,68.12085724,217.9197998,-0.008618062,-0.00586746,-0.000319591
15-09-2017,37.23929596,68.61284637,218.2131195,0.01005814,0.007196342,0.001345093
18-09-2017,36.95743942,68.4761734,218.6772766,-0.007597582,-0.001993931,0.002124823
19-09-2017,36.97143555,68.73129272,218.8961334,0.000378638,0.003718742,0.00100032
20-09-2017,36.35186386,68.27571869,218.9749603,-0.016900124,-0.0066504,0.000360046
21-09-2017,35.72763062,67.61066437,218.3882904,-0.017321122,-0.009788466,-0.00268276
22-09-2017,35.37826538,67.7928772,218.4320984,-0.009826697,0.002691406,0.000200577
25-09-2017,35.06615067,66.74515533,217.9854736,-0.008861362,-0.015575418,-0.002046778
26-09-2017,35.66939545,66.74515533,218.1167755,0.017056754,0,0.000602161
27-09-2017,35.92329025,67.28266907,218.9662628,0.007092788,0.008020971,0.00388708
28-09-2017,35.70201492,67.30091858,219.2289429,-0.006178711,0.0002712,0.001198918
29-09-2017,35.89767838,67.86577606,219.9995728,0.005465497,0.008357987,0.003509019
02-10-2017,35.82546616,67.97507477,220.9540863,-0.002013639,0.001609217,0.004329321
03-10-2017,35.98151398,67.65621185,221.4268951,0.00434632,-0.004701917,0.002137565
04-10-2017,35.74860382,68.04798889,221.6896362,-0.006494092,0.005774001,0.001185878
05-10-2017,36.19347763,69.21416473,223.0031891,0.012367712,0.016992359,0.005907704
06-10-2017,36.17251205,69.24146271,222.7491608,-0.000579432,0.000394321,-0.001139773
09-10-2017,36.29829407,69.50571442,222.3813324,0.00347125,0.003809116,-0.001652677
10-10-2017,36.31226349,69.50571442,222.9681549,0.000384777,0,0.002635336
11-10-2017,36.46365738,69.62411499,223.3184052,0.004160555,0.001702016,0.001569621
12-10-2017,36.33554459,70.26187897,222.9856415,-0.003519624,0.009118403,-0.001491198
13-10-2017,36.56614685,70.59896851,223.2571106,0.006326411,0.004786144,0.001216688
16-10-2017,37.23929596,70.74473572,223.5548248,0.018241684,0.002062593,0.001332615
17-10-2017,37.3767128,70.69009399,223.7124481,0.003683311,-0.000772677,0.000704828
18-10-2017,37.21133804,70.70830536,223.9313812,-0.004434357,0.000257589,0.000978158
19-10-2017,36.3309021,70.98162842,223.9926758,-0.023944824,0.00385805,0.000273683
20-10-2017,36.3937912,71.80158997,225.1485443,0.001729512,0.011485531,0.005147027
23-10-2017,36.37514496,71.81980133,224.2729034,-0.000512478,0.000253602,-0.003896752
24-10-2017,36.59176636,71.84713745,224.6669464,0.005937542,0.000380549,0.001755438
25-10-2017,36.43105698,71.63759613,223.5548248,-0.004401628,-0.002920749,-0.004962382
26-10-2017,36.66397858,71.75601959,223.8438263,0.006373138,0.001651726,0.00129192
27-10-2017,37.97764969,76.35691833,225.673996,0.035203058,0.062146893,0.008142858
30-10-2017,38.83246231,76.42983246,224.8333435,0.022258734,0.000954456,-0.00373203
31-10-2017,39.37284088,75.78297424,225.1835938,0.013819707,-0.008499444,0.00155661
01-11-2017,38.87205887,75.78297424,225.4813232,-0.012800549,0,0.00132129
02-11-2017,39.15622711,76.57559967,225.568924,0.007283756,0.010404831,0.00038843
03-11-2017,40.17873383,76.65759277,226.3220215,0.025778379,0.001070174,0.003333097
06-11-2017,40.58634567,76.95825195,226.6723175,0.01009385,0.003914434,0.00154658
07-11-2017,40.71678543,76.77601624,226.5146637,0.003208729,-0.00237079,-0.000695756
08-11-2017,41.04986572,77.04023743,226.8999939,0.008147139,0.003435547,0.001699682
09-11-2017,40.96601868,76.61203766,226.0768433,-0.002044654,-0.005573635,-0.003634409
10-11-2017,40.83042908,76.41160583,226.0067444,-0.003315296,-0.002619621,-0.000310115
13-11-2017,40.66679001,76.46627045,226.2169189,-0.004015825,0.000715141,0.000929516
14-11-2017,40.05202484,76.57559967,225.6915588,-0.015232559,0.001428749,-0.002325074
15-11-2017,39.52373505,75.98041534,224.5618591,-0.013277851,-0.00780287,-0.005018072
16-11-2017,39.99590683,76.18186951,226.4708557,0.011875741,0.002647887,0.008465053
17-11-2017,39.77384949,75.44935608,225.8053436,-0.005567471,-0.009661851,-0.002942948
20-11-2017,39.73410797,75.56838989,226.1906281,-0.000999687,0.001576422,0.001704814
21-11-2017,40.47278976,76.65801239,227.6705627,0.018419929,0.014316059,0.006521553
22-11-2017,40.89822388,76.09944153,227.4691467,0.010456746,-0.007313206,-0.000885073
24-11-2017,40.90055466,76.23682404,227.9945984,5.70E-05,0.001803675,0.002307327
27-11-2017,40.69484329,76.79535675,227.8807831,-0.00504224,0.007299578,-0.000499326
28-11-2017,40.45643616,77.72013855,230.1925507,-0.005875639,0.011970228,0.010093525
29-11-2017,39.61722946,76.31006622,230.0523987,-0.020961634,-0.018309548,-0.000609032
30-11-2017,40.17123795,77.07004547,232.0665894,0.013887155,0.009909831,0.00871725
01-12-2017,39.98423004,77.15245819,231.5849152,-0.004666138,0.001068751,-0.002077743
04-12-2017,39.69203186,74.24071503,231.3047333,-0.007334669,-0.038470721,-0.001210578
05-12-2017,39.6546402,74.70768738,230.4727783,-0.000942488,0.006270277,-0.003603276
06-12-2017,39.50735855,75.79730225,230.5166016,-0.003721023,0.014479705,0.000190127
07-12-2017,39.5798378,75.53177643,231.2433777,0.001832895,-0.003509254,0.003147855
08-12-2017,39.59150696,77.06089783,232.5044403,0.000294782,0.020042543,0.005438584
11-12-2017,40.36292267,78.04064178,233.2049103,0.019296983,0.012633749,0.003008188
12-12-2017,40.13617706,78.36112213,233.6164703,-0.005633509,0.004098174,0.001763244
13-12-2017,40.26940155,78.15053558,233.5901794,0.003313815,-0.002691003,-0.000112545
14-12-2017,40.25774002,77.54618073,232.6356964,-0.00028963,-0.007763271,-0.004094515
15-12-2017,40.66679001,79.52400208,234.572998,0.010109505,0.02518525,0.008293136
18-12-2017,41.23950958,79.09363556,236.0604706,0.013984978,-0.005426478,0.006321172
19-12-2017,40.8000412,78.59001923,235.1539459,-0.010713676,-0.006387701,-0.003847615
20-12-2017,40.75564194,78.30618286,235.0306854,-0.001088809,-0.003618146,-0.000524307
21-12-2017,40.90989304,78.28786469,235.5147095,0.003777635,-0.000233957,0.00205729
22-12-2017,40.90989304,78.29701996,235.4531555,0,0.000116937,-0.000261394
26-12-2017,39.87203217,78.19630432,235.1714783,-0.025696787,-0.001287156,-0.001197036
27-12-2017,39.87904739,78.48017883,235.2859497,0.000175928,0.003623707,0.000486639
28-12-2017,39.99123764,78.48930359,235.77005,0.002809313,0.000116262,0.002055384
29-12-2017,39.55877686,78.32448578,234.8809967,-0.010872783,-0.002102084,-0.003777977
02-01-2018,40.2670784,78.69991302,236.5621948,0.017746634,0.004781779,0.007132165
03-01-2018,40.26005936,79.06616211,238.0584412,-0.000174327,0.004642947,0.006305041
04-01-2018,40.44706345,79.76206207,239.0618591,0.004634149,0.008762982,0.004206148
05-01-2018,40.90758133,80.75098419,240.6549225,0.011321365,0.012322171,0.006641707
08-01-2018,40.75564194,80.83335876,241.0950165,-0.003721126,0.001019586,0.001827065
09-01-2018,40.75094604,80.77844238,241.6407776,-0.000115227,-0.000679609,0.002261118
10-01-2018,40.74160385,80.41216278,241.2709961,-0.000229277,-0.004544685,-0.001531466
11-01-2018,40.97301483,80.65024567,243.0314789,0.005663897,0.002956408,0.007270211
12-01-2018,41.39612961,82.04202271,244.6156616,0.010273714,0.017109737,0.006497273
16-01-2018,41.18574905,80.89746857,243.779541,-0.005095089,-0.014049055,-0.003423954
17-01-2018,41.86597061,82.53646088,246.1031036,0.01638104,0.020057613,0.009486272
18-01-2018,41.90337753,82.49983215,245.6895599,0.000893093,-0.000443887,-0.001681781
19-01-2018,41.71637344,82.40827942,246.8072968,-0.004472733,-0.001110349,0.00453907
22-01-2018,41.37509537,83.88247681,248.8141174,-0.008214561,0.017730823,0.008098244
23-01-2018,41.38444138,84.14802551,249.3422241,0.000225859,0.003160723,0.002120246
24-01-2018,40.72524643,84.07476044,249.2453613,-0.016056793,-0.000871048,-0.000388549
25-01-2018,39.99824905,84.54173279,249.3509216,-0.018012526,0.005538883,0.00042343
26-01-2018,40.09176254,86.12580109,252.2378693,0.002335211,0.018563739,0.01151134
29-01-2018,39.26192856,85.99762726,250.565567,-0.02091558,-0.001489325,-0.006651937
30-01-2018,39.03050613,84.91714478,247.9955292,-0.005911762,-0.012643692,-0.010309912
31-01-2018,39.13802719,86.99567413,248.1187134,0.002751008,0.024182381,0.000496596
01-02-2018,39.21983719,86.30892181,247.8371124,0.002088113,-0.007925421,-0.001135589
02-02-2018,37.51808929,84.03813171,242.4416809,-0.044359472,-0.026662329,-0.022010535
05-02-2018,36.58071518,80.57698822,232.3022003,-0.025302004,-0.042057542,-0.042722079
06-02-2018,38.10950089,83.626091,236.8790588,0.040942424,0.037142462,0.019510599
07-02-2018,37.29367065,82.05119324,235.5939941,-0.021639994,-0.019012204,-0.005439751
08-02-2018,36.26747513,77.83920288,226.7571411,-0.027902287,-0.052698163,-0.038230378
09-02-2018,36.71108627,80.74179077,230.1634216,0.01215745,0.036611097,0.014910004
12-02-2018,38.18976974,81.61169434,233.5432281,0.039488884,0.01071627,0.014577606
13-02-2018,38.57234573,82.25263214,234.1240997,0.009967916,0.007822826,0.002484124
14-02-2018,39.28351974,83.54055023,237.2839203,0.018269498,0.015536755,0.013406085
15-02-2018,40.60258865,85.24246216,240.311676,0.033026739,0.020167546,0.012679331
16-02-2018,40.47115326,84.63527679,240.3820801,-0.003242369,-0.007148529,0.000292927
20-02-2018,40.33502197,85.29766846,238.8770294,-0.003369332,0.007795958,-0.00628076
21-02-2018,40.15193558,84.16611481,237.6887512,-0.004549475,-0.013354717,-0.004986848
22-02-2018,40.48758316,84.38691711,237.9968262,0.008324691,0.002619976,0.001295289
23-02-2018,41.19172287,86.53038025,241.7903137,0.017241996,0.02508319,0.01581354
26-02-2018,42.00616074,87.7815094,244.5981598,0.019578957,0.01435531,0.011545822
27-02-2018,41.87002945,86.65916443,241.5438538,-0.003246008,-0.012868105,-0.012565654
28-02-2018,41.8066597,86.26357269,239.0971222,-0.001514634,-0.004575366,-0.010181207
01-03-2018,41.07436752,85.41724396,235.6203613,-0.017671384,-0.009859408,-0.014647967
02-03-2018,41.35836411,85.60122681,236.8349915,0.006890411,0.002151615,0.005141789
05-03-2018,41.50151825,86.14401245,239.5723267,0.003455334,0.006320844,0.011491701
06-03-2018,41.46632767,85.84963226,240.1797028,-0.000848294,-0.003423155,0.002532043
07-03-2018,41.08139801,86.34641266,240.0917053,-0.009326301,0.005769956,-0.000366449
08-03-2018,41.5296936,86.87078094,241.253479,0.010853264,0.006054478,0.004827205
09-03-2018,42.24321747,88.81185913,245.4518585,0.017035128,0.022098452,0.017252671
12-03-2018,42.65161133,89.02345276,245.1437836,0.009621246,0.002379659,-0.001255922
13-03-2018,42.24087524,86.85237885,243.5595398,-0.009676694,-0.024689967,-0.006483481
14-03-2018,41.88176727,86.3371582,242.3096313,-0.008537776,-0.005949807,-0.005145053
15-03-2018,41.9310379,86.64079285,242.045639,0.001175731,0.003510678,-0.001090077
16-03-2018,41.78318787,87.02716064,242.3080597,-0.003532259,0.004449507,0.001083591
19-03-2018,41.14478683,85.45406342,239.0295715,-0.015396822,-0.0182413,-0.013622616
20-03-2018,41.13068771,85.67485046,239.4360809,-0.00034273,0.002580361,0.001699221
21-03-2018,40.19888306,85.07688904,238.9765167,-0.022915292,-0.007003898,-0.001921205
22-03-2018,39.63087845,82.60221863,233.0027924,-0.014230637,-0.029518884,-0.025314853
23-03-2018,38.7131691,80.2011261,228.036438,-0.023428744,-0.029498984,-0.021545006
26-03-2018,40.55094528,86.27281189,234.2752991,0.046379263,0.072976951,0.026991484
27-03-2018,39.51118851,82.30783844,230.2898407,-0.025975207,-0.047048161,-0.017158223
28-03-2018,39.07463074,82.23423767,229.6094513,-0.011110459,-0.000894613,-0.002958865
29-03-2018,39.37974167,83.96369934,232.5432587,0.007778087,0.020812823,0.012696439
02-04-2018,39.12156677,81.43386841,227.5238953,-0.006577619,-0.030593294,-0.021820999
03-04-2018,39.52292633,82.52859497,230.4400787,0.010207022,0.013353579,0.012735599
04-04-2018,40.27869415,84.93887329,232.9055786,0.018941731,0.028787021,0.010642263
05-04-2018,40.55799484,84.98484039,234.7436981,0.006910273,0.000541032,0.007861143
06-04-2018,39.52057648,83.00699615,229.5121918,-0.025911461,-0.023547997,-0.022538121
09-04-2018,39.91255951,83.5037384,230.6434021,0.009869589,0.005966507,0.004916653
10-04-2018,40.66360855,85.44483948,234.3106842,0.018642505,0.022979613,0.015775141
11-04-2018,40.47349548,84.5065155,233.0822754,-0.004686226,-0.011042378,-0.00525644
12-04-2018,40.87250519,86.08882141,234.9998932,0.009810265,0.018550932,0.008193555
13-04-2018,41.01098251,85.62884521,234.3106842,0.003382305,-0.005357367,-0.002937115
16-04-2018,41.26682663,86.63157654,236.2370911,0.006219051,0.011642171,0.008187979
17-04-2018,41.83481598,88.37947083,238.7644043,0.013669963,0.019975338,0.010641386
18-04-2018,41.74093628,88.71987152,238.9412384,-0.002246578,0.003844183,0.000740348
19-04-2018,40.55799484,88.41629028,237.6157227,-0.028749411,-0.003427663,-0.005562899
20-04-2018,38.89624023,87.39514923,235.600769,-0.041835327,-0.011616452,-0.008516043
23-04-2018,38.78357697,87.71711731,235.565567,-0.002900711,0.00367728,-0.000149425
24-04-2018,38.24374771,85.66564941,232.3930817,-0.014016795,-0.023665139,-0.013559035
25-04-2018,38.41038513,84.92047119,232.9674072,0.004347781,-0.008736736,0.002468305
26-04-2018,38.54417419,86.71435547,235.3357086,0.003477096,0.020904261,0.010114481
27-04-2018,38.09822083,88.14946747,235.5566559,-0.011637381,0.016414421,0.00093842
30-04-2018,38.78827667,86.03359222,233.7451324,0.01795047,-0.02429604,-0.007720118
01-05-2018,39.68956757,87.39514923,234.1604919,0.022970318,0.015701953,0.001775399
02-05-2018,41.44285202,86.02442169,232.5874939,0.043227047,-0.015808551,-0.006740271
03-05-2018,41.51795959,86.53958893,232.0748901,0.001810676,0.005970756,-0.00220635
04-05-2018,43.14685822,87.54234314,235.079483,0.038483509,0.011520613,0.012863561
07-05-2018,43.45901489,88.51748657,235.8747711,0.007208703,0.011077523,0.003377351
08-05-2018,43.66790771,88.14028168,235.8747711,0.004795147,-0.004270466,0
09-05-2018,43.97538376,89.17984009,238.1547394,0.007016562,0.011725351,0.009619595
10-05-2018,44.60440445,90.07218933,240.3816223,0.014202591,0.009956446,0.009307125
11-05-2018,44.43477249,89.87898254,241.115097,-0.003810282,-0.002147325,0.003046647
14-05-2018,44.33109665,90.18258667,241.22995,-0.00233594,0.003372229,0.000476228
15-05-2018,43.92819214,89.52941132,239.5685272,-0.009130083,-0.007269167,-0.006911126
16-05-2018,44.33815765,89.76042175,240.576004,0.009289349,0.002576951,0.004196563
17-05-2018,44.05776978,88.86420441,240.3727875,-0.006343931,-0.010034729,-0.000845065
18-05-2018,43.89754868,89.03049469,239.7719116,-0.003643243,0.001869537,-0.002502896
21-05-2018,44.20857239,90.17617035,241.574585,0.007060236,0.012786257,0.007490163
22-05-2018,44.09782791,90.08377075,240.9030151,-0.002508188,-0.001025182,-0.00278384
23-05-2018,44.38056946,91.1555481,241.5657654,0.006391221,0.011827344,0.002747331
24-05-2018,44.33109665,90.83216095,241.0708923,-0.001115362,-0.003553949,-0.002050707
25-05-2018,44.43240738,90.87837982,240.4964752,0.002282712,0.000508709,-0.002385616
29-05-2018,44.27218246,90.55496979,237.7305756,-0.003612555,-0.00356506,-0.011567436
30-05-2018,44.17795181,91.42346954,240.9030151,-0.002130708,0.009545157,0.013256428
31-05-2018,44.02950287,91.32185364,239.4271698,-0.003365908,-0.001112104,-0.006145148
01-06-2018,44.82353973,93.12354279,241.7778625,0.017873513,0.019536909,0.009770103
04-06-2018,45.19815826,93.93656158,242.926651,0.008322898,0.008692649,0.004740169
05-06-2018,45.54687119,94.41703033,243.1033936,0.007685592,0.005101785,0.000727291
06-06-2018,45.70474243,94.69422913,245.1358185,0.003460134,0.002931597,0.008325577
07-06-2018,45.58222198,93.20669556,245.1093445,-0.002684294,-0.0158335,-0.000108003
08-06-2018,45.16752625,93.89964294,245.8339691,-0.009139389,0.007407024,0.002951971
11-06-2018,45.05678177,93.36374664,246.1610107,-0.002454871,-0.005723465,0.001329451
12-06-2018,45.30418396,93.60398102,246.4791107,0.005475878,0.002569797,0.001291409
13-06-2018,44.93191147,93.17895508,245.6925659,-0.008251124,-0.004551023,-0.003196224
14-06-2018,44.95547485,93.70560455,246.3111267,0.000524287,0.005636109,0.002514457
15-06-2018,44.49365997,92.51372528,245.9970398,-0.010325846,-0.012800986,-0.001275977
18-06-2018,44.47010422,93.18821716,245.4909363,-0.000529558,0.007264273,-0.002059475
19-06-2018,43.75146484,93.18821716,244.5500336,-0.016292054,0,-0.003840103
20-06-2018,43.94233322,94.12137604,244.9673615,0.004353071,0.009963895,0.001705059
21-06-2018,43.6972847,93.44691467,243.4315796,-0.005592201,-0.007191666,-0.006289068
22-06-2018,43.57004166,92.77243805,243.8755035,-0.002916169,-0.007243926,0.001821948
25-06-2018,42.92209625,90.90608215,240.5555878,-0.014983039,-0.020322683,-0.013706666
26-06-2018,43.45459747,91.54358673,241.0882416,0.012329899,0.006988307,0.002211817
27-06-2018,43.39099121,90.1207428,239.0910187,-0.001464813,-0.015664859,-0.008318703
28-06-2018,43.70671082,91.12779999,240.4579926,0.007249812,0.011112559,0.005701097
29-06-2018,43.61480713,91.10935974,240.8041382,-0.00210495,-0.000202376,0.001438491
02-07-2018,44.10255051,92.40285492,241.3189697,0.01112091,0.014097335,0.002135686
03-07-2018,43.33442688,91.51587677,240.4668274,-0.017570218,-0.009645402,-0.003537436
05-07-2018,43.68314362,92.17186737,242.4285583,0.008014901,0.007142484,0.008124914
06-07-2018,44.28867722,93.46538544,244.4789886,0.013766753,0.013936201,0.008422307
09-07-2018,44.90364075,94.10289001,246.680481,0.013789826,0.0067976,0.008964531
10-07-2018,44.84944153,94.35234833,247.5680542,-0.001207741,0.002647403,0.003591611
11-07-2018,44.2674675,94.22299957,245.7572937,-0.013061097,-0.001371852,-0.007341073
12-07-2018,45.00966263,96.26491547,247.9853668,0.016627153,0.021439619,0.009025302
13-07-2018,45.08034515,97.4105835,248.1805725,0.001569154,0.011830938,0.000786857
16-07-2018,44.98138428,96.93016815,247.9587402,-0.002197624,-0.004944062,-0.000894234
17-07-2018,45.10863113,97.8910141,248.9617004,0.002824884,0.009863956,0.004036709
18-07-2018,44.86122131,97.12418365,249.4854584,-0.005499852,-0.007864355,0.00210156
19-07-2018,45.20994949,96.45896912,248.5446014,0.00774343,-0.006872676,-0.003778319
20-07-2018,45.10626984,98.18669128,248.260376,-0.002295926,0.017752952,-0.001144213
23-07-2018,45.14632416,99.75739288,248.7221069,0.000887605,0.015870488,0.001858138
24-07-2018,45.47383499,99.47098541,249.9736023,0.007228243,-0.002875169,0.005019085
25-07-2018,45.90264893,102.3998566,252.1040497,0.009385721,0.029019314,0.008486576
26-07-2018,45.75893402,101.281868,251.5092926,-0.003135775,-0.01097791,-0.00236196
27-07-2018,44.99787903,99.48947906,249.8050079,-0.016771696,-0.017855502,-0.006799292
30-07-2018,44.7457695,97.35515594,248.5001221,-0.005618452,-0.021686207,-0.005237308
31-07-2018,44.83529663,98.01114655,249.7251129,0.001998796,0.006715519,0.004917428
01-08-2018,47.47655487,98.19593811,249.3078918,0.057240307,0.001883639,-0.001672119
02-08-2018,48.86433792,99.38782501,250.6660461,0.028811837,0.01206477,0.005432914
03-08-2018,49.00570297,99.82208252,251.7401123,0.002888834,0.004359805,0.004275695
06-08-2018,49.26017761,99.90523529,252.6632538,0.00517932,0.000832663,0.003660335
07-08-2018,48.79837418,100.5981674,253.4976654,-0.009419002,0.006911951,0.003297024
08-08-2018,48.83135986,101.1617737,253.3910675,0.00067573,0.005586914,-0.000420597
09-08-2018,49.21540833,101.3280869,253.0449219,0.007834025,0.001642682,-0.001366987
10-08-2018,49.06881332,100.7090454,251.3495941,-0.002983086,-0.006128016,-0.006722255
13-08-2018,49.38564682,99.97914124,250.4086304,0.006436165,-0.007274044,-0.00375067
14-08-2018,49.59371567,101.2264328,252.0064087,0.004204294,0.01239834,0.006360413
15-08-2018,49.70956421,99.85377502,250.1245728,0.002333228,-0.01365305,-0.007495434
16-08-2018,50.43780899,99.83521271,252.1485291,0.014543719,-0.000185912,0.00805923
17-08-2018,51.44506073,99.7795639,253.0360565,0.019773384,-0.000557562,0.003513679
20-08-2018,50.94379044,99.12104797,253.5775299,-0.00979158,-0.006621582,0.00213762
21-08-2018,50.84449005,98.29560852,254.1723328,-0.001951117,-0.008362458,0.002342898
22-08-2018,50.8468399,99.2972641,254.0214386,4.62E-05,0.010138667,-0.000593845
23-08-2018,50.9508934,99.76101685,253.6841431,0.002044319,0.004659475,-0.001328705
24-08-2018,51.10931015,100.540123,255.2108459,0.003104381,0.007779387,0.006000088
27-08-2018,51.53017426,101.6530914,257.2258301,0.008200869,0.01100907,0.007864365
28-08-2018,51.94629288,102.2652588,257.3500061,0.008042812,0.006004062,0.000482634
