Date,AAPL_RESID,MSFT_RESID,SPY_RESID
17-09-2015,-0.022788404,-0.00233638,-0.005080885
18-09-2015,-0.005021822,-0.017585511,-0.015040339
21-09-2015,0.013948225,0.011620386,0.001447909
22-09-2015,-0.016297953,-0.004519071,-0.0111719
23-09-2015,0.004937712,-0.002283656,-0.004294789
24-09-2015,0.006722198,-0.000996726,-0.003978681
25-09-2015,-0.003742764,0.00102741,8.96E-05
28-09-2015,-0.021501475,-0.017289344,-0.027933539
29-09-2015,-0.031342484,0.001687563,0.000363344
30-09-2015,0.008352397,0.016771441,0.016313642
01-10-2015,-0.007142601,0.009839552,0.006246974
02-10-2015,0.003951164,0.020302601,0.010896575
05-10-2015,0.002957383,0.026398049,0.021105866
06-10-2015,0.004614804,0.004780003,-0.004786135
07-10-2015,-0.006316921,0.001753962,0.007499608
08-10-2015,-0.011530956,0.013773603,0.00965651
09-10-2015,0.021424073,-0.005818937,-0.000141752
12-10-2015,-0.003655812,-0.004394496,0.000847628
13-10-2015,-0.000870652,-0.003290133,-0.007259166
14-10-2015,-0.014102718,-0.00569871,-0.005458576
15-10-2015,0.013865662,0.004691146,0.014121842
16-10-2015,-0.008410739,0.010650855,0.005906769
19-10-2015,0.00528287,0.002216625,-0.000687686
20-10-2015,0.016506192,0.00288266,-0.001666844
21-10-2015,0.001415083,-0.012284937,-0.006550012
22-10-2015,0.012459589,0.015298178,0.015091945
23-10-2015,0.032681277,0.09668939,0.01290193
26-10-2015,-0.032781549,0.037318962,-0.003531718
27-10-2015,-0.007806463,-0.006444004,-0.002565842
28-10-2015,0.040130039,0.00651771,0.010928208
29-10-2015,0.011865753,-0.008504429,-0.000470065
30-10-2015,-0.011872951,-0.017700484,-0.004850663
02-11-2015,0.015603087,0.009159235,0.010304514
03-11-2015,0.011607271,0.016365273,0.004476607
04-11-2015,-0.005037315,0.005552057,-0.004819064
05-11-2015,-0.006091075,-0.000787442,-0.001046629
06-11-2015,0.001492617,0.010069232,-0.001300941
09-11-2015,-0.00558309,-0.013709857,-0.010019727
10-11-2015,-0.03309048,-0.014449442,0.001263707
11-11-2015,-0.008500956,-0.000391638,-0.004335522
12-11-2015,-0.004254224,-0.006763538,-0.014522066
13-11-2015,-0.032157416,-0.012222512,-0.013701096
16-11-2015,0.012723183,0.015559611,0.01510225
17-11-2015,-0.003922954,-0.007716154,-0.000570868
18-11-2015,0.028486597,0.014573046,0.015209596
19-11-2015,0.012827951,0.002334648,-0.000594931
20-11-2015,0.005218075,0.005199359,0.00339853
23-11-2015,-0.014377354,-0.001602278,-0.002533645
24-11-2015,0.010906432,0.002120906,0.002280435
25-11-2015,-0.009184598,-0.012821228,-0.002441108
27-11-2015,-0.001942424,0.003650207,0.002527435
30-11-2015,0.001416262,0.005694697,-0.006394099
01-12-2015,-0.006997223,0.016894165,0.010053541
02-12-2015,-0.012610331,-0.000486091,-0.010880248
03-12-2015,-0.008856128,-0.017607254,-0.015214415
04-12-2015,0.029799614,0.02702451,0.017469607
07-12-2015,-0.005227861,0.002064601,-0.003783448
08-12-2015,-0.00304766,-0.002415228,-0.009390226
09-12-2015,-0.021917147,-0.015195203,-0.008262426
10-12-2015,0.003633194,0.003673919,0.002129216
11-12-2015,-0.027988897,-0.024156957,-0.020896731
14-12-2015,-0.008014015,0.016872544,0.004291377
15-12-2015,-0.02080003,0.000446119,0.009243834
16-12-2015,0.006965384,0.017528913,0.016729248
17-12-2015,-0.024894188,-0.008777383,-0.017463708
18-12-2015,-0.027870718,-0.027221811,-0.01781704
21-12-2015,0.007613527,0.005751859,0.004527587
22-12-2015,0.000683789,0.01205079,0.011984344
23-12-2015,0.007857069,0.005676059,0.010147435
24-12-2015,-0.003927777,-0.001317952,-0.000107004
28-12-2015,-0.013210779,0.003736621,-0.003816727
29-12-2015,0.017225071,0.010896053,0.009763215
30-12-2015,-0.013271448,-0.004024705,-0.005648747
31-12-2015,-0.021654664,-0.016160753,-0.013117045
04-01-2016,-0.000721854,-0.014966969,-0.013618218
05-01-2016,-0.025633732,0.001788012,-0.000850924
06-01-2016,-0.023908616,-0.019801279,-0.012023736
07-01-2016,-0.044589,-0.039182978,-0.026197366
08-01-2016,0.001340035,-0.003167137,-0.013720504
11-01-2016,0.013966003,-0.001911845,0.001491078
12-01-2016,0.012896668,0.006273643,0.006369779
13-01-2016,-0.02807111,-0.022363891,-0.023887163
14-01-2016,0.021685941,0.025138144,0.012111779
15-01-2016,-0.024630206,-0.039298419,-0.01893797
19-01-2016,-0.006360391,-0.01332863,-0.00201997
20-01-2016,-0.001546597,-8.05E-05,-0.013500948
21-01-2016,-0.003652092,-0.004476093,0.006330373
22-01-2016,0.04681157,0.028930333,0.016861593
25-01-2016,-0.015274098,-0.003015583,-0.009541186
26-01-2016,0.000959542,0.003218837,0.005833642
27-01-2016,-0.065352029,-0.016403136,-0.004830299
28-01-2016,0.003182113,0.013045907,-0.000287146
29-01-2016,0.032068389,0.056615403,0.025914844
01-02-2016,-0.009066443,8.77E-05,0.001710813
02-02-2016,-0.026126675,-0.033675872,-0.022265824
03-02-2016,0.022734364,-0.018302602,0.007639377
04-02-2016,0.005778236,-0.006091293,-0.001258838
05-02-2016,-0.026998104,-0.039459252,-0.016889226
08-02-2016,0.006757513,-0.021552272,-0.01859453
09-02-2016,0.002197091,-0.006822008,0.001492128
10-02-2016,-0.011208641,0.006496616,-0.002616574
11-02-2016,-0.006732268,-0.002486469,-0.013187017
12-02-2016,0.002014429,0.016023305,0.018841199
16-02-2016,0.026641125,0.019025094,0.017996142
17-02-2016,0.015163528,0.02847344,0.017185749
18-02-2016,-0.019437541,-0.002508758,-0.005266467
19-02-2016,-0.003198276,-0.006269237,0.000246576
22-02-2016,0.009171073,0.013738801,0.011803712
23-02-2016,-0.02416923,-0.026032413,-0.009607176
24-02-2016,0.011986565,-0.002398312,2.61E-05
25-02-2016,0.007338571,0.014161147,0.014374838
26-02-2016,0.000242704,-0.015110754,-0.002923098
29-02-2016,-0.003793142,-0.012174616,-0.009370101
01-03-2016,0.039612402,0.031861547,0.02341864
02-03-2016,0.002103491,0.009250033,0.004744747
03-03-2016,0.007356575,-0.011314031,0.004407548
04-03-2016,0.014329244,-0.008062786,0.001251683
07-03-2016,-0.008809753,-0.019806859,0.00260108
08-03-2016,-0.011658818,0.00721188,-0.013804788
09-03-2016,0.00207142,0.022973748,0.005500489
10-03-2016,-0.001846369,-0.013819438,-0.000515572
11-03-2016,0.010008968,0.016701014,0.016527122
14-03-2016,0.001340423,0.004159977,-0.001426051
15-03-2016,0.019744344,0.007579258,-0.002007498
16-03-2016,0.012902841,0.013336613,0.004411134
17-03-2016,-0.00093418,0.008356515,0.007380324
18-03-2016,-9.69E-05,-0.02293696,0.002595372
21-03-2016,0.00088231,0.004984029,0.002007361
22-03-2016,0.005909401,0.002595793,-0.001754391
23-03-2016,-0.005589469,-0.00176626,-0.006774063
24-03-2016,-0.005980457,0.001588234,-0.001712579
28-03-2016,-0.005163638,-0.011159726,0.000244415
29-03-2016,0.022132823,0.017738841,0.008947013
30-03-2016,0.017042441,0.008609055,0.004145988
31-03-2016,-0.005468137,0.002678353,-0.00228527
01-04-2016,0.008281546,0.005861171,0.005173304
04-04-2016,0.011462108,-0.001566565,-0.002158515
05-04-2016,-0.012808592,-0.017644391,-0.011956607
06-04-2016,0.009157811,0.007851356,0.01014366
07-04-2016,-0.021823991,-0.012547604,-0.011299883
08-04-2016,-0.001118867,-0.00318113,0.000310138
11-04-2016,0.002082298,-0.004214876,-0.001845377
12-04-2016,0.012548809,0.005945812,0.008535106
13-04-2016,0.012185213,0.010756601,0.009640083
14-04-2016,0.001974177,0.002151892,0.001359106
15-04-2016,-0.022143111,0.003352882,-0.003679755
18-04-2016,-0.021670226,0.015534917,0.008331321
19-04-2016,-0.008028885,-0.000873838,0.001630092
20-04-2016,0.0010073,-0.014663992,0.001653596
21-04-2016,-0.01384703,0.000596066,-0.006769831
22-04-2016,-0.004071726,-0.074638642,-0.000456199
25-04-2016,-0.007200659,-0.004918736,-0.002301617
26-04-2016,-0.007983123,-0.015091398,0.000824407
27-04-2016,-0.066910763,-0.01311223,0.001726493
28-04-2016,-0.034535412,-0.026972474,-0.009535275
29-04-2016,-0.014892809,-0.001176391,-0.006871206
02-05-2016,-0.003909553,0.009338771,0.007375463
03-05-2016,0.011199021,-0.013511485,-0.00841506
04-05-2016,-0.009578114,-0.004148414,-0.007454939
05-05-2016,-0.007291922,0.002973084,-0.000618302
06-05-2016,-0.004863177,0.006383344,0.00335233
09-05-2016,-0.00122041,-0.005801542,0.000140708
10-05-2016,0.0056656,0.0168546,0.012370443
11-05-2016,-0.010706849,0.002158936,-0.009515857
12-05-2016,-0.025302746,0.008504336,-0.000851514
13-05-2016,0.000273402,-0.008508075,-0.009566922
16-05-2016,0.035522615,0.013961693,0.009476389
17-05-2016,-0.004645934,-0.019216845,-0.010060698
18-05-2016,0.009632974,0.004047486,8.41E-05
19-05-2016,-0.002638083,-0.011814588,-0.005383836
20-05-2016,0.01064409,0.005525633,0.007518952
23-05-2016,0.011324564,-0.014807002,-0.003525033
24-05-2016,0.016158415,0.030637699,0.014242571
25-05-2016,0.015974946,0.01023787,0.005363613
26-05-2016,0.009827831,-0.001180344,0.001706704
27-05-2016,-0.001719423,0.004667474,0.001963307
31-05-2016,-0.003945979,0.016605965,-0.000558732
01-06-2016,-0.015560717,-0.004774331,9.61E-05
02-06-2016,-0.008422277,-0.006029659,0.003390896
03-06-2016,-5.72E-05,-0.016373095,-0.00339569
06-06-2016,0.006339385,0.005296985,0.003722881
07-06-2016,0.00227236,-0.002834588,0.002419644
08-06-2016,-0.001171243,-0.001336463,0.001749363
09-06-2016,0.00603398,-0.010727433,-0.000899798
10-06-2016,-0.00818433,-0.003288519,-0.010720219
13-06-2016,-0.016901424,-0.029355033,-0.008927018
14-06-2016,-2.85E-06,-0.009697979,-0.002611837
15-06-2016,-0.004264823,-0.006661874,-0.002236934
16-06-2016,0.002189944,0.013002988,0.002716593
17-06-2016,-0.024017697,-0.006742808,-0.004343608
20-06-2016,-0.004275126,-0.001157639,0.005808262
21-06-2016,0.007170007,0.01958808,0.00267481
22-06-2016,-0.004422577,-0.000482758,-0.001772863
23-06-2016,0.003021085,0.015044731,0.011642703
24-06-2016,-0.027775885,-0.03806286,-0.035161618
27-06-2016,-0.017709383,-0.034481264,-0.023073299
28-06-2016,0.015614854,0.015155906,0.017714228
29-06-2016,0.007642055,0.02316934,0.018831321
30-06-2016,0.010387707,0.01143181,0.012072964
01-07-2016,0.003518279,0.002052248,0.004240011
05-07-2016,-0.009624938,-9.13E-05,-0.009784136
06-07-2016,0.004646142,0.004099436,0.006335307
07-07-2016,0.004229336,-0.000714503,-0.001286637
08-07-2016,0.006330666,0.016890184,0.014380682
11-07-2016,0.002498464,0.006645928,0.004129118
12-07-2016,0.004202155,0.012048631,0.006624104
13-07-2016,-0.006337864,0.006165606,-0.000384406
14-07-2016,0.018938746,0.005338086,0.005392171
15-07-2016,-0.00025288,-0.00160651,-0.002192727
18-07-2016,0.009836747,0.004933292,0.002883835
19-07-2016,-0.000134523,-0.017334774,-0.002406718
20-07-2016,0.001352414,0.04949656,0.004675143
21-07-2016,-0.007157875,0.002447202,-0.005123358
22-07-2016,-0.007460605,0.014232199,0.004579537
25-07-2016,-0.016042339,0.002669312,-0.003678577
26-07-2016,-0.007504223,0.003860387,0.000387154
27-07-2016,0.060253226,-0.01409956,-0.002260622
28-07-2016,0.01575367,0.001466222,0.001331521
29-07-2016,-0.003079738,0.004316557,0.000421903
01-08-2016,0.018907729,0.00039991,-0.000545994
02-08-2016,-0.012428798,-0.003544128,-0.00769068
03-08-2016,0.00941284,0.007945613,0.002312548
04-08-2016,0.007366294,0.005751253,0.000794401
05-08-2016,0.013868216,0.010950999,0.007651202
08-08-2016,0.007759011,0.001273312,-0.000546241
09-08-2016,0.004677524,0.002973282,-9.89E-05
10-08-2016,-0.00846189,-0.004251308,-0.003189807
11-08-2016,-0.000526817,0.004377024,0.004369007
12-08-2016,0.000782922,-0.007427563,-0.001554651
15-08-2016,0.011640539,0.002040061,0.002816179
16-08-2016,-0.002312887,-0.007089097,-0.006185403
17-08-2016,-0.00161802,0.001172084,0.001636982
18-08-2016,-0.002567493,-0.001252048,0.001226024
19-08-2016,0.002561593,0.000352389,-0.001014903
22-08-2016,-0.009612771,-0.001254644,-0.001703472
23-08-2016,0.002487834,0.003910413,0.002428568
24-08-2016,-0.008970998,-0.000394471,-0.006178028
25-08-2016,-0.005109166,0.003683818,-0.001328464
26-08-2016,-0.007886494,-0.003514959,-0.00244361
29-08-2016,-0.001608987,0.000604618,0.004273063
30-08-2016,-0.009985236,-0.005073872,-0.001742156
31-08-2016,0.00025306,-0.00837361,-0.003637378
01-09-2016,0.004040974,-0.000468631,-0.0008205
02-09-2016,0.009187885,0.00095556,0.004421597
06-09-2016,-0.001780313,-0.002672128,0.002404864
07-09-2016,0.006176015,-6.69E-05,-8.36E-05
08-09-2016,-0.027468308,-0.005041967,-0.003321804
09-09-2016,-0.024301758,-0.022922244,-0.024546759
12-09-2016,0.019590568,0.010813466,0.011363133
13-09-2016,0.023828452,-0.008784547,-0.012616439
14-09-2016,0.032273576,-0.00728767,-0.002809513
15-09-2016,0.03533981,0.013937188,0.009138898
16-09-2016,-0.003988557,0.003141102,-0.001650896
19-09-2016,-0.011374272,-0.007802257,-0.003941822
20-09-2016,0.00032199,-0.002535569,0.002935277
21-09-2016,-0.000606923,0.014978932,0.007809632
22-09-2016,0.007258533,0.002078971,0.00881116
23-09-2016,-0.017147695,-0.007748699,-0.007130317
26-09-2016,-0.000427031,-0.010701942,-0.009004809
27-09-2016,0.001385148,0.016486339,0.005756054
28-09-2016,0.006552652,0.001820974,0.004205069
29-09-2016,-0.017251856,-0.011444103,-0.008237475
30-09-2016,0.007010794,0.000818199,0.00460311
03-10-2016,-0.005782605,-0.00271815,-0.000371208
04-10-2016,0.003589734,-0.00571037,-0.007447548
05-10-2016,-0.001627584,0.005801652,0.004184364
06-10-2016,0.007985157,0.001289358,0.000904757
07-10-2016,-0.00063396,0.000253475,-0.004876582
10-10-2016,0.017991281,0.003224896,0.005367234
11-10-2016,0.000875373,-0.01483342,-0.013601815
12-10-2016,0.009529041,-0.004494204,0.0002638
13-10-2016,-0.004332673,-0.004610827,-0.003919832
14-10-2016,0.006281576,0.006970698,0.00041012
17-10-2016,-0.002571382,-0.004254625,-0.004924918
18-10-2016,-0.000132073,0.006819881,0.006643018
19-10-2016,-0.005361296,-0.002929167,0.00149068
20-10-2016,-6.61E-05,-0.005179508,-0.001150014
21-10-2016,-0.006305338,0.038645524,-0.001505175
24-10-2016,0.008875362,0.027330879,0.004973754
25-10-2016,0.003434609,0.00140353,-0.004427311
26-10-2016,-0.022673552,-0.005216381,-0.002458487
27-10-2016,-0.012418135,-0.008877966,-0.00345471
28-10-2016,-0.006659947,-0.006286678,-0.00358424
31-10-2016,-0.004296481,-0.000931094,-0.000679796
01-11-2016,-0.019835979,-0.003561862,-0.007716109
02-11-2016,-0.001267987,-0.007687343,-0.007197436
03-11-2016,-0.011869105,-0.005693531,-0.005456199
04-11-2016,-0.010963081,-0.010092867,-0.001642795
07-11-2016,0.012093372,0.026194296,0.020977669
08-11-2016,0.006102334,0.00295605,0.006303031
09-11-2016,-0.003752466,-0.005420568,0.009131156
10-11-2016,-0.028327077,-0.026379931,0.003045296
11-11-2016,0.003930872,0.002832961,-0.002595199
14-11-2016,-0.025933772,-0.017831004,-0.000910275
15-11-2016,0.010002717,0.017265592,0.008798176
16-11-2016,0.025296356,0.01225264,-0.003301727
17-11-2016,0.000420793,0.019240809,0.005535361
18-11-2016,-0.001857196,-0.005586836,-0.003373999
21-11-2016,0.017350724,0.010273628,0.007617095
22-11-2016,-0.000542669,0.002500212,0.001287832
23-11-2016,-0.005284094,-0.009894716,0.000731765
25-11-2016,0.003630111,-0.002416629,0.002357206
28-11-2016,-0.001466988,0.002556542,-0.00404638
29-11-2016,-0.003188438,0.005150109,6.87E-05
30-11-2016,-0.008713951,-0.012836085,-0.001949492
01-12-2016,-0.011080981,-0.020961119,-0.004800024
02-12-2016,0.002492171,-0.002100181,-0.000395809
05-12-2016,-0.008404703,0.014520233,0.006166429
06-12-2016,0.005878377,-0.004321579,0.002338373
07-12-2016,0.009059705,0.021793528,0.013329137
08-12-2016,0.009426198,-0.003542663,0.002213785
09-12-2016,0.015242393,0.014789903,0.005944987
12-12-2016,-0.004766429,0.003659624,-0.00185446
13-12-2016,0.01522708,0.014235057,0.006605288
14-12-2016,0.001001194,-0.005618046,-0.009009208
15-12-2016,0.004420641,-0.000734072,0.003495646
16-12-2016,0.000690143,-0.007382861,-0.002722197
19-12-2016,0.005906521,0.02126137,0.002358959
20-12-2016,0.001211934,-0.001789831,0.002310836
21-12-2016,0.001147834,0.000787625,-0.001628742
22-12-2016,-0.008173578,-0.002204342,-0.004098639
23-12-2016,0.001728283,-0.003651398,0.002218242
27-12-2016,0.004806676,-0.003070508,0.001189003
28-12-2016,-0.004483925,-0.004015754,-0.008186985
29-12-2016,-0.002221508,-0.00456064,-0.001700511
30-12-2016,-0.007805285,-0.012558883,-0.004027437
03-01-2017,0.000989483,0.003570389,0.007197516
04-01-2017,-0.001784274,-0.004563148,0.005388573
05-01-2017,0.003692652,-0.002071984,-4.53E-05
06-01-2017,0.010214995,0.007314569,0.001509756
09-01-2017,0.008967863,-0.00271455,-0.002062194
10-01-2017,0.00026728,-0.002250915,-0.00218743
11-01-2017,0.005247029,0.008542229,0.003308928
12-01-2017,-0.004576261,-0.009267442,-0.003196297
13-01-2017,-0.00254679,-0.000692266,0.001314974
17-01-2017,0.006884171,-0.003639614,-0.003269362
18-01-2017,-0.000311666,-0.001617582,0.000651843
19-01-2017,-0.003367873,-0.005155567,-0.003338058
20-01-2017,0.001435388,0.006219236,0.002342938
23-01-2017,-0.00020361,0.002486503,-0.002589221
24-01-2017,-0.001904496,0.008939421,0.005730676
25-01-2017,0.014766616,0.002076029,0.008176671
26-01-2017,0.000445629,0.009620488,-0.000173886
27-01-2017,-0.001006949,0.022902262,-0.003647954
30-01-2017,-0.003108294,-0.00690734,-0.005530203
31-01-2017,-0.00269551,-0.0096786,-0.002161672
01-02-2017,0.05757059,-0.017623149,0.00080057
02-02-2017,0.000546321,-0.009681802,-0.000201128
03-02-2017,0.002517319,0.004912879,0.006268293
06-02-2017,0.010565272,-0.000838595,-0.001268576
07-02-2017,0.011277755,-0.005374429,-0.001586143
08-02-2017,0.001345639,-0.00227371,0.001598055
09-02-2017,0.008660475,0.009884981,0.005002307
10-02-2017,-0.003918564,-0.000648747,0.004078026
13-02-2017,0.009368629,0.010065223,0.005070514
14-02-2017,0.011425736,0.004269403,0.00356397
15-02-2017,0.004484097,-0.000492383,0.005302813
16-02-2017,-0.00295858,-0.001512503,-0.001604748
17-02-2017,0.003493682,0.00140516,0.001412745
21-02-2017,0.005826792,-0.003505289,0.005024099
22-02-2017,0.003046828,-0.002843966,-0.000372532
23-02-2017,-0.00565725,0.002266367,-0.000725011
24-02-2017,0.000671371,-0.000234874,0.001338096
27-02-2017,0.000886412,-0.007509594,0.000897494
28-02-2017,-0.000188923,-0.005404747,-0.003196217
01-03-2017,0.018816207,0.013133883,0.013340305
02-03-2017,-0.005434246,-0.013778857,-0.005877391
03-03-2017,0.004300596,0.000841898,-0.000551847
06-03-2017,-0.002975558,-0.00036613,-0.003800082
07-03-2017,0.000674462,0.001526509,-0.002747685
08-03-2017,-0.00530742,0.007102897,-0.004023083
09-03-2017,-0.00254604,-0.002652403,0.002350694
10-03-2017,0.001298279,0.000728692,0.001481122
13-03-2017,0.000428623,-0.003096274,0.001632749
14-03-2017,-0.003459691,-0.006500988,-0.005534281
15-03-2017,0.010277902,0.003676859,0.008456522
16-03-2017,0.000741188,-0.002228711,-0.001854783
17-03-2017,-0.005532755,0.002116283,-0.00288643
20-03-2017,0.009125916,0.000271992,-0.00150077
21-03-2017,-0.011101478,-0.011752253,-0.013486821
22-03-2017,0.008936697,0.009947666,0.000515794
23-03-2017,-0.003343262,-0.001758145,-0.000592911
24-03-2017,-0.003256097,0.000127409,-0.001754453
27-03-2017,0.000273287,0.000835805,-0.001684329
28-03-2017,0.020642657,0.002906475,0.007143161
29-03-2017,0.001072555,0.001287671,0.000342525
30-03-2017,-0.001315258,0.00379727,0.003283791
31-03-2017,-0.002988843,0.001205561,-0.003473823
03-04-2017,0.000778069,-0.004766544,-0.001614885
04-04-2017,0.005268594,0.000790847,-0.000903749
05-04-2017,-0.004916837,-0.002907219,-0.002474251
06-04-2017,-0.004604844,0.000874328,0.001156153
07-04-2017,-0.002322253,-0.001506068,-0.000563626
10-04-2017,-0.002716133,-0.003330029,-0.00048999
11-04-2017,-0.01185527,-0.002326113,-0.001617071
12-04-2017,-0.000482004,-0.004762445,-0.00470824
13-04-2017,-0.006192873,-0.006206828,-0.007991649
17-04-2017,0.003924234,0.006539074,0.008636919
18-04-2017,-0.005532643,-0.001745418,-0.00327377
19-04-2017,-0.004602254,-0.006535264,-0.002362848
20-04-2017,0.010862558,0.005211247,0.006895048
21-04-2017,-0.000923214,0.013831314,-0.002082653
24-04-2017,0.007588891,0.017096961,0.008814265
25-04-2017,0.006576309,0.007405207,0.007270752
26-04-2017,-0.006534864,-0.000879252,-0.001545483
27-04-2017,-0.000347084,0.006090738,-2.16E-05
28-04-2017,-0.001175033,0.002959523,-0.001864731
01-05-2017,0.018836591,0.013134605,0.000742922
02-05-2017,0.006232164,-0.000791522,0.001236716
03-05-2017,-0.003654018,-0.003753636,-0.002776208
04-05-2017,-0.0043236,-0.00538429,0.001208959
05-05-2017,0.016542681,0.001872335,0.003233697
08-05-2017,0.025958087,-0.002484053,-0.000382164
09-05-2017,0.006942535,0.000744384,-0.001434516
10-05-2017,-0.00549604,0.002436403,0.000902226
11-05-2017,0.009318766,-0.012277434,-0.001927693
12-05-2017,0.013722261,-0.004254147,-0.002979232
15-05-2017,-0.002917806,-0.000194159,0.005395024
16-05-2017,-0.00265036,0.018472401,-0.001224926
17-05-2017,-0.034147125,-0.027139282,-0.018609126
18-05-2017,0.012554194,-0.000465664,0.001922786
19-05-2017,0.003004341,-0.001545763,0.007115962
22-05-2017,0.0043685,0.010859574,0.004826808
23-05-2017,-0.003115899,0.001408058,0.001451751
24-05-2017,-0.001863783,0.003034894,0.002689215
25-05-2017,0.00090358,0.009812406,0.003394653
26-05-2017,-0.000863114,0.007467995,0.000642873
30-05-2017,-0.002209974,0.004697774,-0.00253243
31-05-2017,-0.005662681,-0.006727161,-6.86E-05
01-06-2017,0.000654192,0.001269135,0.006976835
02-06-2017,0.014510333,0.023397515,0.003608847
05-06-2017,-0.010763048,0.008766598,-0.001152728
06-06-2017,0.00215394,0.003625171,-0.004255538
07-06-2017,0.005551531,-0.001651944,0.0017294
08-06-2017,-0.002730451,-0.006340661,-0.000488846
09-06-2017,-0.041567289,-0.025150066,-0.00137979
12-06-2017,-0.02582328,-0.011352832,-0.001572074
13-06-2017,0.005307033,0.009192315,0.005033039
14-06-2017,-0.011023749,-0.005297018,-0.001872478
15-06-2017,-0.010263085,-0.008055175,-0.002450689
16-06-2017,-0.014368226,0.000377417,-0.000569471
19-06-2017,0.026051951,0.011298021,0.007995784
20-06-2017,-0.009111308,-0.013508446,-0.006725176
21-06-2017,0.0039877,0.002668641,-0.001613879
22-06-2017,-0.002092373,-0.000673932,-0.000786122
23-06-2017,0.004908089,0.012812827,0.000914246
26-06-2017,-0.00564881,-0.01003807,-0.000376437
27-06-2017,-0.013695569,-0.019656214,-0.007794758
28-06-2017,0.011286447,0.003972272,0.006763836
29-06-2017,-0.013528714,-0.018054339,-0.007398606
30-06-2017,-0.001288705,0.001159134,-0.000486274
03-07-2017,-0.003355619,-0.011168595,0.001882771
05-07-2017,0.00263016,0.010637897,0.002338881
06-07-2017,-0.010914689,-0.007888643,-0.010799847
07-07-2017,0.009326091,0.012112218,0.006718051
10-07-2017,0.004941603,0.006574205,-0.000320437
11-07-2017,0.003143086,0.002060907,0.000332835
12-07-2017,-0.000265007,0.013824389,0.005026419
13-07-2017,0.014557634,0.012007552,0.003681654
14-07-2017,0.007369939,0.012868419,0.002382293
17-07-2017,0.003914533,0.01021075,0.000866107
18-07-2017,0.002274301,-0.000607604,-0.000679819
19-07-2017,0.006959393,0.007498144,0.004859917
20-07-2017,-0.00579707,0.00494585,0.000987456
21-07-2017,-0.000793349,-0.005819893,-0.00256069
24-07-2017,0.01074201,-0.004432111,0.000250712
25-07-2017,0.004455721,0.00710069,0.000971058
26-07-2017,0.003099354,-0.002375587,0.000442299
27-07-2017,-0.018821892,-0.013304148,-0.002020365
28-07-2017,-0.008848017,-0.004254056,-0.001572809
31-07-2017,-0.006075703,-0.005824282,-0.001086427
01-08-2017,0.007142994,-0.003997826,0.001404033
02-08-2017,0.044553245,-0.006032268,0.000565798
03-08-2017,-0.008537436,-0.003184553,-0.002971276
04-08-2017,0.003366505,0.005623156,0.001524776
07-08-2017,0.016862697,-0.003951497,0.001280236
08-08-2017,0.008746328,0.003612044,-0.002735572
09-08-2017,0.004066547,-0.0045794,-0.000979459
10-08-2017,-0.031053692,-0.016123408,-0.014536209
11-08-2017,0.010871455,0.01185643,-0.000352405
14-08-2017,0.015782736,0.015858016,0.009926293
15-08-2017,0.009200437,0.000574127,0.000402208
16-08-2017,-0.005151254,0.005233625,6.77E-05
17-08-2017,-0.018639723,-0.016384016,-0.015024168
18-08-2017,-0.004462731,-0.001844952,-0.004433075
21-08-2017,-0.001971623,-0.005949424,0.001353602
22-08-2017,0.013584905,0.012295268,0.009754761
23-08-2017,0.001017324,-0.006521991,-0.003761889
24-08-2017,-0.005552694,-0.00102009,-0.002575311
25-08-2017,0.002992376,-0.000331945,0.00046522
28-08-2017,0.009995838,0.000731916,0.001450637
29-08-2017,0.007704695,0.000399055,-0.001298533
30-08-2017,0.002514353,0.013706597,0.005964849
31-08-2017,0.003330966,0.00982534,0.004565763
01-09-2017,0.00028363,-0.009721552,0.002051519
05-09-2017,-0.012995934,-0.007112175,-0.008203556
06-09-2017,-0.00232118,-0.003502833,0.002260914
07-09-2017,-0.004951534,0.010564674,0.000255115
08-09-2017,-0.017956747,-0.004623494,-0.002371081
11-09-2017,0.01564722,0.008988335,0.010364112
12-09-2017,-0.003763121,-0.000843323,0.003694647
13-09-2017,-0.009713472,0.006723601,-0.000251417
14-09-2017,-0.009729209,-0.006743482,-0.00077471
15-09-2017,0.009659059,0.006725462,0.000869194
18-09-2017,-0.00936514,-0.003268164,0.001534953
