Date,AAPL,MSFT,SPY,aapl_ret,msft_ret,spy_ret,roll_mean_aapl,roll_mean_msft,roll_mean_spy,roll_var_aapl,roll_var_msft,roll_var_spy,corr_aapl_msft,corr_aapl_spy,corr_msft_spy
10-08-2017,36.17717361,64.71485138,212.4040222,-0.032369931,-0.014734867,-0.01421589,0.003218212,0.000173691,-4.88E-05,0.00022395,5.25E-05,1.44E-05,0.373678845,0.596305813,0.659872543
11-08-2017,36.68027496,65.70265961,212.7177582,0.013810787,0.015148688,0.001475982,0.003217171,0.000481912,-5.85E-05,0.000223927,6.00E-05,1.43E-05,0.37906274,0.595095509,0.631960938
14-08-2017,37.23231125,66.69049072,214.826416,0.014937823,0.014922969,0.009864126,0.003520991,0.000527043,0.000189669,0.000229273,6.13E-05,1.81E-05,0.411429478,0.593161988,0.675925617
15-08-2017,37.63991165,66.7087326,214.8002625,0.010888001,0.000273493,-0.00012175,0.003873605,0.000168611,0.000189689,0.000231856,5.85E-05,1.81E-05,0.419180688,0.588067828,0.695383606
16-08-2017,37.48851776,67.1004715,215.174942,-0.004030274,0.005855203,0.001742796,0.003516395,0.000479879,0.000247469,0.000234838,6.00E-05,1.82E-05,0.393253888,0.573577208,0.697887095
17-08-2017,36.7687912,65.96162415,211.8201904,-0.019385273,-0.01711795,-0.015713625,0.002295967,-0.000697683,-0.000757913,0.000259126,7.15E-05,2.85E-05,0.472802711,0.625307491,0.753174736
18-08-2017,36.68494034,66.04360199,211.4891357,-0.002283094,0.001242039,-0.001564127,0.002402155,-0.000870069,-0.0008536,0.000257844,7.01E-05,2.85E-05,0.489566521,0.634461342,0.751636884
21-08-2017,36.61740112,65.73383331,211.6546783,-0.001842758,-0.004701401,0.000782441,0.00233658,-0.000817257,-0.000773929,0.00025833,6.96E-05,2.86E-05,0.491631049,0.628419453,0.745271356
22-08-2017,37.21600723,66.65403748,213.8679352,0.016215403,0.013901863,0.010402629,0.002535483,-3.25E-05,-0.000266993,0.000263213,7.96E-05,3.46E-05,0.530659564,0.643844015,0.783525619
23-08-2017,37.26257706,66.25315857,213.1011047,0.001250556,-0.006032482,-0.003591976,0.002391937,-0.000699953,-0.000553659,0.000263124,7.78E-05,3.47E-05,0.534274893,0.642336644,0.786301552
24-08-2017,37.09719849,66.22582245,212.6044464,-0.004448073,-0.000412686,-0.002333343,0.001956202,-0.00062968,-0.000666694,0.000264997,7.77E-05,3.48E-05,0.533125147,0.643975342,0.785572083
25-08-2017,37.2346344,66.34426117,213.1011047,0.003697906,0.00178681,0.002333343,0.00304077,3.12E-05,-0.000511289,0.000241792,7.10E-05,3.52E-05,0.487838502,0.668038248,0.819158129
28-08-2017,37.60963821,66.35338593,213.109848,0.010020993,0.000137527,4.10E-05,0.003854402,0.000115933,-0.000453445,0.000238426,7.08E-05,3.52E-05,0.485001479,0.670745558,0.818972411
29-08-2017,37.94503403,66.55381775,213.3538361,0.008878287,0.003016119,0.001144239,0.004523072,0.00048175,-0.000371949,0.000235153,6.99E-05,3.53E-05,0.47823548,0.677463038,0.826094209
30-08-2017,38.04753113,67.4284668,214.3645935,0.002697558,0.013056375,0.004726284,0.004230782,0.001182126,-0.000252906,0.0002343,7.71E-05,3.63E-05,0.45279033,0.659052445,0.840632205
31-08-2017,38.1989212,68.12085724,215.6542358,0.003971077,0.010216155,0.005998092,0.00222136,0.001879042,9.62E-06,0.000142123,7.91E-05,3.81E-05,0.697492893,0.810781485,0.861171101
01-09-2017,38.21056747,67.36465454,215.9592133,0.000304838,-0.011162973,0.001413198,0.002714034,0.001420015,0.000169381,0.000134533,8.68E-05,3.80E-05,0.678805305,0.814873458,0.802983479
05-09-2017,37.75170898,67.06401062,214.4081573,-0.012081367,-0.004472921,-0.007208087,0.001888394,0.000858492,-0.000260553,0.000144439,8.65E-05,4.04E-05,0.684319893,0.826622182,0.804617885
06-09-2017,37.71211624,66.87267303,215.1401367,-0.001049317,-0.002857137,0.003408139,0.001107221,0.000906232,-0.000186716,0.000135162,8.61E-05,4.09E-05,0.744041702,0.824246736,0.799089039
07-09-2017,37.56071854,67.72906494,215.1139679,-0.004022644,0.012724999,-0.000121643,0.000536344,0.001256381,-7.52E-05,0.000133783,9.19E-05,4.06E-05,0.684384152,0.842535165,0.784075978
08-09-2017,36.94813919,67.40110016,214.8612823,-0.016443499,-0.004854067,-0.00117535,-0.000537286,0.001235036,-0.000129215,0.00014544,9.22E-05,4.06E-05,0.713655845,0.818727628,0.788034767
11-09-2017,37.61661148,68.11174011,217.1529846,0.017930462,0.010488253,0.010609482,0.001857971,0.002436137,0.001052945,0.000105803,8.22E-05,3.50E-05,0.672752573,0.77983456,0.754199965
12-09-2017,37.46754456,68.03885651,217.884964,-0.003970668,-0.001070632,0.003365132,0.001011235,0.001663788,0.001142905,9.96E-05,7.41E-05,3.53E-05,0.645712981,0.786592734,0.779732134
13-09-2017,37.18570709,68.52172852,217.9894562,-0.00755061,0.007071938,0.00047946,-5.96E-05,0.00128993,0.000696016,9.24E-05,6.66E-05,3.13E-05,0.554578523,0.750320944,0.738763582
14-09-2017,36.8666153,68.12085724,217.9197998,-0.008618062,-0.00586746,-0.000319591,-0.000988503,0.000997503,0.000686595,8.91E-05,6.90E-05,3.13E-05,0.597073528,0.780130165,0.732354755
15-09-2017,37.23929596,68.61284637,218.2131195,0.01005814,0.007196342,0.001345093,-0.000317626,0.001061367,0.000667657,9.43E-05,6.98E-05,3.13E-05,0.62817384,0.768780278,0.72778238
18-09-2017,36.95743942,68.4761734,218.6772766,-0.007597582,-0.001993931,0.002124823,0.000243693,0.001781559,0.001517107,7.84E-05,5.32E-05,1.72E-05,0.531272861,0.683277822,0.603129363
19-09-2017,36.97143555,68.73129272,218.8961334,0.000378638,0.003718742,0.00100032,0.000370442,0.001899497,0.001639223,7.81E-05,5.33E-05,1.67E-05,0.530523374,0.683123618,0.605798314
20-09-2017,36.35186386,68.27571869,218.9749603,-0.016900124,-0.0066504,0.000360046,-0.000346576,0.001806687,0.001619109,9.22E-05,5.48E-05,1.68E-05,0.574208256,0.653085945,0.605484016
21-09-2017,35.72763062,67.61066437,218.3882904,-0.017321122,-0.009788466,-0.00268276,-0.001943553,0.000678576,0.000995995,9.02E-05,5.29E-05,1.34E-05,0.561068084,0.603714217,0.555385734
22-09-2017,35.37826538,67.7928772,218.4320984,-0.009826697,0.002691406,0.000200577,-0.002471041,0.001094,0.001176593,9.26E-05,5.06E-05,1.24E-05,0.573533872,0.654944316,0.523334329
25-09-2017,35.06615067,66.74515533,217.9854736,-0.008861362,-0.015575418,-0.002046778,-0.002681198,0.000371965,0.001190239,9.44E-05,6.39E-05,1.23E-05,0.570426434,0.671378735,0.554709598
26-09-2017,35.66939545,66.74515533,218.1167755,0.017056754,0,0.000602161,-0.002045062,0.000286879,0.001107802,0.000111371,6.38E-05,1.22E-05,0.516412842,0.595218702,0.553630865
27-09-2017,35.92329025,67.28266907,218.9662628,0.007092788,0.008020971,0.00388708,-0.002184501,0.000662281,0.001290948,0.000108246,6.66E-05,1.25E-05,0.555840162,0.64933869,0.569743223
28-09-2017,35.70201492,67.30091858,219.2289429,-0.006178711,0.0002712,0.001198918,-0.0029015,0.00053157,0.001293552,0.000102385,6.63E-05,1.25E-05,0.556720265,0.670520519,0.571665221
29-09-2017,35.89767838,67.86577606,219.9995728,0.005465497,0.008357987,0.003509019,-0.002769694,0.000307838,0.001235587,0.0001043,6.15E-05,1.22E-05,0.570340291,0.673023649,0.554718304
02-10-2017,35.82546616,67.97507477,220.9540863,-0.002013639,0.001609217,0.004329321,-0.00305468,-0.000102017,0.001156122,0.000101971,5.65E-05,1.15E-05,0.556835668,0.655832925,0.509162141
03-10-2017,35.98151398,67.65621185,221.4268951,0.00434632,-0.004701917,0.002137565,-0.002862229,0.000205653,0.001190616,0.000104107,5.13E-05,1.15E-05,0.579400075,0.65687472,0.529230417
04-10-2017,35.74860382,68.04798889,221.6896362,-0.006494092,0.005774001,0.001185878,-0.002596168,0.000693601,0.001590328,0.000100442,5.15E-05,7.85E-06,0.542775455,0.669201123,0.532620012
05-10-2017,36.19347763,69.21416473,223.0031891,0.012367712,0.016992359,0.005907704,-0.001957262,0.001638815,0.001709355,0.00011109,6.33E-05,8.60E-06,0.607059893,0.705248522,0.61891117
06-10-2017,36.17251205,69.24146271,222.7491608,-0.000579432,0.000394321,-0.001139773,-0.001793299,0.00105164,0.001660873,0.000110943,5.68E-05,8.83E-06,0.655516095,0.684190916,0.696086624
09-10-2017,36.29829407,69.50571442,222.3813324,0.00347125,0.003809116,-0.001652677,-0.000844978,0.001464173,0.001638143,0.000100653,5.53E-05,8.98E-06,0.643974486,0.615083029,0.64231517
10-10-2017,36.31226349,69.50571442,222.9681549,0.000384777,0,0.002635336,-0.001680487,0.000964732,0.001258422,8.24E-05,5.11E-05,4.85E-06,0.601969592,0.490016408,0.634662724
11-10-2017,36.46365738,69.62411499,223.3184052,0.004160555,0.001702016,0.001569621,-0.001293286,0.001096763,0.001172921,8.37E-05,5.09E-05,4.63E-06,0.597392131,0.516537189,0.66663919
12-10-2017,36.33554459,70.26187897,222.9856415,-0.003519624,0.009118403,-0.001491198,-0.001101334,0.001194214,0.00107908,8.19E-05,5.23E-05,4.95E-06,0.610088625,0.509677766,0.582865907
13-10-2017,36.56614685,70.59896851,223.2571106,0.006326411,0.004786144,0.001216688,-0.000389693,0.001701528,0.001152236,8.13E-05,5.02E-05,4.85E-06,0.598520471,0.490274412,0.568724154
16-10-2017,37.23929596,70.74473572,223.5548248,0.018241684,0.002062593,0.001332615,4.76E-11,0.001457064,0.001151642,9.30E-05,4.86E-05,4.85E-06,0.532239317,0.461495631,0.574578082
17-10-2017,37.3767128,70.69009399,223.7124481,0.003683311,-0.000772677,0.000704828,0.000537185,0.001515219,0.001084023,9.05E-05,4.83E-05,4.81E-06,0.514980855,0.485503831,0.59375323
18-10-2017,37.21133804,70.70830536,223.9313812,-0.004434357,0.000257589,0.000978158,0.000307995,0.001350402,0.001082968,9.17E-05,4.81E-05,4.81E-06,0.517055713,0.483571263,0.595959243
19-10-2017,36.3309021,70.98162842,223.9926758,-0.023944824,0.00385805,0.000273683,-2.75E-05,0.001850805,0.001078856,0.000106203,4.49E-05,4.81E-06,0.355904388,0.464905468,0.589654108
20-10-2017,36.3937912,71.80158997,225.1485443,0.001729512,0.011485531,0.005147027,0.000879706,0.002863852,0.001451703,9.05E-05,4.17E-05,4.79E-06,0.234298687,0.348762895,0.569284499
23-10-2017,36.37514496,71.81980133,224.2729034,-0.000512478,0.000253602,-0.003896752,0.001323241,0.002747766,0.001256592,8.47E-05,4.20E-05,6.10E-06,0.243708623,0.310372991,0.543840843
24-10-2017,36.59176636,71.84713745,224.6669464,0.005937542,0.000380549,0.001755438,0.00202795,0.003507574,0.00143765,8.01E-05,2.49E-05,5.53E-06,0.091825995,0.254393754,0.46657393
25-10-2017,36.43105698,71.63759613,223.5548248,-0.004401628,-0.002920749,-0.004962382,0.001006123,0.003368491,0.001172671,6.97E-05,2.63E-05,7.47E-06,0.201912979,0.339732506,0.523850475
26-10-2017,36.66397858,71.75601959,223.8438263,0.006373138,0.001651726,0.00129192,0.000971854,0.003065193,0.001049092,6.93E-05,2.53E-05,7.09E-06,0.161537194,0.313820849,0.497847813
27-10-2017,37.97764969,76.35691833,225.673996,0.035203058,0.062146893,0.008142858,0.002942414,0.006011655,0.001379756,0.000121275,0.000190337,9.49E-06,0.663411976,0.544404991,0.626448806
30-10-2017,38.83246231,76.42983246,224.8333435,0.022258734,0.000954456,-0.00373203,0.003742092,0.005659106,0.001034944,0.000138941,0.00019121,1.04E-05,0.58841957,0.355743573,0.616233078
31-10-2017,39.37284088,75.78297424,225.1835938,0.013819707,-0.008499444,0.00155661,0.004496061,0.005177741,0.00090291,0.000141765,0.000200169,9.90E-06,0.52233401,0.396911793,0.623907463
01-11-2017,38.87205887,75.78297424,225.4813232,-0.012800549,0,0.00132129,0.003679543,0.005401642,0.00086404,0.000156023,0.000196577,9.83E-06,0.528668405,0.36981365,0.643411326
02-11-2017,39.15622711,76.57559967,225.568924,0.007283756,0.010404831,0.00038843,0.004335631,0.005622158,0.000826066,0.000151045,0.00019777,9.83E-06,0.541118538,0.378472534,0.638681405
03-11-2017,40.17873383,76.65759277,226.3220215,0.025778379,0.001070174,0.003333097,0.004974234,0.004863958,0.000703466,0.000170381,0.000191739,8.84E-06,0.467988938,0.39462231,0.597696929
06-11-2017,40.58634567,76.95825195,226.6723175,0.01009385,0.003914434,0.00154658,0.005482486,0.005031583,0.000831388,0.000169878,0.000190755,8.69E-06,0.46114567,0.389154839,0.592783027
07-11-2017,40.71678543,76.77601624,226.5146637,0.003208729,-0.00237079,-0.000695756,0.005469985,0.004737301,0.000876955,0.000169934,0.00019333,8.49E-06,0.461933229,0.391522076,0.606063448
08-11-2017,41.04986572,77.04023743,226.8999939,0.008147139,0.003435547,0.001699682,0.005839621,0.004900899,0.0008324,0.000168856,0.000192264,8.37E-06,0.456683265,0.410923197,0.621422007
09-11-2017,40.96601868,76.61203766,226.0768433,-0.002044654,-0.005573635,-0.003634409,0.005544135,0.004554439,0.000584589,0.000171731,0.000197112,9.28E-06,0.467639408,0.430802247,0.638350678
10-11-2017,40.83042908,76.41160583,226.0067444,-0.003315296,-0.002619621,-0.000310115,0.005553865,0.003995486,0.000640831,0.000171548,0.000198316,9.10E-06,0.494940796,0.421451049,0.662116904
13-11-2017,40.66679001,76.46627045,226.2169189,-0.004015825,0.000715141,0.000929516,0.005061378,0.003801629,0.000627157,0.000175843,0.000198783,9.08E-06,0.495980486,0.412372238,0.66008157
14-11-2017,40.05202484,76.57559967,225.6915588,-0.015232559,0.001428749,-0.002325074,0.003467366,0.003771446,0.000452981,0.000185081,0.000198913,9.46E-06,0.501544903,0.447320073,0.655876792
15-11-2017,39.52373505,75.98041534,224.5618591,-0.013277851,-0.00780287,-0.005018072,0.002659692,0.003436674,0.000180462,0.000198414,0.000204461,1.09E-05,0.52473066,0.496505568,0.66968116
16-11-2017,39.99590683,76.18186951,226.4708557,0.011875741,0.002647887,0.008465053,0.003436363,0.003550498,0.000536981,0.000199511,0.000203973,1.41E-05,0.516059542,0.505937928,0.583480061
17-11-2017,39.77384949,75.44935608,225.8053436,-0.005567471,-0.009661851,-0.002942948,0.004311475,0.002906693,0.000383808,0.000165274,0.000212261,1.47E-05,0.592980745,0.572172644,0.599990358
20-11-2017,39.73410797,75.56838989,226.1906281,-0.000999687,0.001576422,0.001704814,0.004181513,0.002434831,0.000219893,0.000166333,0.000208436,1.36E-05,0.603987906,0.597465939,0.587395041
21-11-2017,40.47278976,76.65801239,227.6705627,0.018419929,0.014316059,0.006521553,0.005083056,0.003104472,0.000716003,0.000174515,0.000214786,1.45E-05,0.618649782,0.62593887,0.613588186
22-11-2017,40.89822388,76.09944153,227.4691467,0.010456746,-0.007313206,-0.000885073,0.005298256,0.002738103,0.000590264,0.000175873,0.0002197,1.46E-05,0.596097572,0.613475371,0.621867711
24-11-2017,40.90055466,76.23682404,227.9945984,5.70E-05,0.001803675,0.002307327,0.005510572,0.002963075,0.000936441,0.000172495,0.00021809,1.31E-05,0.590978681,0.586664689,0.627001733
27-11-2017,40.69484329,76.79535675,227.8807831,-0.00504224,0.007299578,-0.000499326,0.004966983,0.00323202,0.000851143,0.000177716,0.000218868,1.32E-05,0.570660768,0.590366818,0.618843613
28-11-2017,40.45643616,77.72013855,230.1925507,-0.005875639,0.011970228,0.010093525,0.003010854,0.000842655,0.000944032,0.000133865,4.31E-05,1.48E-05,0.182035683,0.285747675,0.633960632
29-11-2017,39.61722946,76.31006622,230.0523987,-0.020961634,-0.018309548,-0.000609032,0.000952741,-7.47E-05,0.001092746,0.000139628,6.06E-05,1.38E-05,0.3772366,0.44219644,0.611296762
30-11-2017,40.17123795,77.07004547,232.0665894,0.013887155,0.009909831,0.00871725,0.000955953,0.000801954,0.001433729,0.000139715,6.12E-05,1.65E-05,0.503562025,0.499636243,0.670704289
01-12-2017,39.98423004,77.15245819,231.5849152,-0.004666138,0.001068751,-0.002077743,0.001343306,0.000852847,0.00127187,0.000131675,6.12E-05,1.71E-05,0.51162816,0.526288491,0.657930364
04-12-2017,39.69203186,74.24071503,231.3047333,-0.007334669,-0.038470721,-0.001210578,0.000647191,-0.00147456,0.001195727,0.000133167,0.000128264,1.74E-05,0.447242757,0.546039999,0.559355829
05-12-2017,39.6546402,74.70768738,230.4727783,-0.000942488,0.006270277,-0.003603276,-0.000625232,-0.001226936,0.000865424,0.000100015,0.000130875,1.82E-05,0.480459984,0.551554385,0.49940978
06-12-2017,39.50735855,75.79730225,230.5166016,-0.003721023,0.014479705,0.000190127,-0.001283083,-0.000723828,0.000800831,9.43E-05,0.000141623,1.82E-05,0.433796321,0.560743926,0.466923197
07-12-2017,39.5798378,75.53177643,231.2433777,0.001832895,-0.003509254,0.003147855,-0.001348599,-0.000778041,0.00098386,9.38E-05,0.000141872,1.83E-05,0.434045511,0.577584542,0.456251993
08-12-2017,39.59150696,77.06089783,232.5044403,0.000294782,0.020042543,0.005438584,-0.00172252,1.28E-05,0.001161903,8.92E-05,0.000162002,1.93E-05,0.416515693,0.579820106,0.494178383
11-12-2017,40.36292267,78.04064178,233.2049103,0.019296983,0.012633749,0.003008188,-0.000706252,0.000879787,0.001478217,0.000110248,0.000167617,1.82E-05,0.458528065,0.571118307,0.491743581
12-12-2017,40.13617706,78.36112213,233.6164703,-0.005633509,0.004098174,0.001763244,-0.000816643,0.001199682,0.001576948,0.000111109,0.000167415,1.80E-05,0.44813496,0.564989475,0.48883605
13-12-2017,40.26940155,78.15053558,233.5901794,0.003313815,-0.002691003,-0.000112545,-0.000467612,0.001037485,0.001527326,0.000111322,0.000168133,1.81E-05,0.44074367,0.552918934,0.491702326
14-12-2017,40.25774002,77.54618073,232.6356964,-0.00028963,-0.007763271,-0.004094515,0.000243956,0.000599769,0.001443067,9.99E-05,0.000171797,1.90E-05,0.464392589,0.505691364,0.519647173
15-12-2017,40.66679001,79.52400208,234.572998,0.010109505,0.02518525,0.008293136,0.001357639,0.002170632,0.002076934,9.43E-05,0.000195898,1.88E-05,0.481476175,0.481572557,0.56556036
