"Date","AAPL_vol","MSFT_vol","SPY_vol"
"09-07-2015",0.01389218,0.010813424,0.0120768869866352
"10-07-2015",0.015089871,0.010583473,0.0111164006782912
"13-07-2015",0.016288951,0.01023136,0.0103387463324553
"14-07-2015",0.016734504,0.01209129,0.00964025149915026
"15-07-2015",0.015982738,0.011629277,0.00895926328687757
"16-07-2015",0.015584227,0.011212002,0.00832836948861614
"17-07-2015",0.015559775,0.012601106,0.00779861941125123
"20-07-2015",0.015120733,0.01205195,0.00729306550407233
"21-07-2015",0.015600236,0.011658131,0.00699060591547149
"22-07-2015",0.015200134,0.01157005,0.00728111288267413
"23-07-2015",0.020305156,0.017031929,0.0072656037008494
"24-07-2015",0.01927457,0.016240384,0.00803366402439286
"27-07-2015",0.018398961,0.015396798,0.00953826244003572
"28-07-2015",0.01834962,0.015437039,0.010309257286011
"29-07-2015",0.017461898,0.014701572,0.00961780116255653
"30-07-2015",0.016657412,0.015785077,0.0089603707790505
"31-07-2015",0.016072856,0.015500361,0.00833002759560108
"03-08-2015",0.015650939,0.014683894,0.00823882356099674
"04-08-2015",0.017006927,0.01392742,0.00828332287853265
"05-08-2015",0.019681218,0.014419757,0.00827868695757476
"06-08-2015",0.018718015,0.013688956,0.00773284539882516
"07-08-2015",0.017789367,0.014811862,0.00883468367244724
"10-08-2015",0.016932721,0.014048816,0.0087990776831543
"11-08-2015",0.019508629,0.014013957,0.00826107083135536
"12-08-2015",0.024807321,0.015037046,0.00927409751130366
"13-08-2015",0.02370066,0.014302483,0.00876015873211731
"14-08-2015",0.02240699,0.013579611,0.00830989518659225
"17-08-2015",0.021275899,0.013030948,0.00776051985333666
"18-08-2015",0.020273985,0.012559799,0.00727693070559453
"19-08-2015",0.019246684,0.012225604,0.0071780162743407
"20-08-2015",0.019058447,0.012846272,0.00869094680212324
"21-08-2015",0.019105781,0.014420291,0.0125240243293326
"24-08-2015",0.028095718,0.025757424,0.0188064932596159
"25-08-2015",0.02797094,0.027973623,0.0263089553100021
"26-08-2015",0.026381616,0.029238737,0.026288691978368
"27-08-2015",0.030286296,0.031912059,0.0238308234393337
"28-08-2015",0.029771435,0.031433567,0.0216316978652893
"31-08-2015",0.028108649,0.029397047,0.019684573486944
"01-09-2015",0.026557619,0.027734455,0.019257745136857
"02-09-2015",0.028505765,0.028949303,0.0235868357938644
"03-09-2015",0.029386476,0.028663851,0.0213462777484402
"04-09-2015",0.028110223,0.026917078,0.0193089317226996
"08-09-2015",0.026922954,0.026423336,0.0204863336396657
"09-09-2015",0.026774323,0.026354236,0.0186772648769074
"10-09-2015",0.025843394,0.025183618,0.0185924517850713
"11-09-2015",0.024965181,0.02357213,0.0168793425470256
"14-09-2015",0.024224811,0.022128021,0.0154130046880838
"15-09-2015",0.023042048,0.021012999,0.0148742379957675
"16-09-2015",0.021943115,0.020625222,0.0136653923818598
"17-09-2015",0.020787022,0.019716647,0.0126003808746928
"18-09-2015",0.02100306,0.018551767,0.0124642768224464
"21-09-2015",0.019967138,0.018493982,0.0142768921781984
"22-09-2015",0.019459794,0.017869519,0.0130793320366218
"23-09-2015",0.019192847,0.01691094,0.014028236487278
"24-09-2015",0.018295158,0.01597986,0.0135864570501615
"25-09-2015",0.017529573,0.015112693,0.0131402934155066
"28-09-2015",0.016733969,0.014321565,0.0120624655299198
"29-09-2015",0.017372152,0.014854353,0.0169261956921793
"30-09-2015",0.019336928,0.014093741,0.0154130033269588
"01-10-2015",0.01855299,0.014592703,0.0141785024646802
"02-10-2015",0.017782632,0.014255793,0.0130224930618809
"05-10-2015",0.016971603,0.015250896,0.0120263798616414
"06-10-2015",0.016204525,0.017089122,0.0112056824515324
"07-10-2015",0.015540955,0.016208052,0.0111751598322185
"08-10-2015",0.014997402,0.015329334,0.0103595777717406
"09-10-2015",0.014826805,0.015277171,0.00964435541275335
"12-10-2015",0.015767144,0.014606612,0.00896560000862393
"13-10-2015",0.01511405,0.013939122,0.00833736100061881
"14-10-2015",0.014472073,0.013297432,0.00910039690183973
"15-10-2015",0.014593204,0.012818523,0.0094286005099886
"16-10-2015",0.014675728,0.0123392,0.00883873803477108
"19-10-2015",0.014321667,0.012360623,0.00825574170195593
"20-10-2015",0.01384663,0.011842661,0.00781024540138413
"21-10-2015",0.014314671,0.011394063,0.00757948025231392
"22-10-2015",0.013744537,0.011742794,0.00828880937143097
"23-10-2015",0.013801722,0.012442461,0.00782000031035929
"26-10-2015",0.016879755,0.035506517,0.00738287699560198
"27-10-2015",0.019196755,0.03554682,0.00753250004038911
"28-10-2015",0.018400315,0.033230696,0.00748998219880386
"29-10-2015",0.021684961,0.031092952,0.00707184415646851
"30-10-2015",0.020881271,0.029181293,0.00670315300891144
"02-11-2015",0.020149625,0.02794377,0.00717365266036169
"03-11-2015",0.019750868,0.026311839,0.00678155255399548
"04-11-2015",0.019106094,0.025255504,0.00638825444553205
"05-11-2015",0.018218035,0.023715088,0.00688568243643929
"06-11-2015",0.01743528,0.022217523,0.00663483904774561
"09-11-2015",0.01661114,0.021124767,0.0064523657010616
"10-11-2015",0.015945024,0.020388786,0.00804053750061656
"11-11-2015",0.018537795,0.019793942,0.00750667078186178
"12-11-2015",0.017829564,0.018605679,0.00779419382424998
"13-11-2015",0.01702223,0.017669456,0.0102147567672345
"16-11-2015",0.019199601,0.017183658,0.0120678125253913
"17-11-2015",0.018680403,0.017080703,0.0112041000436648
"18-11-2015",0.017797625,0.016335398,0.0104339728860194
