"Date","SPY_vol"
2015-08-05,0.00827868695757476
2015-08-06,0.00773284539882516
2015-08-07,0.00883468367244724
2015-08-10,0.0087990776831543
2015-08-11,0.00826107083135536
2015-08-12,0.00927409751130366
2015-08-13,0.00876015873211731
2015-08-14,0.00830989518659225
2015-08-17,0.00776051985333666
2015-08-18,0.00727693070559453
2015-08-19,0.0071780162743407
2015-08-20,0.00869094680212324
2015-08-21,0.0125240243293326
2015-08-24,0.0188064932596159
2015-08-25,0.0263089553100021
2015-08-26,0.026288691978368
2015-08-27,0.0238308234393337
2015-08-28,0.0216316978652893
2015-08-31,0.019684573486944
2015-09-01,0.019257745136857
2015-09-02,0.0235868357938644
2015-09-03,0.0213462777484402
2015-09-04,0.0193089317226996
2015-09-08,0.0204863336396657
2015-09-09,0.0186772648769074
2015-09-10,0.0185924517850713
2015-09-11,0.0168793425470256
2015-09-14,0.0154130046880838
2015-09-15,0.0148742379957675
2015-09-16,0.0136653923818598
2015-09-17,0.0126003808746928
2015-09-18,0.0124642768224464
2015-09-21,0.0142768921781984
2015-09-22,0.0130793320366218
2015-09-23,0.014028236487278
2015-09-24,0.0135864570501615
2015-09-25,0.0131402934155066
2015-09-28,0.0120624655299198
2015-09-29,0.0169261956921793
2015-09-30,0.0154130033269588
2015-10-01,0.0141785024646802
2015-10-02,0.0130224930618809
2015-10-05,0.0120263798616414
2015-10-06,0.0112056824515324
2015-10-07,0.0111751598322185
2015-10-08,0.0103595777717406
2015-10-09,0.00964435541275335
2015-10-12,0.00896560000862393
2015-10-13,0.00833736100061881
2015-10-14,0.00910039690183973
2015-10-15,0.0094286005099886
2015-10-16,0.00883873803477108
2015-10-19,0.00825574170195593
2015-10-20,0.00781024540138413
2015-10-21,0.00757948025231392
2015-10-22,0.00828880937143097
2015-10-23,0.00782000031035929
2015-10-26,0.00738287699560198
2015-10-27,0.00753250004038911
2015-10-28,0.00748998219880386
2015-10-29,0.00707184415646851
2015-10-30,0.00670315300891144
2015-11-02,0.00717365266036169
2015-11-03,0.00678155255399548
2015-11-04,0.00638825444553205
2015-11-05,0.00688568243643929
2015-11-06,0.00663483904774561
2015-11-09,0.0064523657010616
2015-11-10,0.00804053750061656
2015-11-11,0.00750667078186178
2015-11-12,0.00779419382424998
2015-11-13,0.0102147567672345
2015-11-16,0.0120678125253913
2015-11-17,0.0112041000436648
2015-11-18,0.0104339728860194
2015-11-19,0.00974660539051048
2015-11-20,0.00913431946785609
2015-11-23,0.0085053999600746
2015-11-24,0.00835899802847556
2015-11-25,0.00780042764165692
2015-11-27,0.00770869370028742
2015-11-30,0.00721513352341363
2015-12-01,0.00793467651288275
2015-12-02,0.0074679004491908
2015-12-03,0.00910186701966469
2015-12-04,0.0114620526719034
2015-12-07,0.0106794358872579
2015-12-08,0.0105263473933379
2015-12-09,0.0114481326392137
2015-12-10,0.0120377702022213
2015-12-11,0.0110946523510444
2015-12-14,0.0144287792602447
2015-12-15,0.0132318253727033
2015-12-16,0.0122017952309306
2015-12-17,0.0113337956150042
2015-12-18,0.0138388022845158
2015-12-21,0.016032019535721
2015-12-22,0.0146506668675799
2015-12-23,0.013476950845168
2015-12-24,0.0124251338257771
2015-12-28,0.0114439688811302
2015-12-29,0.0112123290844003
2015-12-30,0.010407229234342
2015-12-31,0.0106250592793664
2016-01-04,0.0122952631705202
2016-01-05,0.0138376180641573
2016-01-06,0.0128236029230622
2016-01-07,0.0139734536575286
2016-01-08,0.0180094194051364
2016-01-11,0.018799079672989
2016-01-12,0.0170674003924982
2016-01-13,0.0155751241882531
2016-01-14,0.0187989482811823
2016-01-15,0.0171338559969131
2016-01-19,0.0190698596821957
2016-01-20,0.0176326023694084
2016-01-21,0.0184311458627436
2016-01-22,0.0167745353494319
2016-01-25,0.0153832584294715
2016-01-26,0.0157287776854369
2016-01-27,0.0143911812266321
2016-01-28,0.0140014685824317
2016-01-29,0.0128740904215886
2016-02-01,0.0119905116210317
2016-02-02,0.0110498945909017
2016-02-03,0.0147207928586812
2016-02-04,0.013511501725723
2016-02-05,0.0126034970447123
2016-02-08,0.0147859031496269
2016-02-09,0.0169999282778945
2016-02-10,0.015485047161509
2016-02-11,0.0145808980234096
2016-02-12,0.0157272149045723
2016-02-16,0.0144720428276437
2016-02-17,0.0133570110379284
2016-02-18,0.0123634895975886
2016-02-19,0.0122881991446125
2016-02-22,0.0113057184338614
2016-02-23,0.0105036399044933
2016-02-24,0.0114713035936215
2016-02-25,0.0105762862591105
2016-02-26,0.00986852382682082
2016-02-29,0.00964930692045495
2016-03-01,0.0106762399586393
2016-03-02,0.0100161871726182
2016-03-03,0.00930537707966756
2016-03-04,0.00866555962969367
2016-03-07,0.00806997259074304
2016-03-08,0.00754184093255153
2016-03-09,0.00983568414753536
2016-03-10,0.00914843575804573
2016-03-11,0.00858393918331895
2016-03-14,0.00809513506399752
2016-03-15,0.00779383048429609
2016-03-16,0.00762512333397514
2016-03-17,0.00715176423382106
2016-03-18,0.00674270818820148
2016-03-21,0.00634080458966112
2016-03-22,0.00597187690657264
2016-03-23,0.0059319790118422
2016-03-24,0.00687782157768767
2016-03-28,0.00674559705179621
2016-03-29,0.00632821104822909
2016-03-30,0.00600563385275411
2016-03-31,0.00568073699907276
2016-04-01,0.00576466127595385
2016-04-04,0.00546780475058135
2016-04-05,0.005547828349334
2016-04-06,0.00775232400327707
2016-04-07,0.00730383423421272
2016-04-08,0.00905576273565586
2016-04-11,0.00841499116025002
2016-04-12,0.00815545980815035
2016-04-13,0.00765726072835002
2016-04-14,0.00721468030781641
2016-04-15,0.0067606915420955
2016-04-18,0.00700084698298617
2016-04-19,0.00661216429518272
2016-04-20,0.00621603443835721
2016-04-21,0.00585608019754893
2016-04-22,0.00681007535134571
2016-04-25,0.00646350085668306
2016-04-26,0.00647703197057328
2016-04-27,0.00608805045769055
2016-04-28,0.00574005261553134
2016-04-29,0.00732293092957542
2016-05-02,0.00812610290807734
2016-05-03,0.00762328371786125
2016-05-04,0.00870696654668607
2016-05-05,0.00946555982174151
2016-05-06,0.00888623060638337
2016-05-09,0.00828204173022758
2016-05-10,0.00771730423280646
2016-05-11,0.0072866731778339
2016-05-12,0.00864698291065686
2016-05-13,0.0081907682342621
2016-05-16,0.00944313265145099
2016-05-17,0.00882182616585131
2016-05-18,0.010095533513815
2016-05-19,0.00934668523354811
2016-05-20,0.00963359363275359
2016-05-23,0.008980149241977
2016-05-24,0.00896326761719556
2016-05-25,0.0084215388340535
2016-05-26,0.00787663537450805
2016-05-27,0.00736155653567275
2016-05-31,0.00689756345248712
2016-06-01,0.00656056158663103
2016-06-02,0.00615923315360699
2016-06-03,0.00581567708303831
2016-06-06,0.00609537415460707
2016-06-07,0.00575970536744774
2016-06-08,0.00544531651302194
2016-06-09,0.00515390699089134
2016-06-10,0.00503343270569016
2016-06-13,0.00702310489001126
2016-06-14,0.00829136843201966
2016-06-15,0.00818081342995003
2016-06-16,0.00801433928351848
2016-06-17,0.0074923796502729
2016-06-20,0.00778292334993849
2016-06-21,0.00730338507713167
2016-06-22,0.00684950661633138
2016-06-23,0.00673075687138825
2016-06-24,0.00638885906540903
2016-06-27,0.0163502391836464
2016-06-28,0.0192690598318298
2016-06-29,0.017581628031944
2016-06-30,0.0161062989177271
2016-07-01,0.0147638010051505
2016-07-05,0.0135280804068377
2016-07-06,0.0141523625658518
2016-07-07,0.0129998901834621
2016-07-08,0.012154215456904
2016-07-11,0.0112764168735861
2016-07-12,0.0104284694204696
2016-07-13,0.00968657544798139
2016-07-14,0.00904463385154826
2016-07-15,0.00843759024419099
2016-07-18,0.00823729100617945
2016-07-19,0.00769458764239173
2016-07-20,0.0076072220473959
2016-07-21,0.00713728876343653
2016-07-22,0.00761475527903693
2016-07-25,0.00714348056736199
2016-07-26,0.00734477425768903
2016-07-27,0.00687220519784394
2016-07-28,0.0068391018973405
2016-07-29,0.00642008778731091
2016-08-01,0.00603368516261458
2016-08-02,0.00577368020623705
2016-08-03,0.00693605044980923
2016-08-04,0.00651436446004856
2016-08-05,0.006121780740464
2016-08-08,0.00580937648393583
2016-08-09,0.00556942040548837
2016-08-10,0.00527291638527964
2016-08-11,0.0055652991719143
2016-08-12,0.00528061515917068
2016-08-15,0.00526679798364173
2016-08-16,0.00499764996582761
2016-08-17,0.00592906231913571
2016-08-18,0.00559463739085411
2016-08-19,0.00528689645416395
2016-08-22,0.00517542348888939
2016-08-23,0.00519800724942292
2016-08-24,0.00493217262369674
2016-08-25,0.00586981220435309
2016-08-26,0.00576262860404923
2016-08-29,0.00586826725470296
2016-08-30,0.00555639409421452
2016-08-31,0.00555207042431325
2016-09-01,0.00590390213443503
2016-09-02,0.00570358266584852
2016-09-06,0.00540717629006497
2016-09-07,0.00512332621641408
2016-09-08,0.0048623803997928
2016-09-09,0.00521924211869363
2016-09-12,0.0116210718100195
2016-09-13,0.0107821205748433
2016-09-14,0.0123257042649092
2016-09-15,0.0118179699049568
2016-09-16,0.0109434316301187
2016-09-19,0.0103861819144458
2016-09-20,0.0102937143191148
2016-09-21,0.0095423754685968
2016-09-22,0.0089001741386516
2016-09-23,0.00832971316707126
2016-09-26,0.009068066168113
2016-09-27,0.0100935438763961
2016-09-28,0.00938115703030722
2016-09-29,0.0087323146682651
2016-09-30,0.00964400950259556
2016-10-03,0.00897078428184665
2016-10-04,0.00839964009602882
2016-10-05,0.00919286935302981
2016-10-06,0.00856305706817803
2016-10-07,0.0079754449327708
2016-10-10,0.00831591796148055
2016-10-11,0.00778147288758061
2016-10-12,0.00998690694981007
2016-10-13,0.00925049602435371
2016-10-14,0.00927683698003609
2016-10-17,0.00861430930545437
2016-10-18,0.00889516781687718
2016-10-19,0.00831124005275852
2016-10-20,0.00775230088336646
2016-10-21,0.00743642431262605
2016-10-24,0.00721365358393302
2016-10-25,0.00678314186037804
2016-10-26,0.00716334715362718
2016-10-27,0.00713780432651493
2016-10-28,0.00729787997936519
2016-10-31,0.00746589850367634
2016-11-01,0.00709598627970567
2016-11-02,0.00809914586185956
2016-11-03,0.00887767714667591
2016-11-04,0.00923000865555447
2016-11-07,0.00885187083073781
2016-11-08,0.00836511911071083
2016-11-09,0.00783185268121885
2016-11-10,0.0073690902735778
2016-11-11,0.00691137045338435
2016-11-14,0.00693534447345924
2016-11-15,0.00665595000431318
2016-11-16,0.00630239040787033
2016-11-17,0.00651680818680306
2016-11-18,0.00615477708627423
2016-11-21,0.00639729007856884
2016-11-22,0.00605974070438752
2016-11-23,0.00571142272826268
2016-11-25,0.00539028035223365
2016-11-28,0.00510757076569355
2016-11-29,0.00558351962857008
2016-11-30,0.00526921344944848
2016-12-01,0.00532860906185224
2016-12-02,0.00593333730014808
2016-12-05,0.00565618469018256
2016-12-06,0.00537533907394616
2016-12-07,0.00509378890678406
2016-12-08,0.00490861111642777
2016-12-09,0.00466567015265879
2016-12-12,0.004467288587085
2016-12-13,0.0045792523462221
2016-12-14,0.00439227919680253
2016-12-15,0.00606797888097974
2016-12-16,0.00573328133355137
2016-12-19,0.00589356324448169
2016-12-20,0.00556697894423263
2016-12-21,0.00526870972678399
2016-12-22,0.0052694174483609
2016-12-23,0.00573956975258872
2016-12-27,0.0054256361172657
2016-12-28,0.0051322671530083
2016-12-29,0.00649275024543974
2016-12-30,0.00639478750384195
2017-01-03,0.00673793677571571
2017-01-04,0.00636636642795325
2017-01-05,0.006017100906459
2017-01-06,0.00567199957170799
2017-01-09,0.00535936586737649
2017-01-10,0.00543143416042423
2017-01-11,0.00552011375812817
2017-01-12,0.00523242227962747
2017-01-13,0.00552989258973711
2017-01-17,0.00522834749773035
2017-01-18,0.00554028297185091
2017-01-19,0.00523351988154663
2017-01-20,0.00555823106906912
2017-01-23,0.00526093046207153
2017-01-24,0.00544018983929648
2017-01-25,0.00517525369868222
2017-01-26,0.00494907938177298
2017-01-27,0.00471838540143723
2017-01-30,0.00515332409850051
2017-01-31,0.00592745160094793
2017-02-01,0.00596580010882541
2017-02-02,0.00562268096635772
2017-02-03,0.00533918525287276
2017-02-06,0.00508646537864467
2017-02-07,0.00503783954830233
2017-02-08,0.00505105380645649
2017-02-09,0.0047921873555484
2017-02-10,0.00457719691150897
2017-02-13,0.00437371903620518
2017-02-14,0.00419316868057545
2017-02-15,0.00401697006547862
2017-02-16,0.00386601230907958
2017-02-17,0.00398140853689867
2017-02-21,0.00380747762181944
2017-02-22,0.00367071499012632
2017-02-23,0.0035764542119593
2017-02-24,0.00355241550665709
2017-02-27,0.00341025556338705
2017-02-28,0.00327553776275603
2017-03-01,0.00375590005265204
2017-03-02,0.00367873602762037
2017-03-03,0.00470628327155545
2017-03-06,0.00456189710252262
2017-03-07,0.00504250195273016
2017-03-08,0.0052718418742318
2017-03-09,0.00572678790264572
2017-03-10,0.00541483780422274
2017-03-13,0.0051243018324964
2017-03-14,0.00485949928124428
2017-03-15,0.00566750157052288
2017-03-16,0.00540068221277197
2017-03-17,0.00543090980985971
2017-03-20,0.00565051306177612
2017-03-21,0.00559401414795462
2017-03-22,0.00818727620145792
2017-03-23,0.007634253223943
2017-03-24,0.00723312784681826
2017-03-27,0.00707425256426227
2017-03-28,0.006918199213812
2017-03-29,0.00652951735932063
2017-03-30,0.00613262351226981
2017-03-31,0.00579075891633057
2017-04-03,0.00608781302341876
2017-04-04,0.0060121012320923
2017-04-05,0.00581671253833855
2017-04-06,0.00592298670289118
2017-04-07,0.00558597467076867
2017-04-10,0.00536873873866377
2017-04-11,0.00515750405168538
2017-04-12,0.00516588706813051
2017-04-13,0.00576903708164652
2017-04-17,0.00699816416156275
2017-04-18,0.00661172208554008
2017-04-19,0.00679048037422908
2017-04-20,0.00678382300765714
2017-04-21,0.006406031576659
2017-04-24,0.00638516663191814
2017-04-25,0.00605654084810008
2017-04-26,0.00574749777893182
2017-04-27,0.00569032192088275
2017-04-28,0.00536998218245803
2017-05-01,0.00540478489080586
2017-05-02,0.00511030112563982
2017-05-03,0.00484409153297371
2017-05-04,0.00509708006786517
2017-05-05,0.00483180255198344
2017-05-08,0.00460191576208011
2017-05-09,0.00443623892111691
2017-05-10,0.00447309066304325
2017-05-11,0.00425714773271561
2017-05-12,0.00440073141288673
2017-05-15,0.00473360897745711
2017-05-16,0.0045260299159394
2017-05-17,0.00451710808632525
2017-05-18,0.00908635401696188
2017-05-19,0.00845282363223778
2017-05-22,0.00791612189143968
2017-05-23,0.00741732975717363
2017-05-24,0.00694473229697469
2017-05-25,0.0065246745622765
2017-05-26,0.00614800829844686
2017-05-30,0.00578760722532733
2017-05-31,0.00590740159631653
2017-06-01,0.00557603093331742
2017-06-02,0.00530749058323325
2017-06-05,0.00504005464559266
2017-06-06,0.00497457470720941
2017-06-07,0.00550577842185297
2017-06-08,0.00520902056553317
2017-06-09,0.00501129992733844
2017-06-12,0.00498927988266469
2017-06-13,0.00500415282985616
2017-06-14,0.00477173242442515
2017-06-15,0.0048607952473895
2017-06-16,0.0050502987232528
2017-06-19,0.00488023216168855
2017-06-20,0.00467767952539706
2017-06-21,0.00576761904818873
2017-06-22,0.00572096313961815
2017-06-23,0.00553088914202091
2017-06-26,0.00522664776255698
2017-06-27,0.00500777236393775
2017-06-28,0.00629579473341305
2017-06-29,0.00596189708626604
2017-06-30,0.0070371297053697
2017-07-03,0.00667450411700909
2017-07-05,0.0062742773934378
2017-07-06,0.0059135207091202
2017-07-07,0.00776701744564547
2017-07-10,0.00729490250235288
2017-07-11,0.00687936353070175
2017-07-12,0.00645015393766229
2017-07-13,0.00609090242173481
2017-07-14,0.0057553654958139
2017-07-17,0.00544111439426104
2017-07-18,0.00514430943989329
2017-07-19,0.00498569071954172
2017-07-20,0.00475367916226864
2017-07-21,0.00451550761835285
2017-07-24,0.00475689314431462
2017-07-25,0.00451363812916882
2017-07-26,0.00429488510416939
2017-07-27,0.00409012622338436
2017-07-28,0.00426537584303351
2017-07-31,0.00434198508325092
2017-08-01,0.00432312539215621
2017-08-02,0.00412244520498403
2017-08-03,0.00393202874238791
2017-08-04,0.00430608839429236
2017-08-07,0.00410755205005287
2017-08-08,0.00392299325120379
2017-08-09,0.00425111361774796
2017-08-10,0.00422028493126436
2017-08-11,0.00752354096305072
2017-08-14,0.00709168017166079
2017-08-15,0.0067048493129767
2017-08-16,0.00629224393874477
2017-08-17,0.00591513392435318
2017-08-18,0.0088470858233305
2017-08-21,0.00901104016973889
2017-08-22,0.0083814653355573
2017-08-23,0.00786888140743989
2017-08-24,0.00801143063738536
2017-08-25,0.00792266642080305
2017-08-28,0.00739513230197201
2017-08-29,0.00692463946376274
2017-08-30,0.00671444988772954
2017-08-31,0.0063370313461298
2017-09-01,0.00598507216041652
2017-09-05,0.00564836993699038
2017-09-06,0.00694075487989205
2017-09-07,0.00651829601149171
2017-09-08,0.00612186205459725
2017-09-11,0.00618046535917707
2017-09-12,0.00588054160419932
2017-09-13,0.00556381028959002
2017-09-14,0.00529414653751438
2017-09-15,0.00513941326062558
2017-09-18,0.00486834902753344
2017-09-19,0.00462430410657477
2017-09-20,0.0043958697615027
2017-09-21,0.00425872799186599
2017-09-22,0.00459141511240056
2017-09-25,0.00450217281053806
2017-09-26,0.00469215639273063
2017-09-27,0.00448728842644036
2017-09-28,0.00428673429194697
2017-09-29,0.0040875110244399
2017-10-02,0.00391321671306241
2017-10-03,0.00376468253178222
2017-10-04,0.0036082245082047
2017-10-05,0.00345887834726828
2017-10-06,0.00335048137455129
2017-10-09,0.00343104926811258
2017-10-10,0.00374186040421943
2017-10-11,0.00358927359954156
2017-10-12,0.00344642515803944
2017-10-13,0.00375544216294205
2017-10-16,0.003595504836898
2017-10-17,0.00344571575203277
2017-10-18,0.00330557403249323
2017-10-19,0.00317429294033185
2017-10-20,0.00305783854109372
2017-10-23,0.00297218635936235
2017-10-24,0.00364504361542493
2017-10-25,0.00349190313154967
2017-10-26,0.00440395628859566
2017-10-27,0.00419118058123074
2017-10-30,0.00404050710858396
2017-10-31,0.00438522754697543
2017-11-01,0.00426745148845337
2017-11-02,0.00407555394251783
2017-11-03,0.00401750409813249
2017-11-06,0.00385128076863118
2017-11-07,0.00368781657452087
2017-11-08,0.00382949116980928
2017-11-09,0.00366862602127503
2017-11-10,0.0043905385817062
2017-11-13,0.00430904197357472
2017-11-14,0.00410106983792528
2017-11-15,0.00435023787663284
2017-11-16,0.00535820079452773
2017-11-17,0.00511477234782649
2017-11-20,0.00534158222152913
2017-11-21,0.00505199085009632
2017-11-22,0.00482279619386412
2017-11-24,0.00465903906130696
2017-11-27,0.00442721691821973
2017-11-28,0.00420922229589369
2017-11-29,0.00406642482472705
2017-11-30,0.00387770948257095
2017-12-01,0.0037531292379454
2017-12-04,0.00395701866636041
2017-12-05,0.00405537536993654
2017-12-06,0.0048869434730576
2017-12-07,0.00463688191046383
2017-12-08,0.00440914498642145
2017-12-11,0.00423691197521776
2017-12-12,0.00404303074924317
2017-12-13,0.00387109878743938
2017-12-14,0.00393311437010366
2017-12-15,0.00457011509310336
2017-12-18,0.00438843809489808
2017-12-19,0.00421668933536655
2017-12-20,0.00474517431956127
2017-12-21,0.00489051078300366
2017-12-22,0.00465096949970087
2017-12-26,0.00466733983374017
2017-12-27,0.00464947026303694
2017-12-28,0.00449961794811739
2017-12-29,0.00428750917562123
2018-01-02,0.00487680239657883
2018-01-03,0.00466194618251249
2018-01-04,0.00446931669890208
2018-01-05,0.00427242497061817
2018-01-08,0.00410785364461105
2018-01-09,0.00392814003227754
2018-01-10,0.00375751423897536
2018-01-11,0.00386199905683569
2018-01-12,0.00372928277990395
2018-01-16,0.00361036336779955
2018-01-17,0.00414888126674858
2018-01-18,0.00400662052424632
2018-01-19,0.00394001322613129
2018-01-22,0.00377939782206869
2018-01-23,0.00366698898121909
2018-01-24,0.00352274906747954
2018-01-25,0.00367357632041379
2018-01-26,0.00351847611885108
2018-01-29,0.0034376192140806
2018-01-30,0.00438374089150948
2018-01-31,0.00701061180594369
2018-02-01,0.00661413522250782
2018-02-02,0.00638771753260289
2018-02-05,0.0117030203151029
2018-02-06,0.0214953945532184
2018-02-07,0.0195161125808435
2018-02-08,0.0180078883284239
2018-02-09,0.0247708877269768
2018-02-12,0.0223460464100052
2018-02-13,0.0202795418628357
2018-02-14,0.0183572557727333
2018-02-15,0.0167604302341208
2018-02-16,0.0153437005911319
2018-02-20,0.0140170795508731
2018-02-21,0.0140416322930579
2018-02-22,0.0139828085337935
2018-02-23,0.0128173913251082
2018-02-26,0.0118689957973684
2018-02-27,0.0110135250753726
2018-02-28,0.0126607558089836
2018-03-01,0.0137933488979418
2018-03-02,0.0155017538137829
2018-03-05,0.0141761348742519
2018-03-06,0.0130558692928509
2018-03-07,0.0120055494301727
2018-03-08,0.0113366738697485
2018-03-09,0.0104883895500212
2018-03-12,0.00980295511131395
2018-03-13,0.00908506721518643
2018-03-14,0.00996208940588538
2018-03-15,0.0102605519786354
2018-03-16,0.00976315576582521
2018-03-19,0.00905815135109825
2018-03-20,0.010971801433994
2018-03-21,0.0103039833741564
2018-03-22,0.00968082975093293
2018-03-23,0.0148427971108637
2018-03-26,0.0182716828949797
2018-03-27,0.0167589683802132
2018-03-28,0.0180334656658904
2018-03-29,0.0173582981552298
2018-04-02,0.0158663563271548
2018-04-03,0.0181008837464491
2018-04-04,0.016488846707796
2018-04-05,0.0151208579457486
2018-04-06,0.0138501886529355
2018-04-09,0.0168735448440108
2018-04-10,0.0153801326158155
2018-04-11,0.0141429142409314
2018-04-12,0.0133732102395404
2018-04-13,0.0122904382284069
2018-04-16,0.0113133977844696
2018-04-17,0.0104602035052557
2018-04-18,0.00975670894810278
2018-04-19,0.00905692010747898
2018-04-20,0.00963032103504774
2018-04-23,0.0104282453716576
2018-04-24,0.0101497283481969
2018-04-25,0.0116413826841081
2018-04-26,0.0109096891144484
2018-04-27,0.0101492346134577
2018-04-30,0.00939698910119038
2018-05-01,0.0103255609964097
2018-05-02,0.00956124776317793
2018-05-03,0.0103001267561428
2018-05-04,0.00992506358921644
2018-05-07,0.0092648999416338
2018-05-08,0.0086352539035519
2018-05-09,0.0083945003280081
2018-05-10,0.00788273778680668
2018-05-11,0.00741539165092882
2018-05-14,0.00695257520999524
2018-05-15,0.00651571264786566
2018-05-16,0.00761172661699935
2018-05-17,0.00713394854807479
2018-05-18,0.00689021200063793
2018-05-21,0.00695510323767964
2018-05-22,0.0065565827947552
2018-05-23,0.00646519393419006
2018-05-24,0.00607741510714701
2018-05-25,0.00599164284644542
2018-05-29,0.00626308213813041
2018-05-30,0.00845514613112538
2018-05-31,0.00795252982967122
2018-06-01,0.00850410760713649
2018-06-04,0.00797555812231502
2018-06-05,0.00746564635574809
2018-06-06,0.00699238739612875
2018-06-07,0.00658583514321433
2018-06-08,0.00619836988000216
2018-06-11,0.00586840598758638
2018-06-12,0.00554780380062495
2018-06-13,0.00528648763588694
2018-06-14,0.00561264490972377
2018-06-15,0.00530878016161762
2018-06-18,0.00543322174351398
2018-06-19,0.00542279827667535
2018-06-20,0.00623216085560225
2018-06-21,0.00587506568013463
2018-06-22,0.00705429907270892
2018-06-25,0.0066175977354659
