"Date","AAPL_V","MSFT_V","SPY_V"
2016-03-04,0.132003125124994,0.132514663656269,-0.518742687676485
2016-03-07,0.0635067638476793,-0.017258762676753,-0.674463385554632
2016-03-08,-0.0883977794476015,0.0510447205224436,-0.808302275026727
2016-03-09,-0.184113477288726,-0.0994572764520864,-0.221245332647416
2016-03-10,-0.368522845312802,0.0637807874165499,-0.396202171768896
2016-03-11,-0.537000867386278,-0.00232808418802451,-0.538719757891844
2016-03-14,-0.610377857644339,-0.00502300248615042,-0.661749263853454
2016-03-15,-0.758739067598727,-0.172489818680515,-0.735981214724659
2016-03-16,-0.566474747946886,-0.298182872944384,-0.776673074272024
2016-03-17,-0.582859541403915,-0.328359737692832,-0.895298936518084
2016-03-18,-0.734556139657094,-0.429782922175964,-0.997310791058427
2016-03-21,-0.873546163825179,-0.205696317141112,-1.09648908776295
2016-03-22,-0.998801173640559,-0.352135811921456,-1.18702273453244
2016-03-23,-1.08008940011354,-0.498598883798064,-1.1936586600365
2016-03-24,-1.15664367268523,-0.635084464677999,-0.951411024510047
2016-03-28,-1.21625582429281,-0.754635262864495,-0.978629489841335
2016-03-29,-1.27800809174756,-0.761779136935384,-1.07771356587121
2016-03-30,-0.895745222898721,-0.618992363448087,-1.15238683823216
2016-03-31,-0.75913208465073,-0.684206070859538,-1.22731149077866
2016-04-01,-0.863925942978061,-0.795868614439366,-1.19789575372084
2016-04-04,-0.92393110245548,-0.873601485625852,-1.26337709494982
2016-04-05,-0.921231015855178,-0.970134135152958,-1.23562458003056
2016-04-06,-0.889213861854717,-0.786632729812133,-0.684378332015003
2016-04-07,-0.93185438933757,-0.839547111569314,-0.793676978045029
2016-04-08,-0.634478925620128,-0.806224035371388,-0.358433008984045
2016-04-11,-0.776391606348892,-0.901277363424444,-0.5187338349841
2016-04-12,-0.903257736790781,-0.979594154384786,-0.584512601108609
2016-04-13,-0.881797463931177,-1.03350082868316,-0.708536589775545
2016-04-14,-0.871877281306961,-1.00780071917938,-0.81878616204828
2016-04-15,-0.992746549053963,-1.08698988416258,-0.931842690689519
2016-04-18,-0.675469586209142,-1.15152482856923,-0.873056849129005
2016-04-19,-0.435905753634918,-0.991022337367604,-0.966543297833601
2016-04-20,-0.546640456070728,-1.07141795602952,-1.06165152253798
2016-04-21,-0.699495668870516,-0.946711254610572,-1.14735652575005
2016-04-22,-0.677365090143237,-1.03245738359902,-0.909901474890268
2016-04-25,-0.806011842524214,1.87123484358753,-0.995268910315993
2016-04-26,-0.892025263572941,1.59937129480153,-0.992120580746706
2016-04-27,-0.957374572451015,1.42449627213561,-1.08659722108376
2016-04-28,1.77405215592478,1.23758215582769,-1.1708171147066
2016-04-29,2.00192202416144,1.32131000808691,-0.779109404351524
2016-05-02,1.74775181397019,1.04756650494927,-0.579539846493157
2016-05-03,1.41997772491545,0.834927764589394,-0.703212658670971
2016-05-04,1.17690987169314,0.690347496963509,-0.436432915460884
2016-05-05,0.939211722033667,0.464818683275186,-0.248374674021168
2016-05-06,0.700266605337615,0.252657442867103,-0.390576011843514
2016-05-09,0.463366970850157,0.0772144827167532,-0.538884528206915
2016-05-10,0.231691184341103,-0.0873141353156885,-0.677253012478727
2016-05-11,0.0381085060390377,-0.0591217366393245,-0.781637566395968
2016-05-12,-0.0832084944864317,-0.233910035849365,-0.445183381676902
2016-05-13,0.158399099518519,-0.341592855095994,-0.557603943177336
2016-05-16,-0.0515847610316842,-0.436931756459091,-0.250037836862893
2016-05-17,0.563234899333163,-0.423948565943717,-0.405351864012621
2016-05-18,0.333238405028655,-0.27954347105333,-0.0936089606792442
2016-05-19,0.166710159278181,-0.426382781897039,-0.28212459601598
2016-05-20,-0.0429123503198837,-0.459652996246526,-0.214615898184366
2016-05-23,-0.162110658503096,-0.578090077704249,-0.380888014109959
2016-05-24,-0.259559672378692,-0.525968282494517,-0.389087585045902
2016-05-25,-0.249947482734317,0.0458254521096696,-0.524650625578545
2016-05-26,-0.245481351838025,-0.0695333081547002,-0.660993048289914
2016-05-27,-0.356624969231775,-0.248631873256655,-0.78969024777797
2016-05-31,-0.52777759989027,-0.395775973191078,-0.903422619448951
2016-06-01,-0.675127881196462,-0.329245761844478,-0.985525127753294
2016-06-02,-0.627245773656753,-0.469096356038048,-1.08335235339053
2016-06-03,-0.722727905632304,-0.584519738401642,-1.16672870316512
2016-06-06,-0.868664425732666,-0.494675992598556,-1.09353912769981
2016-06-07,-0.967045838993007,-0.615189314415998,-1.17233934519382
2016-06-08,-1.08754335106177,-0.740981430946381,-1.24375432554291
2016-06-09,-1.20091415855296,-0.860609939495399,-1.30910189418438
2016-06-10,-1.26937637081516,-0.859597968619169,-1.3326181860477
2016-06-13,-1.30144808443929,-0.957642625107424,-0.842965067104029
2016-06-14,-1.12248579384596,-0.311921579988106,-0.530736992382269
2016-06-15,-1.2353856997326,-0.39895380909819,-0.557125016968865
2016-06-16,-1.32030727467885,-0.516796645106449,-0.597758298720764
2016-06-17,-1.41059000211446,-0.519829829205064,-0.725738791206599
2016-06-20,-0.951730430527555,-0.62453990157626,-0.655144790493135
2016-06-21,-1.06741344802974,-0.756666983506726,-0.772701403089928
2016-06-22,-1.14199466988261,-0.543038720848238,-0.88391634303527
2016-06-23,-1.23975350499306,-0.685354627408586,-0.913340794236278
2016-06-24,-1.33834896174184,-0.616860807885072,-0.995322175787352
2016-06-27,-0.734413400950989,0.314945163659142,1.43721717422199
2016-06-28,-0.630352769292229,0.816143064587921,2.12280056945163
2016-06-29,-0.594806872782633,0.687452139307452,1.69890528853139
2016-06-30,-0.714721040164691,0.749005101449727,1.33351387699596
2016-07-01,-0.782168528256239,0.568737940713708,1.00446598694546
2016-07-05,-0.926462030429038,0.327716975843996,0.703584074553663
2016-07-06,-0.986460648917753,0.103012239365125,0.848053723114195
2016-07-07,-1.10645812011793,-0.092204127691723,0.56815052245353
2016-07-08,-1.21193123520637,-0.283654985276244,0.365599775284794
2016-07-11,-1.28198387992073,-0.240976070975915,0.155291429379362
2016-07-12,-1.37506786120857,-0.388142065518322,-0.0477962875057966
2016-07-13,-1.4446237495662,-0.438339970292229,-0.225456069552219
2016-07-14,-1.48260428236563,-0.570758220596767,-0.379235094943028
2016-07-15,-1.19852447142252,-0.699064127175208,-0.524703904081718
2016-07-18,-1.30310867261206,-0.836190368129429,-0.573228150040011
2016-07-19,-1.3008983860974,-0.940025977896695,-0.703785283843112
2016-07-20,-1.39315997942725,-0.775355332435229,-0.725642050349462
2016-07-21,-1.47333967663732,0.818650907111713,-0.838041232399657
2016-07-22,-1.48683383374419,0.551597883579285,-0.724135042824949
2016-07-25,-1.49260851134279,0.430195556770799,-0.835737854553734
2016-07-26,-1.29341991006663,0.195609646819464,-0.784571205989819
2016-07-27,-1.32076990198,-0.0135134395205544,-0.892974181390815
2016-07-28,1.13131862479264,-0.0720071089520386,-0.896903148448315
2016-07-29,0.976851348027046,-0.266856479374332,-0.992799234503157
2016-08-01,0.702952836811642,-0.431493500975852,-1.08074881998846
2016-08-02,0.656150199142111,-0.596483679591087,-1.13798530723703
2016-08-03,0.4955603041141,-0.735965721274488,-0.860149778854304
2016-08-04,0.312212696064263,-0.814989829710772,-0.957259437873577
2016-08-05,0.122250033775995,-0.913267687165239,-1.04732999676476
2016-08-08,0.0407025616878254,-0.91663530156362,-1.11594016189106
2016-08-09,-0.122925057567801,-1.03296817073888,-1.16673758465144
2016-08-10,-0.296853455499209,-1.12940519071775,-1.23069489285513
2016-08-11,-0.415397105326297,-1.20352991038603,-1.15568475860052
2016-08-12,-0.578672573213144,-1.26787665965731,-1.21592079170389
2016-08-15,-0.728063726484727,-1.28535162167211,-1.21336796541821
2016-08-16,-0.750478816318095,-1.35693665890924,-1.27043060237719
2016-08-17,-0.880232198751846,-1.36773864725449,-1.05149475829569
2016-08-18,-0.999972641198425,-1.43296503389052,-1.1261323193224
2016-08-19,-1.10366868784222,-1.48826374943622,-1.19136078726448
2016-08-22,-1.19588379565753,-1.53491032498661,-1.20742746635791
2016-08-23,-1.20065065078129,-1.57136201753959,-1.19536189238649
2016-08-24,-1.28985189666237,-1.58805517530719,-1.26852555372986
2016-08-25,-1.29174438464277,-1.62428887782053,-1.05518235103873
2016-08-26,-1.35896140299936,-1.64549576982939,-1.08573829659207
2016-08-29,-1.38103519921634,-1.66542997531279,-1.05906313765438
2016-08-30,-1.46257399489941,-1.69454375342411,-1.13443350530315
2016-08-31,-1.42279966940834,-1.67955557302951,-1.13149833176333
2016-09-01,-1.5063063392515,-1.60721530577116,-1.04672288777129
2016-09-02,-1.56751295806937,-1.64190106753091,-1.10087882678506
2016-09-06,-1.53673347332854,-1.667001844014,-1.17764402815736
2016-09-07,-1.6053400730956,-1.67791438327421,-1.2554592378207
2016-09-08,-1.62271447313146,-1.69684371455596,-1.32365243649349
2016-09-09,-0.830115834610033,-1.67185884065054,-1.22159730595523
2016-09-12,-0.390057050594206,-1.01673402930388,0.578905909651681
2016-09-13,-0.211460676726956,-0.975914936708619,0.349479183018556
2016-09-14,0.0975240592115364,-0.983275992966357,0.792234307630506
2016-09-15,0.717199089121176,-1.01524537109757,0.651251878348286
2016-09-16,1.3425541355635,-0.887790621123196,0.404572597720305
2016-09-19,1.03905015683984,-0.977785649512789,0.248366062786749
2016-09-20,0.840367957191042,-0.999465887851538,0.227299047519716
2016-09-21,0.562428869805809,-1.07938811412056,0.0160919183529766
2016-09-22,0.306272057736464,-0.9040303308681,-0.162994059002084
2016-09-23,0.113413357647966,-0.996504528577523,-0.322162873035966
2016-09-26,0.14215117745695,-1.01532218531221,-0.104472619229777
2016-09-27,-0.0830946097543099,-0.97085750265042,0.194860845172977
2016-09-28,-0.287285253996859,-0.767019109568277,-0.00293966175689045
2016-09-29,-0.433161213438879,-0.874714024598664,-0.186168484286441
2016-09-30,-0.323572628619219,-0.833034123004503,0.0878785033492892
2016-10-03,-0.460802413708033,-0.935537513879371,-0.106609853138441
2016-10-04,-0.600445836310929,-1.01785108862725,-0.271867157109396
2016-10-05,-0.747830113865642,-1.05948371456141,-0.0342418956817103
2016-10-06,-0.892291394333635,-1.09419100018683,-0.21820268013221
2016-10-07,-0.956637794363596,-1.16226858133707,-0.389842077356664
2016-10-10,-1.08335741343401,-1.22336811040183,-0.287144033845199
2016-10-11,-0.841398453365353,-1.2636435853257,-0.444244156474009
2016-10-12,-0.977356207567547,-1.04494761313363,0.208316112429619
2016-10-13,-1.00113230559147,-1.09556872266829,-0.0104144181632485
2016-10-14,-1.10101545182089,-1.13864202182144,-0.00241811924186417
2016-10-17,-1.16586146869522,-1.14343873800198,-0.198773373186492
2016-10-18,-1.26136139679036,-1.18380609993191,-0.116193971100321
2016-10-19,-1.35463926989817,-1.18433644275873,-0.290167698505766
2016-10-20,-1.40078486490514,-1.23178329573763,-0.456355979899782
2016-10-21,-1.47714877739158,-1.24916676394798,-0.54890528870982
2016-10-24,-1.49349917551434,0.116195946993726,-0.61407545789682
2016-10-25,-1.453320886074,0.508260710123154,-0.740748683553675
2016-10-26,-1.49954015556167,0.314548783553429,-0.627412453246234
2016-10-27,-0.955591969392791,0.144860533341186,-0.634416924541717
2016-10-28,-0.901213132355298,0.0274396840039368,-0.587335029829052
2016-10-31,-0.969691624156429,-0.119403038393856,-0.538740837546112
2016-11-01,-1.05842914945767,-0.295162166459884,-0.648332857249711
2016-11-02,-0.73445770170228,-0.446381167784457,-0.352649778662771
2016-11-03,-0.86362005195903,-0.532847955542642,-0.124656068221423
2016-11-04,-0.831404421288448,-0.640886506669902,-0.0227033400266264
2016-11-07,-0.824814810082047,-0.653980903143864,-0.138019704026025
2016-11-08,-0.792029349703443,-0.0298047693776851,-0.285679625258186
2016-11-09,-0.877474846080099,-0.213904050793822,-0.444480846708532
2016-11-10,-0.976285180727919,-0.358574645332664,-0.582310133881711
2016-11-11,-0.274119513099847,0.202953264087833,-0.717352669268285
2016-11-14,-0.429561852396822,-0.0055265355379389,-0.705723792256647
2016-11-15,0.0278901684739802,0.118457484279991,-0.782644519939694
2016-11-16,-0.0782870509060658,0.203560739519162,-0.881374745036979
2016-11-17,0.281094871011548,0.133997200328169,-0.812059175624466
2016-11-18,0.0671108965130733,0.28395880596128,-0.9139602968927
2016-11-21,-0.127011491732031,0.0887232051404861,-0.837580558654681
2016-11-22,-0.0395785250423287,-0.0126332804087349,-0.933206004805967
2016-11-23,-0.228433253268143,-0.20659755413443,-1.03109790999937
2016-11-25,-0.375319020128799,-0.282398088188674,-1.12067014833139
2016-11-28,-0.522969811616333,-0.451908819526309,-1.19794115208344
2016-11-29,-0.668391499211764,-0.604633058854497,-1.0544950032937
2016-11-30,-0.792190516216479,-0.717734993897426,-1.14095404591869
2016-12-01,-0.833566353883578,-0.646036386120537,-1.11882128854321
2016-12-02,-0.819912156661852,-0.27639674354131,-0.936797968531273
2016-12-05,-0.93297853629273,-0.448079539687531,-1.00977863345343
2016-12-06,-0.959763072990208,-0.363688857070044,-1.08336782163928
2016-12-07,-1.02329161672963,-0.508329986885827,-1.15626590033053
2016-12-08,-1.02596391208003,-0.129973108805914,-1.20012518338749
2016-12-09,-1.01901164188686,-0.305075160156954,-1.25986846858747
2016-12-12,-0.856606523124163,-0.236098440553679,-1.30607138686358
2016-12-13,-0.940496187652033,-0.398761178203999,-1.26469697335276
2016-12-14,-0.789215129973763,-0.33024216131313,-1.30806459313094
2016-12-15,-0.902250491241577,-0.462791404227873,-0.817692420928141
2016-12-16,-0.983209356863748,-0.617265889139693,-0.907335240532061
2016-12-19,-1.07556041447174,-0.689545289515617,-0.854243501842533
2016-12-20,-1.11697274466424,-0.28872299523952,-0.943257204600239
2016-12-21,-1.19203278590851,-0.455384065642115,-1.02314170776167
2016-12-22,-1.25830271447751,-0.608704357207829,-1.01517834213252
2016-12-23,-1.23623486586062,-0.741528282922517,-0.870373085835655
2016-12-27,-1.2940807071949,-0.849677342397481,-0.954912851744162
2016-12-28,-1.31914667709966,-0.95118941459533,-1.03274898854769
2016-12-29,-1.3433840155455,-1.03153479545743,-0.62971691331483
2016-12-30,-1.38264928925855,-1.09586325165634,-0.653357979376301
2017-01-03,-1.34414936624421,-0.960729934846345,-0.547419723606065
2017-01-04,-1.38565440134234,-1.04225100907007,-0.650170333494402
2017-01-05,-1.41720419054418,-1.10282604333584,-0.746510538138506
2017-01-06,-1.42967271962391,-1.17752449037574,-0.84168877895132
2017-01-09,-1.32585155166985,-1.16783080919227,-0.932608152201215
2017-01-10,-1.26507022272919,-1.22589912412959,-0.911271265264013
2017-01-11,-1.31084259985811,-1.2791556859952,-0.881227267252188
2017-01-12,-1.31488383450637,-1.2213479105949,-0.965460652114108
2017-01-13,-1.32632583410025,-1.15234660473824,-0.873748148654085
2017-01-17,-1.35401707725085,-1.21765437725658,-0.968511986070546
2017-01-18,-1.32450203453858,-1.25697111387752,-0.870731514514918
2017-01-19,-1.35820989766729,-1.3062144690196,-0.973396595240661
2017-01-20,-1.37116515560685,-1.30906623690659,-0.866684031285831
2017-01-23,-1.39322557774609,-1.29047693615704,-0.969263661760983
2017-01-24,-1.41885366151573,-1.32561961005072,-0.903235043366586
2017-01-25,-1.43463130941424,-1.2369912153357,-0.995536033346048
2017-01-26,-1.16319392235069,-1.27846676546237,-1.0725004993976
2017-01-27,-1.22808841911444,-1.17523829717893,-1.15104475033796
2017-01-30,-1.28337007738196,-0.51838535362377,-0.985724506768613
2017-01-31,-1.32530501392097,-0.585619229342082,-0.69541600507354
2017-02-01,-1.36364081847042,-0.586476876918806,-0.675166788264102
2017-02-02,1.73727734972217,-0.320631363661886,-0.797937488537133
2017-02-03,1.46057538469692,-0.353240297044423,-0.898582030614418
2017-02-06,1.19908557034492,-0.468904879260979,-0.987213484818159
2017-02-07,1.04431712876981,-0.606571113150795,-1.00350073062911
2017-02-08,0.911514611019973,-0.693730164723935,-1.00434248391804
2017-02-09,0.67330336523563,-0.806361610251283,-1.10792483715445
2017-02-10,0.520362707712337,-0.766802035055675,-1.19334939913584
2017-02-13,0.31958329359309,-0.87825878575115,-1.28173541914048
2017-02-14,0.208999691351822,-0.819252913362451,-1.35708925734545
2017-02-15,0.156459233773437,-0.896543256815494,-1.42692386966115
2017-02-16,-0.0104610027097309,-0.995337408404559,-1.48275519357692
2017-02-17,-0.176027287772463,-1.07856471266075,-1.42660882142436
2017-02-21,-0.323924597263268,-1.1513441947113,-1.48972620819304
2017-02-22,-0.431659374974621,-1.19573084821683,-1.53478914230613
2017-02-23,-0.55930193561109,-1.24230858112574,-1.56381586097542
2017-02-24,-0.644775660387344,-1.28642694209844,-1.56081731852329
2017-02-27,-0.763478202652109,-1.33312181097167,-1.60610403908599
2017-02-28,-0.869678869869681,-1.26478870381653,-1.64708088533215
2017-03-01,-0.965671031815582,-1.2561886331682,-1.43284457737952
2017-03-02,-0.562466850494629,-0.992685463214266,-1.45296907179486
2017-03-03,-0.648171625203186,-0.752811287694347,-1.01103889354611
2017-03-06,-0.739706456416178,-0.856743142723252,-1.0636257730502
2017-03-07,-0.834789435033708,-0.949534706240102,-0.85502280195795
2017-03-08,-0.931590736109689,-1.02724552054705,-0.753868919871141
2017-03-09,-0.976647670516119,-1.00877169382296,-0.556833446696024
2017-03-10,-1.04819492078063,-1.06940885047114,-0.682504991999944
2017-03-13,-1.11853518624356,-1.13360831516885,-0.798911436381831
2017-03-14,-1.18249886735157,-1.17187848844105,-0.904023237978101
2017-03-15,-1.21998650414642,-1.14190847036681,-0.560027859548748
2017-03-16,-1.10520993183993,-1.16906965019324,-0.66810862771448
2017-03-17,-1.16684875084735,-1.20777380673238,-0.651975061929775
2017-03-20,-1.17378060192351,-1.24119894133246,-0.557538022364541
2017-03-21,-1.09838626655065,-1.2775336824754,-0.579713872905888
2017-03-22,-0.974957656871434,-1.04358522033393,0.50500852588869
2017-03-23,-0.933249710951719,-0.924388750727907,0.270150779144359
2017-03-24,-0.997278913363255,-0.992377716963076,0.101174792898679
2017-03-27,-1.05485789556958,-1.05739087583628,0.0339371372395729
2017-03-28,-1.12186331142015,-1.11220864787922,-0.0325582022395229
2017-03-29,-0.571994626308539,-1.14362936970598,-0.196668419542539
2017-03-30,-0.684421959269627,-1.18306198550543,-0.364224886359126
2017-03-31,-0.78473184486463,-1.19191046033791,-0.507896935759717
2017-04-03,-0.864193226384388,-1.22420707472436,-0.384340465024311
2017-04-04,-0.946480477353736,-1.20994138666441,-0.417105803978535
2017-04-05,-0.978985803692832,-1.23883106386942,-0.495891317578135
2017-04-06,-1.01242321250079,-1.24738353415284,-0.448746715169789
2017-04-07,-1.04411099975668,-1.26869103526717,-0.58506200689265
2017-04-10,-1.0955621423094,-1.28342803322875,-0.671226519112758
2017-04-11,-1.13771124693136,-1.27769640944159,-0.75456551642905
2017-04-12,-0.973248887733541,-1.28359285114377,-0.746186689255078
2017-04-13,-1.03848607298659,-1.252691322587,-0.490332299466264
2017-04-17,-1.03897785556069,-1.19523256386549,0.0250667463019403
2017-04-18,-1.07148107007609,-1.13887893655019,-0.13644955569157
2017-04-19,-1.07541302444296,-1.16471580699455,-0.0617356519302926
2017-04-20,-1.09237272462957,-1.11117456784893,-0.065486337329959
2017-04-21,-0.962413622055337,-1.09340216722967,-0.225038352823882
2017-04-24,-1.02188108675002,-0.79078530440436,-0.233066655310828
2017-04-25,-0.989721638871083,-0.40166028715554,-0.370275812262295
2017-04-26,-0.982573626684519,-0.433705280326447,-0.498563030924924
2017-04-27,-0.976775700372258,-0.55155623178659,-0.521736656898417
2017-04-28,-1.04452880468932,-0.597065587594053,-0.655244896272482
2017-05-01,-1.11105787269745,-0.691231082434208,-0.636978202386267
2017-05-02,-0.628856853553719,-0.474528175731486,-0.754861345672116
2017-05-03,-0.675536677746461,-0.596402845741208,-0.860578283518177
2017-05-04,-0.756050422103879,-0.681260217442183,-0.748815802767914
2017-05-05,-0.820171806827669,-0.726638793548959,-0.852796790872618
2017-05-08,-0.48191456151424,-0.817554998286897,-0.941563977892506
2017-05-09,0.327841112383609,-0.891810986365394,-1.0031876367096
2017-05-10,0.200331502474177,-0.968497924634372,-0.980784403370238
2017-05-11,0.0596280209564688,-1.0235494917098,-1.06351234058607
2017-05-12,0.00931972056826726,-0.756715569550786,-0.99591933504039
2017-05-15,0.105091255167942,-0.80990234210217,-0.851115205259423
2017-05-16,-0.0575237416444254,-0.894589365489468,-0.929936743491054
2017-05-17,-0.205491985432997,-0.28319919056461,-0.926311845476801
2017-05-18,1.17002707277094,0.78392056985169,0.976963902682492
2017-05-19,1.09284559777374,0.537794526160136,0.715482758187673
2017-05-22,0.843878325481077,0.317938643709504,0.49565430308982
2017-05-23,0.627108957998811,0.307242316907294,0.29014152969991
2017-05-24,0.415960943848645,0.108438784542886,0.0957280924021605
2017-05-25,0.214674252306171,-0.0542279234875681,-0.0774291601665257
2017-05-26,0.027045902632256,-0.0447167347061154,-0.232827008927191
2017-05-30,-0.144777459281574,-0.109169737786883,-0.381567717315843
2017-05-31,-0.295149482739059,-0.228398756997173,-0.329527318742327
2017-06-01,-0.387974097790678,-0.289371822067035,-0.466858914390384
2017-06-02,-0.521913897689126,-0.428123565787796,-0.577847199758385
2017-06-05,-0.300659822625848,0.431499011137515,-0.688294851849884
2017-06-06,-0.260520429516245,0.345747459712708,-0.713244406600555
2017-06-07,-0.400873962594202,0.161780131596886,-0.490204575573889
2017-06-08,-0.484664457917729,-0.0226480442858131,-0.613967106952717
2017-06-09,-0.598592943560124,-0.119559307385719,-0.696413166291375
2017-06-12,1.6065180796776,0.782868232302293,-0.705522834622544
2017-06-13,2.00454204834741,0.730625731562319,-0.695298539160081
2017-06-14,1.68184730056251,0.623434622044459,-0.786423144934107
2017-06-15,1.49236943743507,0.437921685489113,-0.743459109271568
2017-06-16,1.30530226338972,0.332252999708302,-0.65919001937514
2017-06-19,1.25190942033273,0.128017037804993,-0.725358302207645
2017-06-20,1.71242489362115,0.169338411643907,-0.804137094680572
2017-06-21,1.47762761850297,0.296997578844964,-0.346790495627508
2017-06-22,1.19304842623777,0.108425347369115,-0.364299156500566
2017-06-23,0.920776648211643,-0.074178335786335,-0.441427612392193
2017-06-26,0.695950062427935,0.0645087402980221,-0.56600627241344
2017-06-27,0.505423312545055,0.0772428103531292,-0.66013482241279
2017-06-28,0.532041763631481,0.593023495336115,-0.0885049808058944
2017-06-29,0.480272303850108,0.404449932882454,-0.233117148046217
2017-06-30,0.504309891446239,0.78318597688867,0.320394462925465
2017-07-03,0.29229759871795,0.547640803470075,0.158309959017665
2017-07-05,0.111403979055983,0.556922736468398,-0.0386604791910794
2017-07-06,-0.0589824177177426,0.541723698443185,-0.224998342184225
2017-07-07,-0.0527160635095289,0.429187191363326,0.854614795350573
2017-07-10,-0.0933264147928641,0.492563824482457,0.605954441655423
2017-07-11,-0.220183660115978,0.346492648628012,0.376540772037674
2017-07-12,-0.356556362971992,0.133768820204169,0.128736783227353
2017-07-13,-0.495050944022825,0.334992617155853,-0.0828330171675851
2017-07-14,-0.293244463910476,0.409574333534909,-0.28335860367752
2017-07-17,-0.353921161468727,0.514661575154504,-0.472503410116034
2017-07-18,-0.468106399271036,0.482213579796136,-0.651138016638697
2017-07-19,-0.586392084175269,0.241875776487451,-0.743881403223478
2017-07-20,-0.622999907274059,0.146833169267949,-0.881687705319037
2017-07-21,-0.679775337066267,0.00808801191739409,-1.0224939036672
2017-07-24,-0.784690462842793,-0.101084112483723,-0.865067009953465
2017-07-25,-0.687268608760382,-0.237957755078373,-1.00896822393036
2017-07-26,-0.757798950594391,-0.28336509269119,-1.13601703363685
2017-07-27,-0.837545627732783,-0.445147300865919,-1.25307901192207
2017-07-28,-0.348292891517598,-0.122260676134099,-1.1355826632865
2017-07-31,-0.358885420160506,-0.269352367928758,-1.08062313251398
2017-08-01,-0.43483272643795,-0.35714218670453,-1.0855122777083
2017-08-02,-0.480317371340211,-0.486250570297431,-1.2016944716408
2017-08-03,2.05824751061472,-0.540415691108547,-1.30756818140928
2017-08-04,1.80512646871836,-0.665647094553092,-1.07079385043733
2017-08-07,1.49826848418258,-0.71000594657276,-1.18391831942298
2017-08-08,1.54770157124996,-0.797108652682896,-1.28760092749366
2017-08-09,1.33730761866531,-0.880996088730492,-1.08273665406829
2017-08-10,1.06799418710994,-0.928578641645782,-1.09671544056236
2017-08-11,1.97339238936068,-0.255580330438161,0.89552341347004
2017-08-14,1.75688576813112,-0.0506425465752061,0.630079853331671
2017-08-15,1.71297702463033,0.402042114386729,0.393107594305577
2017-08-16,1.48345651758287,0.145807190194689,0.140936844758055
2017-08-17,1.20613327252561,-0.0117990319589964,-0.0869473649353836
2017-08-18,1.3491213337869,0.472324147035194,1.66816315399992
2017-08-21,1.07467835687943,0.214727817326642,1.74783840268774
2017-08-22,0.804363536395449,0.0673047926842203,1.3597028480956
2017-08-23,0.797629810214599,0.24028460692903,1.04628586534185
2017-08-24,0.547311758426746,0.10659270858036,1.12208261057218
2017-08-25,0.360839510318792,-0.124757076482147,1.06216639459199
2017-08-28,0.159952541365514,-0.33609739317105,0.744938419806077
