"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
31.3875007629395,31.5349998474121,31.1149997711182,31.1875,207828000,27.713695526123
31.3924999237061,32.0299987792969,31.2924995422363,31.8999996185303,188217200,28.3468341827393
32.0250015258789,32.0499992370605,31.6674995422363,31.7275009155273,129740400,28.1935501098633
31.7474994659424,32.2174987792969,31.5799999237061,32.1549987792969,150618000,28.5734272003174
32.0750007629395,32.6049995422363,32.0349998474121,32.4174995422363,183083600,28.8066902160645
32.622501373291,32.6575012207031,32.3074989318848,32.5699996948242,178103600,28.9422073364258
33.0774993896484,33.2825012207031,32.7874984741211,33.1624984741211,387816800,29.4687099456787
33.6150016784668,33.6349983215332,32.3925018310547,32.6399993896484,475696000,29.0044078826904
32.5400009155273,32.8974990844727,32.0750007629395,32.1599998474121,253544400,28.5778694152832
32.1599998474121,32.1599998474121,31.1450004577637,31.2875003814697,332781600,27.8025588989258
31.5249996185303,32.5325012207031,31.3250007629395,32.2374992370605,234050400,28.6467380523682
32.375,32.6425018310547,32.064998626709,32.1749992370605,203953200,28.5912036895752
32.0374984741211,32.1124992370605,31.4449996948242,31.4500007629395,197085600,27.9469547271729
31.6399993896484,31.6875,30.8400001525879,31.2525005340576,288564000,27.7714557647705
31.1924991607666,31.5200004577637,31.0049991607666,31.3150005340576,175763600,27.943229675293
31.6700000762939,31.9050006866455,31.5275001525879,31.9050006866455,222201600,28.4697017669678
31.8474998474121,31.8899993896484,31.4074993133545,31.5799999237061,168143200,28.1796970367432
31.3999996185303,31.7199993133545,31.2049999237061,31.4675006866455,192640000,28.0793113708496
31.5375003814697,31.7975006103516,31.4675006866455,31.5025005340576,138776800,28.1105365753174
31.8525009155273,32.2374992370605,31.7900009155273,32.2374992370605,180814000,28.7663917541504
32.2675018310547,32.372501373291,32.0525016784668,32.1925010681152,152832000,28.7262439727783
32.0950012207031,32.6800003051758,32.0900001525879,32.5475006103516,203531600,29.0430297851562
32.6725006103516,32.7200012207031,32.4099998474121,32.5175018310547,178532800,29.0162506103516
32.5,32.7449989318848,32.3349990844727,32.5149993896484,145819600,29.0140285491943
32.5175018310547,32.9075012207031,32.4575004577637,32.8474998474121,158921600,29.3107166290283
32.9000015258789,33.2425003051758,32.8499984741211,33.1349983215332,182384000,29.567268371582
33.1500015258789,33.2275009155273,32.2799987792969,32.4049987792969,282790400,28.9158611297607
32.5849990844727,33.064998626709,32.5125007629395,33.0099983215332,183332800,29.4557209014893
32.9650001525879,32.9874992370605,32.7750015258789,32.9449996948242,122933200,29.3977241516113
32.8074989318848,32.8624992370605,32.4749984741211,32.5699996948242,203538000,29.0631008148193
32.5699996948242,32.8474998474121,32.5125007629395,32.6349983215332,128451200,29.1211013793945
32.4650001525879,32.6650009155273,32.3300018310547,32.4900016784668,134670400,28.991720199585
32.6650009155273,32.7350006103516,32.4749984741211,32.5299987792969,123934000,29.0274028778076
32.3950004577637,32.6450004577637,32.2275009155273,32.3400001525879,153800400,28.8578701019287
32.375,32.4225006103516,32.0900001525879,32.1624984741211,142507200,28.6994686126709
32.2249984741211,32.3025016784668,31.7075004577637,31.9500007629395,210699200,28.5098609924316
31.6749992370605,32.0200004577637,31.4050006866455,31.8549995422363,224301600,28.425085067749
31.9799995422363,32.3349990844727,31.9624996185303,32.2200012207031,156349200,28.7507877349854
32.2949981689453,32.5449981689453,32.1199989318848,32.1474990844727,141563600,28.6860847473145
32.0475006103516,32.0825004577637,31.7775001525879,31.7924995422363,147544800,28.3693141937256
31.5249996185303,31.8099994659424,31.4274997711182,31.7299995422363,175955600,28.3135471343994
31.7574996948242,31.9624996185303,31.5925006866455,31.8999996185303,125976400,28.465238571167
31.9300003051758,31.9699993133545,31.6849994659424,31.8250007629395,131672400,28.3983135223389
31.8075008392334,32.0774993896484,31.8050003051758,31.9699993133545,141628800,28.5277042388916
31.9274997711182,31.9549999237061,31.6000003814697,31.6499996185303,218867600,28.2421569824219
31.8724994659424,32.0149993896484,31.7700004577637,31.9025001525879,136157200,28.4674663543701
31.8700008392334,31.9025001525879,31.7199993133545,31.7574996948242,121075600,28.3380851745605
31.8024997711182,32.4500007629395,31.7800006866455,32.0275001525879,221123600,28.5790157318115
32.2150001525879,32.2999992370605,31.875,31.875,127752400,28.4429302215576
31.9174995422363,31.9974994659424,31.6275005340576,31.6875,176267200,28.2756175994873
31.3649997711182,31.6175003051758,31.1200008392334,31.1324996948242,196645600,27.7803764343262
31.3924999237061,31.5300006866455,31.2150001525879,31.3575000762939,177482800,27.9811534881592
31.7250003814697,31.7350006103516,31.4974994659424,31.6499996185303,120955200,28.2421569824219
31.6075000762939,31.6725006103516,31.4424991607666,31.6100006103516,108844000,28.2064628601074
31.2350006103516,31.5575008392334,31.2124996185303,31.5,112241600,28.1083068847656
31.4724998474121,31.5375003814697,30.9424991607666,31.4225006103516,187787200,28.0391540527344
31.1200008392334,31.1599998474121,30.6350002288818,30.6424999237061,243046400,27.3431377410889
