Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t
05-02-2018,-0.042722377,3,0.012042897,-2.175369092,-0.079035732,0.001894074,37.31999969,0.759845762
06-02-2018,0.019510525,3,0.012775827,-1.758679782,-0.060890803,0.002556348,29.97999954,0.797415252
07-02-2018,-0.00543939,3,0.012800831,-1.668211786,-0.065985116,0.003017791,27.72999954,0.797675994
08-02-2018,-0.038230389,3,0.015110585,-1.380484426,-0.101018923,0.003618276,33.45999908,0.815512152
09-02-2018,0.014909846,3,0.015609653,-1.328886354,-0.087514832,0.004109437,29.05999947,0.824751621
12-02-2018,0.014577685,3,0.015910924,-1.272471999,-0.074115482,0.004508603,25.61000061,0.807818907
13-02-2018,0.002484309,3,0.015828933,-1.261781073,-0.071812439,0.004802372,24.96999931,0.804480936
14-02-2018,0.013405834,3,0.016180033,-1.288795112,-0.059285532,0.005046488,19.26000023,0.813720802
15-02-2018,0.012679517,3,0.016300886,-1.271586608,-0.047281787,0.005224785,19.12999916,0.812549181
16-02-2018,0.000293045,3,0.016303264,-1.288727447,-0.047002557,0.005327399,19.45999908,0.810745776
20-02-2018,-0.006280788,2.697399695,0.016289096,-1.198588152,-0.052969374,0.005357759,20.60000038,0.810309081
21-02-2018,-0.004986726,2.655878938,0.016151057,-1.122359114,-0.057680201,0.005311689,20.02000046,0.821253935
22-02-2018,0.001295088,2.590809605,0.016141076,-1.117415245,-0.056459024,0.005193086,18.71999931,0.821038641
23-02-2018,0.015813529,2.193230833,0.016613188,-1.102264048,-0.041419712,0.005026974,16.48999977,0.83462599
26-02-2018,0.011545562,1.875626468,0.016851346,-1.129430829,-0.030288228,0.004784968,15.80000019,0.851902126
27-02-2018,-0.012565363,1.594690957,0.016782419,-0.97098969,-0.042396775,0.004472312,18.59000015,0.85820691
28-02-2018,-0.010181529,2.076308158,0.016848214,-0.933692676,-0.052097174,0.004103271,19.85000038,0.868024065
01-03-2018,-0.014647679,2.385647035,0.016978308,-0.889510354,-0.065880556,0.003708394,22.46999931,0.867246062
02-03-2018,0.005141759,2.844943735,0.017048558,-0.914203969,-0.06106517,0.003149355,19.59000015,0.879512214
05-03-2018,0.011491955,2.410151343,0.017309281,-0.954913926,-0.050212734,0.002333749,18.72999954,0.875327663
06-03-2018,0.002531487,2.05278821,0.016680471,-1.188331973,-0.047805314,0.001478381,18.36000061,0.874003901
07-03-2018,-0.000366501,1.727107746,0.013586904,-1.11531762,-0.04815423,0.001308995,17.76000023,0.850700246
08-03-2018,0.004827438,1.518533356,0.012981868,-1.247308261,-0.043548145,0.001284882,16.54000092,0.830938958
09-03-2018,0.017252613,1.263249467,0.013368952,-1.29146261,-0.026903684,0.001220295,14.64000034,0.838738554
12-03-2018,-0.001255915,1.057958998,0.009759989,-0.306461671,-0.028125043,0.001816487,15.77999973,0.761547833
13-03-2018,-0.006483281,0.84546367,0.00964866,-0.13189043,-0.0344056,0.002245121,16.35000038,0.794567301
14-03-2018,-0.005144957,1.089779198,0.00939051,0.031813716,-0.039360784,0.002595584,17.22999954,0.821179016
15-03-2018,-0.001090043,1.167128057,0.009409,0.085802645,-0.040407351,0.002868796,16.59000015,0.820559828
16-03-2018,0.00108354,1.017672921,0.009010724,0.182475973,-0.039367031,0.003111613,15.80000019,0.801218574
19-03-2018,-0.013622942,0.811009716,0.009132962,0.282187742,-0.052364941,0.003286668,19.02000046,0.815296936
20-03-2018,0.001699506,1.346580105,0.009142332,0.259290002,-0.05075306,0.003416524,18.20000076,0.81815012
21-03-2018,-0.001921294,1.148288249,0.009046049,0.212394191,-0.052575092,0.003513498,17.86000061,0.80367683
22-03-2018,-0.025314853,0.968519307,0.010568166,-0.284794652,-0.076257985,0.003507964,23.34000015,0.817906459
23-03-2018,-0.021544829,2.396202997,0.011463139,-0.228156016,-0.095946989,0.003457163,24.87000084,0.847785418
26-03-2018,0.026991391,3,0.01254213,0.182719966,-0.071213041,0.003353135,21.03000069,0.874306972
27-03-2018,-0.0171581,2.802657241,0.0126128,0.359473005,-0.087013321,0.003218165,22.5,0.878169074
28-03-2018,-0.002959303,3,0.01241627,0.287898488,-0.089711131,0.003067811,22.87000084,0.880077805
29-03-2018,0.012696709,2.838034139,0.012700986,0.102591319,-0.078079774,0.002890845,19.96999931,0.888791219
02-04-2018,-0.021821153,2.410909741,0.01316524,0.031639342,-0.097979232,0.002683633,23.62000084,0.875713961
03-04-2018,0.012735674,2.922481468,0.013462491,0.003084408,-0.086417925,0.002446728,21.10000038,0.878454063
04-04-2018,0.010642342,2.473447947,0.013423335,0.004111069,-0.076643352,0.002134773,20.05999947,0.888652954
05-04-2018,0.007860853,2.103795832,0.013550046,-0.038722204,-0.069356378,0.00185262,18.94000053,0.886622667
06-04-2018,-0.022537795,1.770138495,0.014332036,0.022450145,-0.090096438,0.001902132,21.48999977,0.896544017
09-04-2018,0.004916221,2.47294258,0.014334209,0.021761448,-0.085612136,0.001976864,21.77000046,0.896914337
10-04-2018,0.015775577,2.082425483,0.014237585,0.010002027,-0.071072758,0.002025391,20.46999931,0.898246149
11-04-2018,-0.005256169,1.765102907,0.014250907,0.050552244,-0.075942547,0.002059526,20.23999977,0.902130234
12-04-2018,0.008193613,1.565624558,0.014399887,-0.078744499,-0.068340075,0.002072091,18.48999977,0.907520259
13-04-2018,-0.002937444,1.296681969,0.014381555,-0.100846327,-0.071072758,0.002040424,17.40999985,0.90499699
16-04-2018,0.008188005,1.056929503,0.014539601,-0.175413356,-0.063435473,0.001987737,16.55999947,0.905462228
17-04-2018,0.010641616,0.850023929,0.01476115,-0.236468725,-0.053415694,0.001874416,15.25,0.909817023
18-04-2018,0.000739821,0.679782987,0.014462232,-0.360336222,-0.052715132,0.001708848,15.60000038,0.90603338
19-04-2018,-0.00556285,0.511756034,0.014505883,-0.286738081,-0.057970106,0.001483489,15.96000004,0.883553076
20-04-2018,-0.00851574,0.644194682,0.014612281,-0.223281629,-0.065958127,0.001145467,16.87999916,0.866163891
23-04-2018,-0.00014981,0.827910369,0.013478679,-0.245644923,-0.066098045,0.000919364,16.34000015,0.8725429
24-04-2018,-0.013558595,0.757792927,0.012926319,-0.180318892,-0.078674988,0.000787626,18.02000046,0.867383528
25-04-2018,0.002468549,1.101688269,0.011478057,-0.545251671,-0.076397843,0.000896967,17.84000015,0.81517255
26-04-2018,0.010114336,0.923323261,0.011004401,-0.754981052,-0.067008819,0.001051257,16.23999977,0.798223764
27-04-2018,0.000938238,0.739884516,0.010966519,-0.812392712,-0.06613304,0.001175806,15.40999985,0.775352284
30-04-2018,-0.007720317,0.559429343,0.010801763,-0.663176536,-0.07331503,0.001311244,15.93000031,0.692006147
01-05-2018,0.001775331,0.771967596,0.009545816,-0.691388775,-0.071668397,0.001567484,15.48999977,0.698190105
02-05-2018,-0.006740134,0.588532221,0.009329928,-0.560158808,-0.077904437,0.00179057,15.97000027,0.568942803
03-05-2018,-0.002206174,0.756113818,0.009044468,-0.481390099,-0.079936498,0.001995561,15.89999962,0.539808369
04-05-2018,0.012863298,0.663504581,0.009327995,-0.41027553,-0.068025001,0.002134836,14.77000046,0.575586273
07-05-2018,0.003377541,0.504903141,0.00777231,0.062921722,-0.064871895,0.002353012,14.75,0.516314267
08-05-2018,0,0.353938345,0.007731944,0.151541557,-0.064871895,0.002515524,14.71000004,0.513388108
09-05-2018,0.009619462,0.294067543,0.007247998,-0.035568856,-0.055833061,0.002672485,13.42000008,0.485479773
10-05-2018,0.009307191,0.171112167,0.007338244,-0.216716033,-0.047004498,0.002771808,13.22999954,0.481552955
11-05-2018,0.003046617,0.058646356,0.007186783,-0.167270005,-0.044096659,0.002829393,12.64999962,0.47131914
14-05-2018,0.000476376,-0.0523923,0.007126318,-0.231563458,-0.043641181,0.002847551,12.93000031,0.470895362
15-05-2018,-0.0069106,-0.156761888,0.007167267,-0.041418306,-0.050227411,0.0028077,14.63000011,0.482766047
16-05-2018,0.00419603,0.098030355,0.006849727,-0.060813507,-0.046233764,0.002718714,13.42000008,0.462535862
17-05-2018,-0.000845016,-0.016802858,0.006854062,-0.027135855,-0.047039371,0.002597963,13.43000031,0.467809494
18-05-2018,-0.002503163,-0.072153361,0.006755358,-0.065028725,-0.049421804,0.002415226,13.42000008,0.451669876
21-05-2018,0.007490263,-0.055482251,0.006596641,-0.236090995,-0.042274991,0.00214615,13.07999992,0.376007831
22-05-2018,-0.002783846,-0.148075188,0.006648277,-0.183167064,-0.044937442,0.001920458,13.22000027,0.383072616
23-05-2018,0.002747369,-0.168701347,0.005745645,0.144474651,-0.042309925,0.001733822,12.57999992,0.268798354
24-05-2018,-0.002050792,-0.259185743,0.005805386,0.238543924,-0.044271936,0.001639384,12.52999973,0.286732136
25-05-2018,-0.002385345,-0.278855638,0.005525866,0.403881884,-0.04654896,0.0015623,13.22000027,0.29382159
29-05-2018,-0.011567806,-0.215055221,0.006172628,0.151454931,-0.057514749,0.001400581,17.02000046,0.351618479
30-05-2018,0.013256574,0.298620194,0.006476318,0.152773493,-0.044937442,0.001185466,14.93999958,0.375218834
31-05-2018,-0.006144607,0.178376783,0.0066829,0.237918174,-0.050787934,0.001066932,15.43000031,0.372341403
01-06-2018,0.009769647,0.305570145,0.006690611,0.068344837,-0.04146902,0.000940799,13.46000004,0.702763678
04-06-2018,0.004739945,0.17864891,0.006651884,-0.067648281,-0.036914851,0.000815877,12.73999977,0.713374765
05-06-2018,0.000727591,0.056271962,0.006187978,-0.060665467,-0.036213864,0.000603829,12.39999962,0.733882091
06-06-2018,0.008325842,-0.057208261,0.006351181,-0.110445614,-0.028156035,0.000558454,11.64000034,0.722398009
07-06-2018,-0.000108219,-0.154152669,0.006352787,-0.10809954,-0.028261201,0.000504151,12.13000011,0.704946634
08-06-2018,0.002951848,-0.246575876,0.006105764,-0.067865726,-0.025388539,0.00049119,12.18000031,0.643237076
11-06-2018,0.001329269,-0.325364185,0.005838803,0.000747565,-0.024092156,0.000477651,12.35000038,0.609852512
12-06-2018,0.001291259,-0.40167649,0.005822555,0.043066016,-0.022831193,0.000467284,12.34000015,0.615437691
13-06-2018,-0.003195817,-0.463711114,0.005895261,0.113641606,-0.025949061,0.000448502,12.93999958,0.631316463
14-06-2018,0.002514778,-0.387617426,0.005625678,0.021939165,-0.023496457,0.000432505,12.11999989,0.597018168
15-06-2018,-0.00127684,-0.459930508,0.005612617,0.15297459,-0.024742501,0.000433608,11.97999954,0.612454586
18-06-2018,-0.002058992,-0.430955586,0.005639419,0.175618305,-0.026748482,0.000424231,12.31000042,0.595137391
19-06-2018,-0.003840131,-0.434038574,0.005688318,0.185908717,-0.030478728,0.000412027,13.35000038,0.58285297
20-06-2018,0.001704701,-0.244300131,0.005491902,0.274118535,-0.028824574,0.000416058,12.78999996,0.556810573
21-06-2018,-0.006288669,-0.328889742,0.005652821,0.258450229,-0.034912812,0.000400692,14.64000034,0.573233303
22-06-2018,0.001821682,-0.051176077,0.005637986,0.281937899,-0.033153128,0.000404787,13.77000046,0.552547176
25-06-2018,-0.01370642,-0.155582033,0.006416744,-0.089634383,-0.046314731,0.000412333,17.32999992,0.640999316
26-06-2018,0.002211481,0.473608392,0.006413358,-0.190024671,-0.044203341,0.000404041,15.92000008,0.644604083
27-06-2018,-0.008318919,0.314055901,0.006151222,-0.07366242,-0.052121555,0.000403788,17.90999985,0.652058573
28-06-2018,0.005701621,0.551858371,0.005544863,-0.510675118,-0.046701675,0.000407603,16.85000038,0.709256888
29-06-2018,0.001438637,0.390004734,0.005375037,-0.693002226,-0.045329238,0.000401386,16.09000015,0.715851396
02-07-2018,0.002135349,0.23967926,0.004941296,-1.026347763,-0.043288504,0.000422981,15.60000038,0.658061943
03-07-2018,-0.003537278,0.107331434,0.004866277,-0.893303665,-0.04666668,0.000438419,16.13999939,0.646175621
05-07-2018,0.00812481,0.216146216,0.005213734,-0.704313877,-0.038889477,0.0004458,14.97000027,0.665795584
06-07-2018,0.008422764,0.094666356,0.005221633,-0.696267551,-0.030760081,0.000437016,13.36999989,0.712027659
09-07-2018,0.008964077,-0.015787207,0.005585923,-0.586061846,-0.022032682,0.000410154,12.68999958,0.747632615
10-07-2018,0.003591455,-0.110701371,0.0056028,-0.592552209,-0.018514042,0.000396948,12.64000034,0.774925532
11-07-2018,-0.007340884,-0.209091956,0.005840262,-0.422035954,-0.025692635,0.000396986,13.63000011,0.773717607
12-07-2018,0.009024822,-0.004962804,0.006165688,-0.378194392,-0.016859888,0.000412063,12.57999992,0.803395596
13-07-2018,0.000787404,-0.10733464,0.00611414,-0.473716417,-0.016085455,0.000421326,12.18000031,0.791452726
16-07-2018,-0.000894503,-0.207710394,0.006102656,-0.397081713,-0.016965175,0.000432256,12.82999992,0.791106692
17-07-2018,0.004037195,-0.219063638,0.006143283,-0.503687017,-0.01298845,0.000443489,12.06000042,0.796311435
18-07-2018,0.002101019,-0.307794905,0.006121285,-0.603794005,-0.010912539,0.000452293,12.10000038,0.791508238
19-07-2018,-0.003778224,-0.388917555,0.006118969,-0.605090513,-0.014642482,0.000460092,12.86999989,0.780427087
20-07-2018,-0.001143589,-0.221631923,0.00612881,-0.535882241,-0.015768682,0.000463302,12.85999966,0.739073705
23-07-2018,0.001857569,-0.285699818,0.00592296,-0.713035169,-0.013938706,0.000463374,12.61999989,0.715799761
24-07-2018,0.005019254,-0.373738313,0.00598527,-0.754099917,-0.008976972,0.000463805,12.40999985,0.706718732
25-07-2018,0.008486198,-0.445783076,0.005123306,-0.441195032,-0.000531168,0.000464859,12.28999996,0.643191773
26-07-2018,-0.002360998,-0.508592678,0.005220502,-0.32362712,-0.002888128,0.00045204,12.14000034,0.665128545
27-07-2018,-0.006799962,-0.499790266,0.005078761,-0.231548394,-0.00964545,0.000457871,13.02999973,0.719828184
30-07-2018,-0.005237232,-0.191234801,0.005247701,-0.05976651,-0.014818608,0.000465452,14.26000023,0.7261515
31-07-2018,0.004917017,-0.014762229,0.005298114,-0.141257974,-0.009962526,0.000467813,12.82999992,0.724633562
01-08-2018,-0.001671583,-0.124033311,0.00534852,-0.046294238,-0.011616073,0.000446163,13.14999962,0.490746513
02-08-2018,0.005433018,-0.140073995,0.005279596,-0.231185537,-0.006231552,0.000418565,12.18999958,0.47656489
03-08-2018,0.00427514,-0.237438149,0.005119917,-0.227410363,-0.001973959,0.000424033,11.64000034,0.478123834
06-08-2018,0.003660787,-0.327760235,0.004912957,-0.238378818,0,0.00044468,11.27000046,0.460559825
07-08-2018,0.003296874,-0.409496615,0.004634115,-0.310449114,0,0.000496109,10.93000031,0.443858828
08-08-2018,-0.000419809,-0.487298652,0.004617501,-0.195485572,-0.000419721,0.00054005,10.85000038,0.447674064
09-08-2018,-0.001367185,-0.560817233,0.004239578,-0.063955912,-0.001785398,0.00060581,11.27000046,0.426026636
10-08-2018,-0.006723194,-0.503800167,0.004214582,-0.182156956,-0.008474079,0.000642685,13.15999985,0.394770948
13-08-2018,-0.00375015,-0.265282026,0.004321693,-0.068886545,-0.012185486,0.000659078,14.77999973,0.39836563
14-08-2018,0.006360478,-0.124919943,0.0044973,-0.178720801,-0.00588249,0.000653708,13.31000042,0.391878041
15-08-2018,-0.007495732,-0.220898959,0.004774165,-0.076543904,-0.013306271,0.000624413,14.64000034,0.401771243
16-08-2018,0.008059221,0.012152999,0.005059917,-0.049093214,-0.005322158,0.000583718,13.44999981,0.400531653
17-08-2018,0.003514191,-0.097714986,0.005001116,-0.22130298,-0.001820521,0.000535314,12.64000034,0.402082024
20-08-2018,0.002137328,-0.196845353,0.004986855,-0.31538563,0,0.000474695,12.48999977,0.434952902
21-08-2018,0.002342667,-0.290903443,0.004992103,-0.327891771,0,0.000424465,12.85999966,0.451312895
22-08-2018,-0.000593508,-0.375784351,0.004917662,-0.204915745,-0.000593332,0.000352048,12.25,0.44213164
23-08-2018,-0.001329055,-0.444381247,0.004603517,-0.183126514,-0.001920717,0.000353782,12.40999985,0.428940351
24-08-2018,0.005999915,-0.389611419,0.004722117,-0.330137201,0,0.000346048,11.98999977,0.412784829
27-08-2018,0.007864744,-0.457505503,0.004641864,-0.409208661,0,0.000344791,12.15999985,0.334898324
28-08-2018,0.000482808,-0.518586897,0.004394525,-0.497477524,0,0.00034338,12.5,0.269202922
29-08-2018,0.005366628,-0.583354314,0.004412214,-0.496703817,0,0.000331989,12.25,0.297861818
30-08-2018,-0.004056849,-0.637832331,0.004532092,-0.464737274,-0.004048631,0.000304739,13.52999973,0.423974174
31-08-2018,3.47E-05,-0.533458417,0.004454712,-0.347194606,-0.004014101,0.000279547,12.85999966,0.351897597
04-09-2018,-0.001723896,-0.547950455,0.004447885,-0.182519595,-0.005729598,0.000263352,13.15999985,0.362533349
05-09-2018,-0.00269464,-0.517803339,0.004476164,-0.010844724,-0.008405193,0.000257661,13.90999985,0.410414244
06-09-2018,-0.003014726,-0.459604131,0.004506902,0.155856333,-0.011390078,0.000258714,14.64999962,0.439054767
07-09-2018,-0.001945404,-0.329131544,0.004533473,0.195378616,-0.013311454,0.000259244,14.88000011,0.456549137
10-09-2018,0.001736773,-0.345292489,0.004525087,0.100301732,-0.011596311,0.000246215,14.15999985,0.400761803
11-09-2018,0.003292106,-0.427362024,0.004244433,0.042012711,-0.00833702,0.000243833,13.22000027,0.431996418
12-09-2018,0.000241983,-0.496181136,0.004109214,-0.018154794,-0.008097025,0.000260708,13.14000034,0.426598704
13-09-2018,0.00589724,-0.53088317,0.004081107,-0.027688816,-0.002230253,0.000284524,12.36999989,0.460950992
14-09-2018,0.000171954,-0.587980744,0.00358149,0.363795753,-0.002058668,0.000356202,12.06999969,0.447952717
17-09-2018,-0.005308155,-0.648022423,0.003547688,0.246014529,-0.007341861,0.000395375,13.68000031,0.539786656
18-09-2018,0.005411598,-0.424666668,0.003641141,0.230752414,-0.001955433,0.000413693,12.78999996,0.552886979
19-09-2018,0.00106473,-0.494153262,0.003631419,0.274138511,-0.00089222,0.000422819,11.75,0.543234064
20-09-2018,0.008071241,-0.562806664,0.003945506,0.303975041,0,0.000402459,11.80000019,0.571478353
21-09-2018,-0.000914081,-0.616064958,0.00395336,0.31102016,-0.000913663,0.000380901,11.68000031,0.5735316
24-09-2018,-0.003327197,-0.640483941,0.004039713,0.305237029,-0.004232296,0.000373607,12.19999981,0.540360468
25-09-2018,-0.000928235,-0.523965027,0.003898132,0.490456975,-0.005156173,0.000360226,12.42000008,0.53774553
26-09-2018,-0.002996893,-0.497835795,0.0036172,0.609572004,-0.008133151,0.000362694,12.89000034,0.543609427
27-09-2018,0.002790226,-0.452767344,0.003660008,0.513605752,-0.005361753,0.000370487,12.40999985,0.544646309
28-09-2018,0.000102926,-0.526089898,0.003474173,0.667632982,-0.005259374,0.000385628,12.11999989,0.509295712
01-10-2018,0.003468486,-0.593702156,0.003412533,0.522082984,-0.00180314,0.000391953,12,0.549515011
02-10-2018,-0.000582974,-0.65360277,0.003418939,0.54428148,-0.002384893,0.000395648,12.05000019,0.542817419
03-10-2018,0.000548628,-0.694755393,0.00338348,0.47624971,-0.001837423,0.000395546,11.60999966,0.541421053
04-10-2018,-0.007846066,-0.741541474,0.003790999,0.017061818,-0.009638429,0.000372318,14.22000027,0.627657912
05-10-2018,-0.005613115,-0.365949757,0.003943342,-0.029624387,-0.01518187,0.000342222,14.81999969,0.652286864
08-10-2018,0,-0.164367889,0.00391418,-0.095104239,-0.01518187,0.000303019,15.68999958,0.632810256
09-10-2018,-0.001460523,-0.208178509,0.0039157,0.017519566,-0.01661917,0.000255649,15.94999981,0.650393546
10-10-2018,-0.032175011,-0.269004007,0.007994328,-2.712836666,-0.047755861,0.000955126,22.95999908,0.809714882
11-10-2018,-0.022272475,1.981701891,0.009160979,-2.031319864,-0.068730251,0.001485888,24.97999954,0.76509712
12-10-2018,0.013792309,2.743245138,0.009677249,-1.62634258,-0.055796906,0.001907299,21.30999947,0.799530372
15-10-2018,-0.005632573,2.304341437,0.00968643,-1.536927558,-0.061100249,0.002208606,21.29999924,0.809249089
16-10-2018,0.021630514,2.051555069,0.010999389,-0.863909452,-0.040570127,0.00257444,17.62000084,0.836319079
17-10-2018,0.000178096,1.720685095,0.010899039,-0.829420303,-0.040399241,0.002841714,17.39999962,0.837280614
18-10-2018,-0.014546204,1.409026708,0.011240345,-0.632732528,-0.054256758,0.003074046,20.05999947,0.856627429
19-10-2018,-0.000543086,1.810290878,0.010998589,-0.603085002,-0.054770238,0.003240844,19.88999939,0.851520709
22-10-2018,-0.00449869,1.602681025,0.010997591,-0.555975436,-0.059012983,0.003364674,19.63999939,0.858177638
23-10-2018,-0.005104006,1.397158795,0.011008252,-0.531167654,-0.06380355,0.003454202,20.70999908,0.850360966
24-10-2018,-0.030766732,1.464154175,0.012553209,-0.56711068,-0.092168668,0.003602095,25.22999954,0.876540568
25-10-2018,0.017781424,2.501048077,0.013452549,-0.458999188,-0.075881761,0.003745944,24.21999931,0.873329702
26-10-2018,-0.017744049,2.090496386,0.013725977,-0.276209874,-0.092134737,0.003846568,24.15999985,0.876733324
29-10-2018,-0.005555701,2.283013733,0.013689751,-0.219687086,-0.09716458,0.003868423,24.70000076,0.86874675
30-10-2018,0.014709976,2.218918895,0.014230791,-0.19233059,-0.083785733,0.003854969,23.35000038,0.850978272
31-10-2018,0.010624027,1.847419523,0.014574513,-0.239741408,-0.073999957,0.003790156,21.22999954,0.862449758
01-11-2018,0.010585548,1.527263601,0.014876982,-0.281354337,-0.064145675,0.003659018,19.34000015,0.850408601
02-11-2018,-0.005940447,1.236946004,0.014852181,-0.300214152,-0.069688588,0.003473608,19.51000023,0.746748033
05-11-2018,0.005501636,1.026506892,0.014951315,-0.393522753,-0.064556248,0.003210894,19.95999908,0.717611349
06-11-2018,0.006308321,0.786722267,0.01506592,-0.436069369,-0.058636517,0.002826669,19.90999985,0.720834187
07-11-2018,0.021182868,0.586677355,0.015904594,-0.417658014,-0.038483038,0.002310678,16.36000061,0.747742052
08-11-2018,-0.001816636,0.421232133,0.014227284,-0.361591019,-0.040228179,0.0021069,16.71999931,0.697277844
09-11-2018,-0.009816364,0.251087813,0.013475683,-0.339890891,-0.049603557,0.001948603,17.36000061,0.728013606
12-11-2018,-0.018861937,0.532374852,0.013801947,-0.161533113,-0.06736187,0.001809484,20.45000076,0.728409521
13-11-2018,-0.001873067,1.306091711,0.013757538,-0.200621539,-0.069107129,0.001634499,20.02000046,0.724697562
14-11-2018,-0.00685986,1.071623114,0.012850456,-0.18527972,-0.07547107,0.001552108,21.25,0.707044274
15-11-2018,0.010382387,1.204732963,0.013117735,-0.247597124,-0.06582225,0.001446156,19.97999954,0.72212736
16-11-2018,0.002597253,0.953983196,0.012779862,-0.405649592,-0.063392801,0.001362875,18.13999939,0.716114973
19-11-2018,-0.017059104,0.715982227,0.013283368,-0.278949921,-0.07923497,0.001232615,20.10000038,0.743926866
20-11-2018,-0.018679623,1.13151189,0.013806982,-0.200350585,-0.096274868,0.001069093,22.47999954,0.7668207
21-11-2018,0.003401742,1.844769058,0.013833765,-0.285675884,-0.093195394,0.000855453,20.79999924,0.78334204
23-11-2018,-0.006701233,1.49868591,0.012188738,-0.003619916,-0.099251787,0.000888142,21.52000046,0.775595624
26-11-2018,0.016015615,1.478603712,0.012062674,-0.028473137,-0.08470961,0.000972934,18.89999962,0.775947931
27-11-2018,0.003358831,1.19384864,0.011412006,-0.125049814,-0.081630136,0.00111021,19.02000046,0.791688293
28-11-2018,0.022764348,0.928611679,0.012293915,-0.130024468,-0.060484272,0.001154866,18.48999977,0.827969771
29-11-2018,-0.002187541,0.718005469,0.011961816,0.000940087,-0.062537255,0.001206082,18.79000092,0.84325327
30-11-2018,0.006076898,0.538050822,0.011820964,0.034267296,-0.056823045,0.001241177,18.06999969,0.83481783
03-12-2018,0.013154351,0.346468051,0.011939171,0.0299356,-0.044334203,0.001237153,16.44000053,0.856361262
04-12-2018,-0.032938915,0.184500264,0.013999488,-0.421893918,-0.075300008,0.001197153,20.73999977,0.905070868
06-12-2018,-0.001518419,1.53455779,0.013938004,-0.357465806,-0.076703024,0.001145011,21.19000053,0.929000076
07-12-2018,-0.023510122,1.508955919,0.014694954,-0.205971514,-0.098156671,0.001117565,23.22999954,0.932868723
10-12-2018,0.001895141,2.002917039,0.013742658,-0.292152049,-0.096445931,0.000941436,22.63999939,0.916023619
11-12-2018,0.000227043,1.713388977,0.013758392,-0.312287525,-0.096240761,0.000918512,21.76000023,0.91594911
12-12-2018,0.005023059,1.370754392,0.013764511,-0.453592966,-0.091689705,0.000926977,21.45999908,0.916667806
13-12-2018,-0.000339168,1.076965179,0.013223351,-0.613531937,-0.091997723,0.000913133,20.64999962,0.906764452
14-12-2018,-0.018637166,0.926183255,0.013756547,-0.469324073,-0.108763593,0.000913095,21.62999916,0.911965091
17-12-2018,-0.019813804,1.298714159,0.014263032,-0.384700211,-0.126248582,0.000948349,24.52000046,0.896092177
18-12-2018,-0.001097005,2.07430564,0.013953599,-0.332422956,-0.127206566,0.000965381,25.57999992,0.887368483
19-12-2018,-0.015088922,1.678549612,0.014116671,-0.171346985,-0.14027722,0.000982595,25.57999992,0.877395839
20-12-2018,-0.016411899,2.030223858,0.014087593,-0.173434326,-0.154271751,0.001000321,28.37999916,0.874758089
21-12-2018,-0.020702529,2.238231227,0.014199119,-0.175139469,-0.171600471,0.001014454,30.11000061,0.879954101
24-12-2018,-0.026778163,2.686588098,0.01490684,-0.040019147,-0.193489112,0.001068973,36.06999969,0.87926607
26-12-2018,0.049289803,3,0.019110976,0.761909685,-0.152740349,0.001621542,30.40999985,0.924511434
27-12-2018,0.007648171,2.695932883,0.018780926,0.82466268,-0.146235519,0.001923766,29.95999908,0.920625882
28-12-2018,-0.001290812,2.219535342,0.018725657,0.866082578,-0.147336858,0.002089215,28.34000015,0.919280156
31-12-2018,0.008720491,1.896352089,0.017975195,0.949348835,-0.139868701,0.002177644,25.42000008,0.91093689
02-01-2019,0.001040061,1.528220538,0.018007067,0.919271288,-0.138973647,0.002209997,23.21999931,0.910590438
03-01-2019,-0.024152059,1.204755936,0.018361793,1.032707125,-0.159520089,0.002216216,25.45000076,0.870903835
04-01-2019,0.032946906,2.020140903,0.019816939,1.00636445,-0.131367655,0.00230088,21.37999916,0.886804041
07-01-2019,0.007853562,1.665512006,0.018871486,1.036735448,-0.124518939,0.002377867,21.39999962,0.880913165
08-01-2019,0.009351601,1.325849933,0.019050989,0.936815436,-0.116293388,0.002437393,20.46999931,0.883157355
09-01-2019,0.00466245,1.032895298,0.018449404,0.890256851,-0.11216353,0.002470073,19.97999954,0.879172804
10-01-2019,0.003521353,0.763940425,0.018464448,0.875672333,-0.109031633,0.002446709,19.5,0.884954485
11-01-2019,0.000386421,0.530714985,0.018464867,0.874352918,-0.108687278,0.002402089,18.19000053,0.886899339
14-01-2019,-0.006119878,0.417839945,0.018453481,0.961567545,-0.114125346,0.002334171,19.06999969,0.88671437
15-01-2019,0.011396034,0.347306718,0.018657128,0.854046319,-0.103972145,0.002202934,18.60000038,0.889170678
16-01-2019,0.002416757,0.159813121,0.018201341,0.800154498,-0.101804044,0.002068458,19.04000092,0.883920195
17-01-2019,0.00755797,-0.012409001,0.017655535,0.729312558,-0.094989787,0.001941682,18.05999947,0.895849244
18-01-2019,0.013222395,-0.165772561,0.017818931,0.60587722,-0.082943923,0.001759508,17.79999924,0.900145436
22-01-2019,-0.013602771,-0.29474301,0.017748998,0.612213211,-0.095333967,0.001553808,20.79999924,0.908789567
23-01-2019,0.002090381,0.042917265,0.0172184,0.580227049,-0.093440892,0.001299558,19.52000046,0.905535974
24-01-2019,0.000531233,-0.066369345,0.016338942,0.650890989,-0.092959171,0.001041151,18.88999939,0.897630357
