,SPY_Return,SPY_Return,SPY_V,SPY_V,RollingVol21,RollingVol21,RollingSkew21,RollingSkew21,Drawdown,Drawdown,VolOfVol,VolOfVol,VIX,VIX,C_t,C_t
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Regime,,,,,,,,,,,,,,,,
Bull Recovery,0.0008851882615384614,0.006588105438920729,-0.6319514673435898,0.3887809970473173,0.006657060837606837,0.0022599442211261164,-0.16916303945299144,0.43037062217610383,-0.0087323090991453,0.009414633602650732,0.0011466249145299144,0.0006891421998709749,17.688136743094017,3.888012653546504,0.5598137924717949,0.20363521121221909
Correction,-0.0006724925902912621,0.01238444424526654,1.1031349858271844,0.9900509932843496,0.010814984733980583,0.00291659329392496,-0.6015504652466019,0.6203099337825416,-0.0416214640407767,0.03195510090931335,0.0017815628388349516,0.000933180327086189,19.799922331883497,5.018830249108906,0.7455150378524272,0.11795439904043274
Panic,0.0006618835095238096,0.02498852142688716,0.6061651235809524,1.1891395864558865,0.021073651304761905,0.013595225261180486,-0.2923856847333333,0.8806374710875344,-0.0994983395047619,0.06775231207628428,0.005420190338095238,0.0038697689352866892,31.844285769571428,12.620796791801814,0.8143919898857143,0.11147444509779995
Recovery,0.0005837807731239093,0.011456999545838708,-0.13875107788132637,1.0434808185767892,0.011232596694589878,0.004409617216756909,0.09389603585514834,0.4680342553219931,-0.10739991976265272,0.05926350907603436,0.0011106377347294939,0.0006993593978984632,19.787399666143106,5.294262391635325,0.7384174889441536,0.14072749853124142
Stable Bull,0.001167114288888889,0.0047145028703829755,-0.7137608829095238,0.48519617862172526,0.005391906682539682,0.001668446242510113,-0.012572948134920634,0.6809855985670982,-0.003388693236507937,0.004211345667595371,0.0006215415571428571,0.00028758918230063107,12.56760318697778,1.8634521519943408,0.5316744765349206,0.16401856210195184
