Date,Prob_State0,Prob_State1,Prob_State2
29-06-2022,1,0,2.87E-15
30-06-2022,1,0,7.18E-16
01-07-2022,1,0,1.07E-15
05-07-2022,1,0,1.32E-15
06-07-2022,1,0,1.58E-15
07-07-2022,1,0,5.43E-14
08-07-2022,1,3.044585958e-314,1.01E-14
11-07-2022,1,0,2.62E-15
12-07-2022,1,0,4.37E-16
13-07-2022,1,0,2.67E-17
14-07-2022,1,0,1.58E-18
15-07-2022,1,0,5.56E-17
18-07-2022,1,0,3.11E-17
19-07-2022,1,0,1.07E-14
20-07-2022,1,4.01E-276,3.33E-14
21-07-2022,1,5.28E-260,4.37E-13
22-07-2022,1,8.82E-251,2.23E-13
25-07-2022,1,1.82E-260,5.16E-13
26-07-2022,1,6.80E-265,1.22E-12
27-07-2022,1,2.20E-269,1.18E-10
28-07-2022,1,1.19E-211,1.49E-10
29-07-2022,0.999999998,1.61E-186,1.56E-09
01-08-2022,0.999999997,4.24E-164,3.12E-09
02-08-2022,0.999999998,9.00E-171,1.73E-09
03-08-2022,0.999999996,6.75E-176,4.49E-09
04-08-2022,0.999999999,5.68E-154,7.65E-10
05-08-2022,1,3.12E-158,1.54E-10
08-08-2022,1,2.42E-160,4.47E-11
09-08-2022,1,4.92E-165,6.94E-12
10-08-2022,1,4.44E-163,8.92E-11
11-08-2022,1,2.46E-130,3.46E-11
12-08-2022,0.999999999,1.66E-125,1.20E-09
15-08-2022,0.999999998,1.10E-99,1.51E-09
16-08-2022,0.999999999,1.88E-94,1.36E-09
17-08-2022,1,1.10E-95,4.88E-10
18-08-2022,0.999999999,3.72E-99,5.55E-10
19-08-2022,1,2.04E-105,1.76E-10
22-08-2022,1,3.37E-125,1.67E-10
23-08-2022,1,3.87E-141,5.43E-11
24-08-2022,1,3.56E-143,3.77E-11
25-08-2022,1,7.32E-135,4.76E-10
26-08-2022,0.999999998,2.44E-144,2.05E-09
29-08-2022,1,6.48E-170,8.18E-11
30-08-2022,1,1.29E-186,1.23E-11
31-08-2022,1,1.23E-209,1.85E-12
01-09-2022,1,5.53E-222,1.94E-12
02-09-2022,1,6.02E-231,1.64E-13
06-09-2022,1,8.20E-253,1.02E-13
07-09-2022,1,1.71E-254,6.81E-13
08-09-2022,1,7.68E-223,9.38E-13
09-09-2022,1,2.59E-208,2.12E-11
12-09-2022,1,2.24E-178,4.38E-10
13-09-2022,0.999999997,8.07E-204,3.14E-09
14-09-2022,1,7.60E-228,3.84E-11
15-09-2022,1,9.47E-238,5.20E-12
16-09-2022,1,2.77E-265,8.20E-13
19-09-2022,1,9.12E-279,1.30E-12
20-09-2022,1,5.36E-278,4.49E-13
21-09-2022,1,5.0984759425e-314,3.26E-14
22-09-2022,1,0,1.70E-15
23-09-2022,1,0,1.57E-16
26-09-2022,1,0,4.35E-17
27-09-2022,1,0,2.91E-17
28-09-2022,1,0,2.33E-17
29-09-2022,1,0,1.51E-18
30-09-2022,1,0,9.56E-21
03-10-2022,1,0,8.37E-19
04-10-2022,1,0,3.02E-15
05-10-2022,1,0,5.34E-16
06-10-2022,1,0,2.11E-16
07-10-2022,1,0,6.31E-18
10-10-2022,1,0,1.25E-19
11-10-2022,1,0,3.10E-20
12-10-2022,1,0,2.16E-21
13-10-2022,1,0,3.80E-19
14-10-2022,1,0,8.10E-21
17-10-2022,1,0,1.01E-18
18-10-2022,1,0,6.48E-18
19-10-2022,1,0,2.91E-18
20-10-2022,1,0,9.66E-20
21-10-2022,1,0,1.09E-16
24-10-2022,1,0,3.35E-15
25-10-2022,1,0,9.01E-14
26-10-2022,1,0,1.56E-15
27-10-2022,1,0,1.36E-16
28-10-2022,1,0,1.54E-14
31-10-2022,1,7.393328365164e-312,1.63E-15
01-11-2022,1,0,9.75E-17
02-11-2022,1,0,1.82E-18
03-11-2022,1,0,5.60E-20
04-11-2022,1,0,3.38E-19
07-11-2022,1,0,7.40E-19
08-11-2022,1,0,9.34E-18
09-11-2022,1,0,8.49E-19
10-11-2022,1,0,1.33E-11
11-11-2022,1,6.49E-261,8.26E-13
14-11-2022,1,1.43E-249,1.93E-13
15-11-2022,1,1.07E-251,4.74E-13
16-11-2022,1,4.62E-248,1.29E-13
17-11-2022,1,4.91E-268,2.33E-14
18-11-2022,1,4.20E-268,2.51E-14
21-11-2022,1,6.51E-267,5.13E-15
22-11-2022,1,1.21E-265,3.19E-14
23-11-2022,1,7.46E-241,7.37E-14
25-11-2022,1,2.56E-234,7.97E-14
28-11-2022,1,1.55E-251,2.07E-14
29-11-2022,1,5.09E-263,7.86E-15
30-11-2022,1,4.74E-260,6.65E-12
01-12-2022,1,3.65E-203,3.18E-12
02-12-2022,1,1.13E-206,6.68E-13
05-12-2022,1,2.81E-223,1.67E-13
06-12-2022,1,9.37E-246,6.34E-14
07-12-2022,1,7.22E-261,4.20E-14
08-12-2022,1,2.91E-264,4.65E-14
09-12-2022,1,1.35E-257,2.36E-14
12-12-2022,1,3.84E-246,1.24E-12
13-12-2022,1,6.78E-223,1.15E-12
14-12-2022,1,5.52E-221,3.75E-13
15-12-2022,1,4.34E-253,8.95E-14
16-12-2022,1,4.30E-279,3.51E-14
19-12-2022,1,1.04E-304,1.17E-14
20-12-2022,1,7.36e-322,7.33E-15
21-12-2022,1,0,1.03E-14
22-12-2022,1,2.20E-307,3.14E-15
23-12-2022,1,0,2.02E-15
27-12-2022,1,0,7.14E-16
28-12-2022,1,0,5.04E-17
29-12-2022,1,0,6.20E-16
30-12-2022,1,1.7e-322,7.33E-16
03-01-2023,1,0,9.37E-17
04-01-2023,1,0,4.69E-18
05-01-2023,1,0,6.19E-19
06-01-2023,1,0,1.42E-17
09-01-2023,1,5.86E-299,7.22E-18
10-01-2023,1,9.95E-305,1.60E-18
11-01-2023,1,9.91E-288,6.78E-17
12-01-2023,1,4.31E-265,1.05E-17
13-01-2023,1,2.30E-260,1.20E-17
17-01-2023,1,2.00E-256,2.07E-17
18-01-2023,1,1.13E-270,1.77E-19
19-01-2023,1,3.50E-282,4.10E-20
20-01-2023,1,8.13E-287,3.68E-18
23-01-2023,1,6.87E-246,1.18E-16
24-01-2023,1,9.13E-227,2.81E-17
25-01-2023,1,1.37E-229,6.94E-18
26-01-2023,1,2.26E-227,1.12E-16
27-01-2023,1,4.21E-208,1.52E-16
30-01-2023,1,6.93E-214,8.93E-17
31-01-2023,1,3.54E-216,4.59E-16
01-02-2023,1,1.53E-188,2.68E-15
02-02-2023,1,7.16E-165,6.61E-12
03-02-2023,1,8.80E-152,3.25E-13
06-02-2023,1,2.52E-162,8.43E-14
07-02-2023,1,5.97E-161,2.36E-12
08-02-2023,1,6.99E-150,6.04E-13
09-02-2023,1,1.20E-166,1.47E-13
10-02-2023,1,6.51E-170,9.60E-14
13-02-2023,1,1.89E-165,1.72E-12
14-02-2023,1,7.05E-152,3.21E-13
15-02-2023,1,2.63E-155,2.61E-13
16-02-2023,1,8.23E-160,1.20E-13
17-02-2023,1,1.12E-170,5.60E-14
21-02-2023,1,2.71E-188,3.93E-14
22-02-2023,1,9.53E-203,8.90E-15
23-02-2023,1,1.43E-208,8.25E-15
24-02-2023,1,8.65E-212,1.60E-15
27-02-2023,1,3.93E-226,7.95E-16
28-02-2023,1,1.63E-227,2.29E-16
01-03-2023,1,3.71E-241,3.90E-17
02-03-2023,1,1.64E-242,1.31E-16
03-03-2023,1,1.39E-225,2.10E-15
06-03-2023,1,1.22E-196,8.60E-16
07-03-2023,1,1.30E-209,1.01E-15
08-03-2023,1,5.36E-223,1.49E-15
09-03-2023,1,6.90E-233,3.92E-16
10-03-2023,1,7.28E-261,2.08E-16
13-03-2023,1,2.87E-274,8.54E-16
14-03-2023,1,3.12E-280,1.19E-15
15-03-2023,1,1.23E-251,1.00E-15
16-03-2023,1,4.25E-261,2.82E-15
17-03-2023,1,7.33E-236,2.53E-15
20-03-2023,1,1.06E-247,5.35E-16
21-03-2023,1,2.18E-232,1.09E-15
22-03-2023,1,1.98E-222,5.06E-17
23-03-2023,1,8.04E-242,4.56E-17
24-03-2023,1,2.43E-237,1.03E-16
27-03-2023,1,5.05E-230,2.16E-17
28-03-2023,1,3.15E-233,6.90E-18
29-03-2023,1,7.28E-236,2.30E-16
30-03-2023,1,2.38E-208,1.31E-15
31-03-2023,1,6.09E-195,6.37E-14
03-04-2023,1,1.23E-169,7.50E-14
04-04-2023,1,2.29E-169,4.45E-14
05-04-2023,1,3.16E-177,8.94E-15
06-04-2023,1,4.36E-177,1.15E-14
10-04-2023,1,1.96E-169,5.72E-15
11-04-2023,1,3.99E-167,1.71E-15
12-04-2023,1,5.49E-172,1.37E-15
13-04-2023,1,8.11E-170,1.04E-14
14-04-2023,1,9.43E-152,1.43E-14
17-04-2023,1,6.52E-153,6.51E-15
18-04-2023,1,5.94E-148,7.87E-14
19-04-2023,1,4.98E-149,1.85E-12
20-04-2023,1,3.58E-152,2.34E-12
21-04-2023,1,2.28E-151,1.58E-11
24-04-2023,1,2.70E-151,5.35E-11
25-04-2023,1,1.16E-163,1.40E-11
26-04-2023,1,3.21E-176,2.11E-15
27-04-2023,1,6.58E-174,1.85E-13
28-04-2023,1,5.41E-139,1.27E-13
01-05-2023,1,1.98E-128,8.02E-14
02-05-2023,1,9.09E-136,1.14E-14
03-05-2023,1,1.03E-147,3.71E-15
04-05-2023,1,7.11E-157,1.54E-15
05-05-2023,1,4.47E-161,3.78E-15
08-05-2023,1,4.75E-134,2.85E-15
09-05-2023,1,7.04E-139,2.29E-15
10-05-2023,1,8.09E-143,3.14E-15
11-05-2023,1,6.05E-140,2.26E-15
12-05-2023,1,2.54E-144,4.20E-16
15-05-2023,1,3.15E-144,4.53E-16
16-05-2023,1,1.29E-144,2.54E-16
17-05-2023,1,3.40E-146,8.17E-16
18-05-2023,1,7.45E-127,8.05E-15
19-05-2023,1,4.47E-115,1.01E-14
22-05-2023,1,2.05E-117,8.85E-15
23-05-2023,1,8.38E-125,1.41E-14
24-05-2023,1,7.36E-133,2.28E-15
25-05-2023,1,1.02E-135,2.24E-12
26-05-2023,1,5.17E-120,5.51E-12
30-05-2023,1,5.71E-104,2.45E-12
31-05-2023,1,9.90E-109,1.11E-12
01-06-2023,1,1.19E-110,2.57E-12
02-06-2023,1,1.63E-95,1.14E-11
05-06-2023,1,1.41E-79,1.25E-11
06-06-2023,1,1.51E-80,1.49E-11
07-06-2023,1,1.35E-81,8.75E-12
08-06-2023,1,2.42E-82,1.47E-11
09-06-2023,1,8.47E-76,1.79E-11
12-06-2023,1,6.72E-71,3.50E-10
13-06-2023,0.999999999,5.78E-60,7.88E-10
14-06-2023,0.999999999,1.74E-54,5.84E-10
15-06-2023,0.999999953,6.18E-50,4.71E-08
16-06-2023,0.999999989,1.81E-41,1.12E-08
20-06-2023,0.999999997,7.70E-46,3.22E-09
21-06-2023,0.999999998,3.07E-49,1.80E-09
22-06-2023,0.999999997,1.44E-50,3.29E-09
23-06-2023,0.999999999,4.26E-51,6.95E-10
26-06-2023,0.999999999,1.71E-54,1.15E-09
27-06-2023,0.999999991,2.08E-53,9.42E-09
28-06-2023,0.999999994,4.43E-44,6.18E-09
29-06-2023,0.999999989,1.16E-43,1.13E-08
30-06-2023,0.999999911,2.80E-38,8.90E-08
03-07-2023,0.999999942,2.56E-29,5.76E-08
05-07-2023,0.999999888,8.68E-29,1.12E-07
06-07-2023,0.999999962,2.25E-32,3.81E-08
07-07-2023,0.999999973,2.56E-35,2.70E-08
10-07-2023,0.99999997,1.82E-35,3.03E-08
11-07-2023,0.999999954,5.58E-33,4.60E-08
12-07-2023,0.999999906,4.57E-28,9.39E-08
13-07-2023,0.999999807,1.34E-21,1.93E-07
14-07-2023,0.999999853,8.83E-18,1.47E-07
17-07-2023,0.999999837,1.33E-17,1.63E-07
18-07-2023,0.999999942,6.95E-15,5.78E-08
19-07-2023,0.999999956,3.14E-11,4.36E-08
20-07-2023,0.999999933,2.80E-12,6.68E-08
21-07-2023,0.999999965,1.33E-12,3.48E-08
24-07-2023,0.999999928,5.24E-12,7.22E-08
25-07-2023,0.999999903,5.62E-10,9.67E-08
26-07-2023,0.999999992,2.81E-09,4.92E-09
27-07-2023,0.999999996,2.39E-10,4.13E-09
28-07-2023,0.999999959,2.35E-10,4.12E-08
31-07-2023,0.999999109,8.46E-07,4.47E-08
01-08-2023,0.999998677,1.32E-06,6.46E-09
02-08-2023,0.999999713,3.24E-10,2.87E-07
03-08-2023,0.99999994,1.78E-11,6.04E-08
04-08-2023,0.999999994,7.33E-13,5.50E-09
07-08-2023,0.999999999,9.92E-13,1.50E-09
08-08-2023,1,1.51E-10,3.47E-10
09-08-2023,1,1.30E-13,1.42E-10
10-08-2023,1,2.83E-15,3.29E-11
11-08-2023,1,8.70E-16,6.96E-12
14-08-2023,1,4.25E-16,4.56E-11
15-08-2023,1,3.54E-17,1.64E-11
16-08-2023,1,4.80E-22,9.51E-13
17-08-2023,1,1.49E-26,1.37E-12
18-08-2023,1,4.19E-30,5.05E-13
21-08-2023,1,4.64E-30,7.87E-12
22-08-2023,1,9.36E-28,2.60E-12
23-08-2023,1,1.79E-28,5.44E-11
24-08-2023,0.999999995,4.29E-28,4.87E-09
25-08-2023,0.999999991,1.54E-31,9.24E-09
28-08-2023,0.999999992,1.72E-26,7.84E-09
29-08-2023,0.999999876,1.54E-21,1.24E-07
30-08-2023,0.999999849,5.92E-14,1.51E-07
31-08-2023,0.999999917,5.95E-13,8.30E-08
01-09-2023,0.99999991,4.58E-14,9.01E-08
05-09-2023,0.99999969,2.80E-14,3.10E-07
06-09-2023,0.999999758,1.02E-17,2.42E-07
07-09-2023,0.999999723,8.24E-19,2.77E-07
08-09-2023,0.999999773,1.71E-20,2.27E-07
11-09-2023,0.999999546,3.52E-19,4.54E-07
12-09-2023,0.999999703,5.35E-18,2.97E-07
13-09-2023,0.999999861,1.78E-19,1.39E-07
14-09-2023,0.999999647,8.43E-18,3.53E-07
15-09-2023,0.999999837,6.67E-18,1.63E-07
18-09-2023,0.999999909,6.76E-19,9.08E-08
19-09-2023,0.999999943,6.11E-20,5.67E-08
20-09-2023,0.999999958,3.63E-24,4.18E-08
21-09-2023,0.999999982,2.51E-33,1.78E-08
22-09-2023,0.999999995,2.75E-37,4.70E-09
25-09-2023,0.999999999,3.49E-38,1.09E-09
26-09-2023,0.999999999,3.15E-43,1.19E-09
27-09-2023,1,2.61E-49,4.95E-10
28-09-2023,1,2.52E-48,2.31E-10
29-09-2023,1,1.86E-46,1.11E-10
02-10-2023,1,1.40E-49,1.34E-10
03-10-2023,1,3.93E-57,4.85E-11
04-10-2023,1,1.75E-61,2.11E-10
05-10-2023,0.999999999,1.52E-57,7.31E-10
06-10-2023,0.99999999,1.95E-57,9.87E-09
09-10-2023,0.999999973,3.42E-46,2.68E-08
10-10-2023,0.999999976,3.04E-41,2.36E-08
11-10-2023,0.999999959,4.60E-38,4.12E-08
12-10-2023,0.999999964,7.76E-39,3.63E-08
13-10-2023,0.999999932,1.91E-42,6.76E-08
16-10-2023,0.999999922,5.64E-41,7.76E-08
17-10-2023,0.999999855,5.26E-34,1.45E-07
18-10-2023,0.99999994,5.17E-41,6.03E-08
19-10-2023,0.999999969,3.71E-46,3.06E-08
20-10-2023,0.999999981,2.07E-54,1.86E-08
23-10-2023,0.999999985,5.64E-61,1.50E-08
24-10-2023,0.999999985,7.73E-62,1.50E-08
25-10-2023,1,3.79E-64,4.57E-12
26-10-2023,1,1.69E-77,5.66E-11
27-10-2023,1,8.77E-85,5.30E-11
30-10-2023,1,9.16E-88,1.55E-10
31-10-2023,1,5.88E-77,1.87E-10
01-11-2023,1,6.99E-71,4.61E-10
02-11-2023,0.999999999,1.65E-58,1.43E-09
03-11-2023,0.999999997,7.70E-41,3.04E-09
06-11-2023,0.999999999,7.42E-35,1.07E-09
07-11-2023,0.999999999,1.49E-34,8.70E-10
08-11-2023,0.999999999,1.46E-34,1.00E-09
09-11-2023,1,1.22E-38,4.87E-10
10-11-2023,0.999999987,1.17E-37,1.29E-08
13-11-2023,0.999999989,8.40E-28,1.13E-08
14-11-2023,0.999999818,3.73E-27,1.82E-07
15-11-2023,0.999999821,3.65E-16,1.79E-07
16-11-2023,0.999999871,2.49E-15,1.29E-07
17-11-2023,0.999999883,1.75E-15,1.17E-07
20-11-2023,0.999999882,1.76E-13,1.18E-07
21-11-2023,0.999999865,1.16E-11,1.35E-07
22-11-2023,0.999999869,1.23E-10,1.31E-07
24-11-2023,0.999999147,2.47E-09,8.50E-07
27-11-2023,0.999999868,1.12E-08,1.21E-07
28-11-2023,0.99999981,3.21E-09,1.87E-07
29-11-2023,0.999999706,6.78E-09,2.87E-07
30-11-2023,0.999999447,5.14E-09,5.48E-07
01-12-2023,0.999999416,2.31E-07,3.53E-07
04-12-2023,0.999996079,2.49E-06,1.43E-06
05-12-2023,0.999984076,1.28E-05,3.14E-06
06-12-2023,0.999879231,0.000104103,1.67E-05
07-12-2023,0.990327616,0.009410285,0.000262099
08-12-2023,0.578110652,0.421545439,0.000343908
11-12-2023,0.028570525,0.971392346,3.71E-05
12-12-2023,0.000280007,0.999719852,1.41E-07
13-12-2023,0.000251406,0.999745239,3.36E-06
14-12-2023,3.74E-06,0.999996252,5.03E-09
15-12-2023,9.27E-07,0.999999072,5.90E-10
18-12-2023,1.37E-06,0.999998626,4.21E-10
19-12-2023,3.75E-06,0.999996249,1.06E-09
20-12-2023,3.26E-05,0.999967395,3.65E-08
21-12-2023,3.62E-07,0.999999638,2.08E-11
22-12-2023,6.50E-08,0.999999935,1.85E-12
26-12-2023,4.79E-08,0.999999952,2.76E-12
27-12-2023,5.30E-08,0.999999947,6.00E-12
28-12-2023,6.55E-08,0.999999934,1.12E-11
29-12-2023,7.27E-08,0.999999927,3.61E-12
02-01-2024,4.00E-07,0.9999996,6.88E-11
03-01-2024,3.16E-06,0.999996838,4.49E-10
04-01-2024,4.06E-06,0.999995944,1.66E-10
05-01-2024,9.35E-06,0.999990648,7.39E-10
08-01-2024,2.09E-05,0.999978935,1.33E-07
09-01-2024,1.36E-06,0.999998634,2.29E-09
10-01-2024,1.17E-06,0.99999883,3.76E-09
11-01-2024,1.50E-06,0.999998493,5.06E-09
12-01-2024,1.26E-06,0.999998735,3.27E-09
16-01-2024,1.03E-06,0.999998966,6.06E-09
17-01-2024,1.37E-06,0.999998546,8.38E-08
18-01-2024,1.17E-06,0.999998638,1.92E-07
19-01-2024,5.39E-06,0.999993352,1.26E-06
22-01-2024,1.30E-06,0.999998587,1.15E-07
23-01-2024,6.30E-07,0.999999312,5.77E-08
24-01-2024,3.78E-07,0.999999567,5.46E-08
25-01-2024,8.55E-07,0.99999901,1.36E-07
26-01-2024,5.75E-07,0.999999336,8.92E-08
29-01-2024,3.16E-06,0.999996311,5.29E-07
30-01-2024,1.33E-05,0.99998646,2.64E-07
31-01-2024,0.00112747,0.998676726,0.000195804
01-02-2024,7.89E-05,0.999917809,3.31E-06
02-02-2024,4.76E-06,0.99999457,6.74E-07
05-02-2024,4.35E-06,0.999995431,2.21E-07
06-02-2024,2.78E-06,0.999997095,1.27E-07
07-02-2024,1.30E-06,0.999998662,3.59E-08
08-02-2024,1.04E-06,0.999998926,3.53E-08
09-02-2024,7.90E-07,0.999999173,3.72E-08
12-02-2024,6.00E-07,0.999999353,4.70E-08
13-02-2024,1.06E-05,0.999987037,2.38E-06
14-02-2024,2.28E-06,0.999997514,2.01E-07
15-02-2024,6.63E-07,0.999999169,1.68E-07
16-02-2024,1.91E-06,0.999997893,2.02E-07
20-02-2024,2.40E-06,0.999997542,5.68E-08
21-02-2024,9.02E-06,0.999990883,9.96E-08
22-02-2024,0.000267476,0.999703641,2.89E-05
23-02-2024,4.18E-05,0.999957547,6.18E-07
26-02-2024,1.61E-05,0.999983461,4.56E-07
27-02-2024,9.39E-06,0.999990365,2.49E-07
28-02-2024,7.48E-06,0.999992297,2.18E-07
29-02-2024,5.07E-06,0.999994702,2.23E-07
01-03-2024,3.38E-06,0.999996612,1.19E-08
04-03-2024,8.79E-07,0.99999912,3.92E-10
05-03-2024,8.86E-06,0.999991058,8.40E-08
06-03-2024,2.71E-06,0.999997217,7.27E-08
07-03-2024,3.35E-06,0.99999643,2.22E-07
08-03-2024,5.73E-06,0.999994194,7.45E-08
11-03-2024,2.48E-06,0.999997512,1.19E-08
12-03-2024,4.54E-06,0.999995432,2.96E-08
13-03-2024,4.89E-06,0.999995075,3.16E-08
14-03-2024,7.87E-07,0.999999212,1.16E-09
15-03-2024,8.33E-07,0.999999166,1.21E-09
18-03-2024,8.03E-07,0.999999195,2.25E-09
19-03-2024,1.22E-06,0.999998779,3.07E-09
20-03-2024,1.43E-06,0.999998568,3.87E-09
21-03-2024,4.23E-07,0.999999577,8.19E-11
22-03-2024,2.75E-07,0.999999725,7.55E-12
25-03-2024,2.48E-07,0.999999752,6.95E-12
26-03-2024,2.52E-07,0.999999748,4.57E-12
27-03-2024,4.03E-07,0.999999597,1.47E-11
28-03-2024,2.86E-07,0.999999714,1.45E-11
01-04-2024,1.81E-07,0.999999819,8.54E-12
02-04-2024,3.34E-07,0.999999666,2.52E-11
03-04-2024,2.88E-07,0.999999712,1.08E-11
04-04-2024,1.43E-07,0.999999857,4.47E-14
05-04-2024,1.79E-06,0.999998212,7.29E-13
08-04-2024,5.44E-07,0.999999456,2.07E-13
09-04-2024,1.67E-06,0.999998332,4.73E-13
10-04-2024,0.000602703,0.999397297,1.17E-10
11-04-2024,0.057463916,0.942536062,2.19E-08
12-04-2024,0.344031757,0.655968178,6.45E-08
15-04-2024,0.999979482,1.73E-05,3.22E-06
16-04-2024,0.999999979,2.47E-11,2.11E-08
17-04-2024,0.999999972,1.02E-11,2.75E-08
18-04-2024,0.999999997,1.33E-11,2.50E-09
19-04-2024,0.999999999,1.19E-13,9.75E-10
22-04-2024,0.999999565,4.45E-14,4.35E-07
23-04-2024,0.999999535,5.66E-10,4.64E-07
24-04-2024,0.999999547,1.69E-07,2.84E-07
25-04-2024,0.99999988,8.18E-08,3.79E-08
26-04-2024,0.999999653,3.28E-07,1.91E-08
29-04-2024,0.999959387,4.06E-05,6.90E-09
30-04-2024,0.999999887,1.46E-08,9.86E-08
01-05-2024,0.999999935,3.79E-10,6.43E-08
02-05-2024,0.999999774,1.21E-08,2.14E-07
03-05-2024,0.998771102,0.001197738,3.12E-05
06-05-2024,0.725511975,0.27446677,2.13E-05
07-05-2024,0.195873465,0.804119256,7.28E-06
08-05-2024,0.022443661,0.977555483,8.56E-07
09-05-2024,0.001201732,0.998798143,1.25E-07
10-05-2024,4.21E-05,0.999957841,2.38E-08
13-05-2024,2.67E-06,0.999997312,2.26E-08
14-05-2024,1.01E-06,0.999998984,7.19E-09
15-05-2024,1.03E-05,0.999989479,2.36E-07
16-05-2024,1.55E-06,0.999998427,2.17E-08
17-05-2024,1.09E-06,0.999998896,1.63E-08
20-05-2024,5.73E-07,0.999999421,5.16E-09
21-05-2024,1.16E-06,0.999998833,1.04E-08
22-05-2024,1.72E-06,0.999998267,1.22E-08
23-05-2024,5.95E-06,0.999993999,4.71E-08
24-05-2024,1.50E-06,0.999998466,3.58E-08
28-05-2024,7.30E-07,0.999999232,3.79E-08
29-05-2024,2.32E-06,0.999997497,1.81E-07
30-05-2024,5.23E-06,0.999994765,3.32E-09
31-05-2024,1.02E-05,0.999989827,1.57E-08
03-06-2024,3.75E-06,0.999996249,3.57E-09
04-06-2024,2.98E-07,0.999999702,7.14E-13
05-06-2024,2.27E-06,0.999997729,7.37E-10
06-06-2024,1.20E-06,0.999998795,3.92E-10
07-06-2024,6.43E-07,0.999999357,9.10E-11
10-06-2024,1.59E-07,0.999999841,1.44E-12
11-06-2024,1.14E-07,0.999999886,8.89E-13
12-06-2024,9.38E-07,0.999999062,5.77E-11
13-06-2024,4.35E-07,0.999999564,2.51E-11
14-06-2024,3.17E-07,0.999999683,1.88E-11
17-06-2024,1.90E-06,0.999998099,3.64E-10
18-06-2024,9.00E-07,0.9999991,1.08E-10
20-06-2024,9.13E-07,0.999999087,3.13E-10
21-06-2024,5.46E-07,0.999999454,5.91E-11
24-06-2024,7.35E-07,0.999999265,6.27E-11
25-06-2024,2.87E-07,0.999999713,4.27E-12
26-06-2024,1.68E-07,0.999999832,1.43E-12
27-06-2024,2.18E-07,0.999999782,1.92E-12
28-06-2024,5.03E-07,0.999999497,2.72E-11
01-07-2024,1.82E-07,0.999999818,4.99E-11
02-07-2024,5.08E-07,0.999999491,7.08E-10
03-07-2024,6.06E-07,0.999999393,8.17E-10
05-07-2024,1.37E-06,0.999998624,3.85E-09
08-07-2024,1.38E-06,0.999998613,9.12E-09
09-07-2024,1.62E-06,0.999998377,4.23E-09
10-07-2024,1.83E-05,0.999981505,1.73E-07
11-07-2024,1.15E-05,0.999987391,1.09E-06
12-07-2024,6.97E-07,0.999998905,3.98E-07
15-07-2024,6.40E-07,0.999999132,2.29E-07
16-07-2024,3.98E-05,0.999959372,7.94E-07
17-07-2024,0.004610205,0.995172467,0.000217328
18-07-2024,0.108177323,0.891363831,0.000458846
19-07-2024,0.828723832,0.169723583,0.001552585
22-07-2024,0.957995049,0.041436746,0.000568206
23-07-2024,0.972285366,0.027236127,0.000478508
24-07-2024,0.9952821,2.20E-06,0.004715696
25-07-2024,0.996388153,2.66E-13,0.003611847
26-07-2024,0.997151226,4.56E-13,0.002848774
29-07-2024,0.998516477,2.47E-10,0.001483523
30-07-2024,0.999349232,2.79E-10,0.000650768
31-07-2024,0.999512606,6.69E-10,0.000487393
01-08-2024,0.998598223,1.29E-09,0.001401776
02-08-2024,0.980527179,4.68E-15,0.019472821
05-08-2024,0.167233588,1.27E-31,0.832766412
06-08-2024,0.961700495,1.49E-35,0.038299505
07-08-2024,0.998894551,3.25E-35,0.001105449
08-08-2024,0.999963042,9.17E-35,3.70E-05
09-08-2024,0.999993573,3.24E-24,6.43E-06
12-08-2024,0.999993937,3.00E-22,6.06E-06
13-08-2024,0.999962452,6.54E-20,3.75E-05
14-08-2024,0.999847112,8.62E-15,0.000152888
15-08-2024,0.999515699,1.29E-12,0.000484301
16-08-2024,0.999196676,2.83E-09,0.000803321
19-08-2024,0.998906565,5.33E-08,0.001093382
20-08-2024,0.99905829,3.11E-07,0.000941399
21-08-2024,0.999212086,3.31E-06,0.000784601
22-08-2024,0.999592919,1.07E-05,0.000396363
23-08-2024,0.999819553,1.61E-05,0.000164339
26-08-2024,0.999917368,1.71E-05,6.55E-05
27-08-2024,0.999923947,3.07E-05,4.54E-05
28-08-2024,0.999861698,6.96E-05,6.87E-05
29-08-2024,0.999783994,0.000129713,8.63E-05
30-08-2024,0.999292535,0.000306183,0.000401283
03-09-2024,0.999137155,5.34E-06,0.000857503
04-09-2024,0.999985072,1.99E-06,1.29E-05
05-09-2024,0.999997356,4.08E-07,2.24E-06
06-09-2024,0.99999143,3.12E-10,8.57E-06
09-09-2024,0.999994383,8.01E-11,5.62E-06
10-09-2024,0.999991435,3.14E-06,5.42E-06
11-09-2024,0.992502401,0.007350201,0.000147398
12-09-2024,0.669410005,0.330336329,0.000253666
13-09-2024,0.231733263,0.768101545,0.000165192
16-09-2024,0.015211599,0.984777554,1.08E-05
17-09-2024,0.000229689,0.99976899,1.32E-06
18-09-2024,1.04E-06,0.999998895,6.35E-08
19-09-2024,1.17E-05,0.999982398,5.89E-06
20-09-2024,8.36E-06,0.999990781,8.61E-07
23-09-2024,1.51E-06,0.999998215,2.74E-07
24-09-2024,7.16E-07,0.999999183,1.01E-07
25-09-2024,7.80E-07,0.99999911,1.10E-07
26-09-2024,2.92E-07,0.999999641,6.69E-08
27-09-2024,7.42E-08,0.999999869,5.72E-08
30-09-2024,4.35E-08,0.999999869,8.76E-08
