Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t,State,State_0_Prob,State_1_Prob,State_2_Prob,Regime,P_t
2018-07-03,-0.0035372776972888,0.10733143381453,0.0048662773564047,-0.893303665325844,-0.0466666804138817,0.0004384191515089,16.1399993896484,0.646175620966496,0,0.9999999315405171,3.2710736717831044e-09,6.51869335851936e-08,Neutral,6.51869335851936e-08
2018-07-05,0.0081248104610525,0.216146216040041,0.005213733935244,-0.704313876734752,-0.0388894765149451,0.0004458000992154,14.9700002670288,0.665795584410276,0,0.9999354663064971,6.445204112835284e-05,8.165388116598142e-08,Neutral,8.165388116598142e-08
2018-07-06,0.0084227643862187,0.0946663555266133,0.0052216326622046,-0.69626755136995,-0.0307600810956304,0.0004370161969225,13.3699998855591,0.712027659455548,0,0.8984453370697061,0.10155462942426344,3.350439611800258e-08,Neutral,3.350439611800258e-08
2018-07-09,0.0089640769092129,-0.0157872067385746,0.0055859234646131,-0.58606184618841,-0.0220326818204644,0.0004101539308995,12.6899995803833,0.747632614637285,1,0.1339301018138261,0.8660698964026031,1.783327859357018e-09,Bull,1.783327859357018e-09
2018-07-10,0.0035914547759636,-0.110701371491429,0.0056027996712266,-0.592552208913286,-0.0185140416885106,0.0003969480491559,12.6400003433228,0.774925531671287,1,0.004625288354630202,0.9953747108256056,8.20696107028649e-10,Bull,8.20696107028649e-10
2018-07-11,-0.0073408838250896,-0.209091956160637,0.0058402619829325,-0.422035954161154,-0.0256926352368132,0.0003969864817106,13.6300001144409,0.773717606500226,1,0.002359169083640882,0.9976408308696101,4.744976780341951e-11,Bull,4.744976780341951e-11
2018-07-12,0.0090248218389072,-0.0049628039639929,0.0061656879348034,-0.37819439231815,-0.016859887817873,0.0004120634438661,12.5799999237061,0.803395595863496,1,0.00018761597193531337,0.9998123840284183,1.3744299707718623e-12,Bull,1.3744299707718623e-12
2018-07-13,0.0007874038733088,-0.107334639904687,0.0061141404569783,-0.473716416834744,-0.0160854546297022,0.0004213263333121,12.1800003051758,0.791452726498268,1,1.3235037370301279e-05,0.9999867649642505,1.7095669237858862e-14,Bull,1.7095669237858862e-14
2018-07-16,-0.0008945026796487,-0.20771039403295,0.0061026561603264,-0.397081712661891,-0.0169651753121689,0.0004322555841652,12.8299999237061,0.791106692288267,1,1.0891552146011012e-05,0.999989108449168,4.492010264197663e-16,Bull,4.492010264197663e-16
2018-07-17,0.0040371953606879,-0.219063638007665,0.0061432825811439,-0.503687017471364,-0.0129884496707582,0.0004434886761114,12.0600004196167,0.796311434755464,1,4.703255547595671e-06,0.9999952967447471,1.0553007138717718e-16,Bull,1.0553007138717718e-16
2018-07-18,0.0021010193261421,-0.307794905127702,0.0061212854679761,-0.603794005026161,-0.0109125393281542,0.0004522930289181,12.1000003814697,0.791508238405057,1,2.5855515610335753e-06,0.9999974144481486,5.1229684846351926e-17,Bull,5.1229684846351926e-17
2018-07-19,-0.0037782236447236,-0.388917555301479,0.0061189694463018,-0.605090512804175,-0.0146424822424393,0.0004600922863554,12.8699998855591,0.780427086807186,1,6.355856634815578e-06,0.9999936441438044,6.361013710804986e-17,Bull,6.361013710804986e-17
2018-07-20,-0.0011435892250437,-0.221631923062725,0.0061288102036844,-0.535882240587959,-0.0157686824046402,0.0004633017252213,12.8599996566772,0.739073704951126,1,7.67976203814763e-06,0.9999923202380379,4.286252852384867e-17,Bull,4.286252852384867e-17
2018-07-23,0.0018575689959217,-0.285699817936309,0.0059229600146852,-0.713035168716006,-0.0139387056964659,0.0004633736838565,12.6199998855591,0.715799760684092,1,3.3590874884591203e-06,0.99999664091429,7.821742041606074e-18,Bull,7.821742041606074e-18
2018-07-24,0.0050192540384852,-0.373738313437732,0.0059852701819754,-0.754099917013471,-0.0089769718782925,0.000463804649385,12.4099998474121,0.706718731557291,1,1.6438248109552097e-06,0.9999983561769891,5.695441425714198e-19,Bull,5.695441425714198e-19
2018-07-25,0.0084861984145572,-0.445783076395945,0.0051233061831694,-0.441195032050394,-0.0005311681307855,0.0004648589801768,12.289999961853,0.643191773192047,1,6.780948780869622e-07,0.9999993219064461,2.2468436242272694e-20,Bull,2.2468436242272694e-20
2018-07-26,-0.0023609975949812,-0.508592677541921,0.0052205022965491,-0.323627120017656,-0.0028881281557439,0.0004520401636739,12.1400003433228,0.665128545103493,1,3.3854219954435467e-07,0.9999996614570255,2.64860429392662e-20,Bull,2.64860429392662e-20
2018-07-27,-0.0067999622406222,-0.499790266369057,0.0050787611145433,-0.23154839416386,-0.0096454504279063,0.000457870872743,13.0299997329712,0.719828184374677,1,1.3538003423923478e-06,0.9999986461998629,9.299846029913031e-19,Bull,9.299846029913031e-19
2018-07-30,-0.005237231695788,-0.191234801121753,0.0052477009077468,-0.059766510084473,-0.0148186083273674,0.0004654524253344,14.2600002288818,0.726151499849422,1,6.076897377645762e-06,0.9999939231022853,7.556583987969634e-18,Bull,7.556583987969634e-18
2018-07-31,0.0049170168379486,-0.0147622286837514,0.0052981142983768,-0.14125797432703,-0.0099625259003597,0.0004678127754436,12.8299999237061,0.724633562405817,1,2.5620604093654505e-06,0.9999974379385173,1.8316817670240853e-18,Bull,1.8316817670240853e-18
2018-08-01,-0.001671582970335,-0.124033311377857,0.0053485203805969,-0.0462942381524252,-0.0116160732762145,0.0004461633573861,13.1499996185303,0.490746513001342,1,2.958706113795882e-07,0.9999997041305033,6.015625234068513e-23,Bull,6.015625234068513e-23
2018-08-02,0.0054330178089836,-0.140073995117884,0.0052795956156154,-0.231185536683603,-0.0062315519449438,0.0004185646568583,12.1899995803833,0.47656488993794,1,1.48840711027746e-07,0.9999998511593842,1.3386568866175062e-24,Bull,1.3386568866175062e-24
2018-08-03,0.0042751397118623,-0.237438148893572,0.0051199172551486,-0.227410362830218,-0.0019739585696135,0.0004240329744055,11.6400003433228,0.478123834316657,1,8.368839992057085e-08,0.9999999163119391,2.526238694081275e-25,Bull,2.526238694081275e-25
2018-08-06,0.0036607872833469,-0.327760235176199,0.0049129565392896,-0.238378818335118,0.0,0.0004446800638017,11.2700004577637,0.460559825217939,1,4.83079094963697e-08,0.9999999516912806,2.7035498125284644e-26,Bull,2.7035498125284644e-26
2018-08-07,0.00329687384228,-0.409496614592293,0.0046341152884468,-0.31044911406006,0.0,0.0004961093077802,10.9300003051758,0.443858828338737,1,2.774198649117665e-08,0.999999972256774,4.171299620300548e-27,Bull,4.171299620300548e-27
2018-08-08,-0.0004198090663818,-0.487298651745545,0.0046175008547638,-0.195485572475708,-0.0004197209588852,0.0005400497555491,10.8500003814697,0.447674063888155,1,2.1622367393354644e-08,0.9999999783758542,1.1661136173150332e-27,Bull,1.1661136173150332e-27
2018-08-09,-0.0013671848692222,-0.560817233075824,0.0042395778830996,-0.06395591206198,-0.0017853982125982,0.0006058095531636,11.2700004577637,0.426026636217605,1,1.1693630065635026e-08,0.9999999883075361,6.8947834304887845e-28,Bull,6.8947834304887845e-28
2018-08-10,-0.006723193863281,-0.50380016706007,0.0042145824982418,-0.182156956212455,-0.0084740786551645,0.0006426851723155,13.1599998474121,0.394770947681165,1,3.337594197939863e-08,0.999999966625183,5.304181021424904e-28,Bull,5.304181021424904e-28
2018-08-13,-0.0037501500561978,-0.265282026059116,0.0043216927556356,-0.0688865446309914,-0.0121854861276943,0.0006590776483797,14.7799997329712,0.398365629971184,1,7.881268936114621e-08,0.9999999211868302,2.0215482458188004e-27,Bull,2.0215482458188004e-27
2018-08-14,0.006360477534332,-0.124919942856995,0.0044973004094125,-0.178720801058547,-0.0058824903218261,0.00065370786297,13.3100004196167,0.391878041385975,1,4.705497360917851e-08,0.9999999529463832,1.338215788602685e-26,Bull,1.338215788602685e-26
2018-08-15,-0.0074957321810931,-0.220898958753413,0.0047741653604306,-0.0765439039093849,-0.0133062708363092,0.0006244130158087,14.6400003433228,0.401771242598971,1,2.7338108778489276e-07,0.999999726620482,3.150298581689664e-26,Bull,3.150298581689664e-26
2018-08-16,0.0080592210495291,0.0121529992190984,0.0050599171975764,-0.0490932144679585,-0.0053221583156075,0.0005837178023087,13.4499998092651,0.400531653041939,1,1.3694828380263448e-07,0.9999998630519351,3.27486577503116e-26,Bull,3.27486577503116e-26
2018-08-17,0.0035141914899368,-0.0977149859935603,0.0050011156911193,-0.221302980038788,-0.001820520800387,0.000535313634535,12.6400003433228,0.402082023585037,1,4.9399435020422217e-08,0.999999950599887,6.814727235116517e-27,Bull,6.814727235116517e-27
2018-08-20,0.0021373283666665,-0.196845352538062,0.0049868554321587,-0.31538562985023,0.0,0.0004746947894646,12.4899997711182,0.434952901810106,1,6.24699243280388e-08,0.9999999375286299,1.2413818278179995e-26,Bull,1.2413818278179995e-26
